year	month	day	hour	minute	second	OOA1	OOA2	SO4	NH4	NO3	Correction factor
2005	4	5	0	40	0	1.81767	0.152283	0.580174	0.492117	0.727928	2
2005	4	5	0	50	0	1.86999	0.160903	0.501926	0.544984	0.712897	2
2005	4	5	1	0	0	1.77742	0.277859	0.581867	0.488486	0.716648	2
2005	4	5	1	10	0	1.69082	0.307811	0.541871	0.512302	0.847773	2
2005	4	5	1	20	0	2.04142	0.152147	0.571001	0.434984	0.780805	2
2005	4	5	1	30	0	1.80422	0.232078	0.54963	0.49571	0.832796	2
2005	4	5	1	40	0	1.87566	0.127267	0.567641	0.47305	0.703028	2
2005	4	5	1	50	0	1.63978	0.290911	0.553536	0.468252	0.980519	2
2005	4	5	2	0	0	1.39812	0.43781	0.536213	0.605973	0.94489	2
2005	4	5	2	10	0	1.75485	0.234494	0.546803	0.448612	0.65279	2
2005	4	5	2	20	0	1.51493	0.378074	0.556293	0.588797	1.15991	2
2005	4	5	2	30	0	1.83347	0.203607	0.574539	0.50985	0.597271	2
2005	4	5	2	40	0	1.77748	0.362504	0.59583	0.50745	0.903856	2
2005	4	5	2	50	0	1.7408	0.342125	0.507805	0.530317	0.952608	2
2005	4	5	3	0	0	1.62602	0.302502	0.510332	0.528637	0.769873	2
2005	4	5	3	10	0	1.44331	0.419892	0.615347	0.473646	0.630409	2
2005	4	5	3	20	0	1.75135	0.194678	0.51515	0.473835	0.68982	2
2005	4	5	3	30	0	1.57279	0.270288	0.508241	0.426053	0.604497	2
2005	4	5	3	40	0	1.62433	0.300868	0.476668	0.487789	0.79319	2
2005	4	5	3	50	0	1.59768	0.293703	0.562411	0.422922	0.964589	2
2005	4	5	4	0	0	1.67789	0.195168	0.650709	0.414605	0.752301	2
2005	4	5	4	10	0	1.78119	0.203769	0.544668	0.381362	0.734879	2
2005	4	5	4	20	0	1.61776	0.148862	0.480341	0.445547	0.625587	2
2005	4	5	4	30	0	1.31238	0.375	0.504013	0.437153	0.60322	2
2005	4	5	4	40	0	1.52524	0.274051	0.441278	0.42405	0.764167	2
2005	4	5	4	50	0	1.39066	0.29092	0.425825	0.440168	0.670939	2
2005	4	5	5	0	0	1.52347	0.216864	0.593428	0.374518	0.591927	2
2005	4	5	5	10	0	1.37235	0.279067	0.491088	0.368792	0.539535	2
2005	4	5	5	20	0	1.62899	0.159461	0.514724	0.362646	0.506266	2
2005	4	5	5	30	0	1.59434	0.219115	0.460516	0.386941	0.71113	2
2005	4	5	5	40	0	1.43191	0.386338	0.444441	0.399361	0.593047	2
2005	4	5	5	50	0	1.42561	0.376879	0.410485	0.344653	0.657916	2
2005	4	5	6	0	0	1.5448	0.214374	0.405485	0.39626	0.595677	2
2005	4	5	6	10	0	1.27828	0.390268	0.445512	0.377169	0.574906	2
2005	4	5	6	20	0	1.27632	0.453523	0.454472	0.422024	0.477193	2
2005	4	5	6	30	0	1.2973	0.318635	0.5236	0.31548	0.506529	2
2005	4	5	6	40	0	1.33881	0.400378	0.470497	0.370031	0.385035	2
2005	4	5	6	50	0	1.44395	0.314542	0.43419	0.354656	0.420073	2
2005	4	5	7	0	0	1.51693	0.232034	0.562414	0.37594	0.402362	2
2005	4	5	7	10	0	1.22291	0.383612	0.449217	0.36799	0.462066	2
2005	4	5	7	20	0	1.39299	0.284519	0.40978	0.358384	0.533902	2
2005	4	5	7	30	0	1.5729	0.166444	0.476262	0.376068	0.459603	2
2005	4	5	7	40	0	1.54591	0.181904	0.421232	0.282362	0.355831	2
2005	4	5	7	50	0	1.43792	0.240147	0.528197	0.362186	0.411226	2
2005	4	5	8	0	0	nan	nan	nan	nan	nan	2
2005	4	5	8	10	0	nan	nan	nan	nan	nan	2
2005	4	5	8	20	0	nan	nan	nan	nan	nan	2
2005	4	5	8	30	0	nan	nan	nan	nan	nan	2
2005	4	5	8	40	0	nan	nan	nan	nan	nan	2
2005	4	5	8	50	0	nan	nan	nan	nan	nan	2
2005	4	5	9	0	0	nan	nan	nan	nan	nan	2
2005	4	5	9	10	0	nan	nan	nan	nan	nan	2
2005	4	5	9	20	0	nan	nan	nan	nan	nan	2
2005	4	5	9	30	0	2.29115	0.165562	0.542193	0.419435	0.279015	2
2005	4	5	9	40	0	2.21475	0.289039	0.431421	0.405566	0.412973	2
2005	4	5	9	50	0	nan	nan	nan	nan	nan	2
2005	4	5	10	0	0	1.79865	0.597831	0.409513	0.397614	0.427904	2
2005	4	5	10	10	0	1.72659	0.580586	0.554182	0.364814	0.359934	2
2005	4	5	10	20	0	2.05727	0.446422	0.46475	0.355439	0.418046	2
2005	4	5	10	30	0	1.89295	0.556055	0.472282	0.370935	0.431403	2
2005	4	5	10	40	0	2.14439	0.371148	0.476642	0.422797	0.488491	2
2005	4	5	10	50	0	2.12666	0.452681	0.514394	0.423758	0.473255	2
2005	4	5	11	0	0	1.67219	0.694601	0.440934	0.389365	0.501117	2
2005	4	5	11	10	0	1.86883	0.546626	0.414037	0.317893	0.497859	2
2005	4	5	11	20	0	1.89165	0.424237	0.518277	0.504432	0.449574	2
2005	4	5	11	30	0	1.74409	0.568699	0.473538	0.341234	0.472821	2
2005	4	5	11	40	0	2.11958	0.216651	0.446137	0.447762	0.556332	2
2005	4	5	11	50	0	1.78349	0.482971	0.487646	0.469331	0.418023	2
2005	4	5	12	0	0	1.80708	0.520538	0.453194	0.484784	0.655196	2
2005	4	5	12	10	0	1.98528	0.277171	0.427361	0.512699	0.780931	2
2005	4	5	12	20	0	2.03844	0.349425	0.405652	0.521436	0.749343	2
2005	4	5	12	30	0	1.79233	0.432045	0.42344	0.492984	0.624895	2
2005	4	5	12	40	0	1.8559	0.424742	0.493626	0.508672	0.59962	2
2005	4	5	12	50	0	2.17749	0.197325	0.574933	0.502857	0.642014	2
2005	4	5	13	0	0	1.87299	0.30373	0.482027	0.433286	0.710546	2
2005	4	5	13	10	0	1.63889	0.491151	0.504223	0.406802	0.488077	2
2005	4	5	13	20	0	1.78518	0.359643	0.720281	0.471237	0.628213	2
2005	4	5	13	30	0	1.81627	0.312771	0.482693	0.3457	0.726555	2
2005	4	5	13	40	0	1.77143	0.240995	0.480765	0.421501	0.537039	2
2005	4	5	13	50	0	1.73133	0.371464	0.424768	0.375791	0.395838	2
2005	4	5	14	0	0	1.99274	0.245724	0.548861	0.373536	0.484273	2
2005	4	5	14	10	0	2.03536	0.0948069	0.481205	0.385104	0.404645	2
2005	4	5	14	20	0	1.93731	0.412004	0.47872	0.435566	1.04311	2
2005	4	5	14	30	0	1.96013	0.255929	0.511431	0.359054	0.589044	2
2005	4	5	14	40	0	1.85899	0.417245	0.62469	0.354585	0.478453	2
2005	4	5	14	50	0	2.14277	0.193111	0.483421	0.420144	0.637129	2
2005	4	5	15	0	0	1.78457	0.471827	0.502823	0.52014	0.543748	2
2005	4	5	15	10	0	1.99616	0.349954	0.481892	0.433599	0.54772	2
2005	4	5	15	20	0	2.34601	0.081732	0.469601	0.349222	0.816621	2
2005	4	5	15	30	0	2.06727	0.389003	0.526965	0.405174	0.887908	2
2005	4	5	15	40	0	2.08195	0.411829	0.386995	0.400746	0.438181	2
2005	4	5	15	50	0	2.03414	0.42426	0.370597	0.396928	0.623414	2
2005	4	5	16	0	0	2.37586	0.271904	0.363791	0.509414	0.556915	2
2005	4	5	16	10	0	2.05496	0.473987	0.407933	0.346557	0.693102	2
2005	4	5	16	20	0	2.39027	0.292115	0.349429	0.401702	0.864879	2
2005	4	5	16	30	0	2.36145	0.383188	0.354052	0.494674	0.604034	2
2005	4	5	16	40	0	2.14052	0.453409	0.387559	0.462243	1.01974	2
2005	4	5	16	50	0	2.26481	0.137066	0.374244	0.430136	0.646938	2
2005	4	5	17	0	0	1.88772	0.359652	0.406214	0.445356	0.968723	2
2005	4	5	17	10	0	1.69685	0.444809	0.391627	0.499128	0.634004	2
2005	4	5	17	20	0	1.45254	0.520363	0.393532	0.346406	0.927845	2
2005	4	5	17	30	0	1.27894	0.386	0.34971	0.421681	0.775898	2
2005	4	5	17	40	0	1.0896	0.444804	0.202011	0.363865	0.602527	2
2005	4	5	17	50	0	1.00011	0.534177	0.262488	0.370175	0.485736	2
2005	4	5	18	0	0	0.953329	0.468467	0.246159	0.283752	0.364249	2
2005	4	5	18	10	0	1.02033	0.423827	0.228945	0.280973	0.450373	2
2005	4	5	18	20	0	0.856039	0.473785	0.300779	0.254035	0.337382	2
2005	4	5	18	30	0	0.9844	0.335385	0.157408	0.199721	0.572278	2
2005	4	5	18	40	0	0.90332	0.393616	0.24506	0.2563	0.429696	2
2005	4	5	18	50	0	1.14843	0.27834	0.175466	0.278614	0.395453	2
2005	4	5	19	0	0	0.864488	0.383992	0.199075	0.119052	0.2758	2
2005	4	5	19	10	0	0.94159	0.331258	0.210711	0.188006	0.224493	2
2005	4	5	19	20	0	0.736121	0.388023	0.200019	0.148909	0.164874	2
2005	4	5	19	30	0	0.775261	0.326665	0.114455	0.196097	0.110951	2
2005	4	5	19	40	0	0.568736	0.335278	0.118891	0.145926	0.10076	2
2005	4	5	19	50	0	0.584554	0.275238	0.116941	0.0891426	0.114196	2
2005	4	5	20	0	0	0.871382	0.000205482	0.125034	0.0940562	0.0954264	2
2005	4	5	20	10	0	0.520668	0.19458	0.0841709	0.0184381	0.0473675	2
2005	4	5	20	20	0	0.478438	0.163903	0.0731146	0.0602154	0.0700081	2
2005	4	5	20	30	0	0.494534	0.150982	0.0780806	0.117331	0.0412092	2
2005	4	5	20	40	0	0.461937	0.278829	0.0911122	0.0769383	0.0304622	2
2005	4	5	20	50	0	0.426991	0.223088	0.0715777	0.0475215	0.0526169	2
2005	4	5	21	0	0	0.344535	0.335	0.0699715	0.0574469	0.0558724	2
2005	4	5	21	10	0	0.423217	0.29487	0.0799856	0.0362944	0.0557887	2
2005	4	5	21	20	0	0.314995	0.39277	0.0825689	0.0838946	0.0562909	2
2005	4	5	21	30	0	0.398608	0.401006	0.0714919	0.0713263	0.0567919	2
2005	4	5	21	40	0	0.402041	0.249808	0.0650564	0.048426	0.111772	2
2005	4	5	21	50	0	0.365077	0.330691	0.0763237	0.0151453	0.0474959	2
2005	4	5	22	0	0	0.367202	0.33654	0.0546824	0.0714075	0.0535903	2
2005	4	5	22	10	0	0.161548	0.534094	0.0635022	0.045138	0.0725792	2
2005	4	5	22	20	0	0.215208	0.512058	0.051314	0.0803782	0.0763753	2
2005	4	5	22	30	0	0.264331	0.506362	0.121894	-0.00812961	0.0551303	2
2005	4	5	22	40	0	0.234689	0.533055	0.0741491	0.082507	0.0470562	2
2005	4	5	22	50	0	0.272882	0.475303	0.0742669	0.0585834	0.0540446	2
2005	4	5	23	0	0	0.290284	0.416546	0.089871	0.074489	0.0682301	2
2005	4	5	23	10	0	0.333267	0.358961	0.146609	0.0844408	0.0859873	2
2005	4	5	23	20	0	0.337245	0.397693	0.102503	0.161171	0.0502626	2
2005	4	5	23	30	0	0.19576	0.511814	0.0992925	0.0805436	0.0581723	2
2005	4	5	23	40	0	0.257295	0.474527	0.0765947	0.0849386	0.0579549	2
2005	4	5	23	50	0	0.247823	0.395989	0.114632	0.0869889	0.0614138	2
2005	4	6	0	0	0	0.186797	0.514429	0.134326	0.0702932	0.0558673	2
2005	4	6	0	10	0	0.325204	0.386075	0.131325	0.0811409	0.052126	2
2005	4	6	0	20	0	0.281562	0.370568	0.142215	0.103933	0.0434117	2
2005	4	6	0	30	0	0.277255	0.374953	0.187877	0.117078	0.0550078	2
2005	4	6	0	40	0	0.287828	0.34312	0.160158	0.0730171	0.0408297	2
2005	4	6	0	50	0	0.302184	0.350367	0.153588	0.127433	0.288945	2
2005	4	6	1	0	0	0.318146	0.325899	0.152607	0.120337	0.0544653	2
2005	4	6	1	10	0	0.415646	0.341615	0.132619	0.125217	0.0606756	2
2005	4	6	1	20	0	0.298307	0.338961	0.163193	0.111578	0.0699697	2
2005	4	6	1	30	0	0.402531	0.251054	0.207433	0.158189	0.0421202	2
2005	4	6	1	40	0	0.36973	0.310792	0.196969	0.0361865	0.0448661	2
2005	4	6	1	50	0	0.232258	0.432098	0.155682	0.128646	0.0672369	2
2005	4	6	2	0	0	0.295048	0.380487	0.187246	0.142289	0.0498904	2
2005	4	6	2	10	0	0.333488	0.315574	0.167128	0.117692	0.0547946	2
2005	4	6	2	20	0	0.309782	0.312437	0.198851	0.129904	0.0514665	2
2005	4	6	2	30	0	0.353149	0.276793	0.14431	0.147536	0.0724337	2
2005	4	6	2	40	0	0.208746	0.44246	0.123751	0.0762759	0.0526554	2
2005	4	6	2	50	0	0.201115	0.385675	0.163529	0.0974068	0.0651277	2
2005	4	6	3	0	0	0.304001	0.337377	0.179022	0.104559	0.049686	2
2005	4	6	3	10	0	0.225497	0.391606	0.289737	0.114234	0.0580924	2
2005	4	6	3	20	0	0.214932	0.4543	0.154539	0.143922	0.069201	2
2005	4	6	3	30	0	0.177246	0.423773	0.186047	0.0733518	0.0808593	2
2005	4	6	3	40	0	0.333458	0.325007	0.181399	0.0862464	0.0640835	2
2005	4	6	3	50	0	0.201992	0.433335	0.156452	0.135451	0.0558696	2
2005	4	6	4	0	0	0.197581	0.398275	0.25837	0.0982279	0.0552714	2
2005	4	6	4	10	0	0.267683	0.350368	0.149464	0.15265	0.0552771	2
2005	4	6	4	20	0	0.242658	0.450495	0.156609	0.179776	0.0645565	2
2005	4	6	4	30	0	0.255746	0.428453	0.135263	0.121273	0.0576387	2
2005	4	6	4	40	0	0.249724	0.407678	0.183415	0.124446	0.0800286	2
2005	4	6	4	50	0	0.253324	0.383748	0.230664	0.0918817	0.0534178	2
2005	4	6	5	0	0	0.200353	0.36656	0.25782	0.112223	0.0979773	2
2005	4	6	5	10	0	0.24413	0.335802	0.183431	0.0692408	0.0641544	2
2005	4	6	5	20	0	0.132055	0.417396	0.159185	0.0703883	0.0669528	2
2005	4	6	5	30	0	0.290472	0.245953	0.113915	0.102551	0.0449922	2
2005	4	6	5	40	0	0.316867	0.26364	0.0831656	0.10052	0.0467712	2
2005	4	6	5	50	0	0.211263	0.364487	0.144386	0.0843302	0.0523275	2
2005	4	6	6	0	0	0.157963	0.475637	0.161929	0.06233	0.0475367	2
2005	4	6	6	10	0	0.136346	0.348236	0.135973	0.0964013	0.035948	2
2005	4	6	6	20	0	0.22235	0.277471	0.160829	0.0992807	0.0536618	2
2005	4	6	6	30	0	0.230526	0.295792	0.131168	0.088332	0.0499076	2
2005	4	6	6	40	0	0.28838	0.287408	0.125062	0.0714942	0.0550896	2
2005	4	6	6	50	0	0.262294	0.317273	0.152178	0.0928539	0.0551911	2
2005	4	6	7	0	0	0.130705	0.342678	0.128421	0.043996	0.08031	2
2005	4	6	7	10	0	0.238555	0.232039	0.15851	0.0961065	0.0686528	2
2005	4	6	7	20	0	0.135682	0.422336	0.120789	0.0531027	0.0629415	2
2005	4	6	7	30	0	0.218316	0.281198	0.116683	0.0610285	0.0402506	2
2005	4	6	7	40	0	0.232445	0.273726	0.112789	0.103965	0.0518424	2
2005	4	6	7	50	0	0.133293	0.340686	0.137854	0.0280304	0.0546429	2
2005	4	6	8	0	0	0.223829	0.314342	0.109045	0.0904821	0.0608928	2
2005	4	6	8	10	0	0.21135	0.301011	0.133373	0.0595482	0.04807	2
2005	4	6	8	20	0	0.226825	0.314011	0.198484	0.106154	0.0498415	2
2005	4	6	8	30	0	0.286131	0.279154	0.124457	0.122079	0.0955614	2
2005	4	6	8	40	0	0.136244	0.417348	0.193075	0.0879514	0.0610523	2
2005	4	6	8	50	0	0.104721	0.395497	0.162543	0.0742841	0.0687226	2
2005	4	6	9	0	0	0.215573	0.342996	0.120542	0.103302	0.0533932	2
2005	4	6	9	10	0	0.163892	0.419068	0.135788	0.121584	0.0510966	2
2005	4	6	9	20	0	0.314977	0.217293	0.167191	0.0285906	0.0446836	2
2005	4	6	9	30	0	nan	nan	nan	nan	nan	2
2005	4	6	9	40	0	0.238189	0.323619	0.150078	0.0658534	0.0554616	2
2005	4	6	9	50	0	0.371218	0.25915	0.108495	0.0476603	0.0486031	2
2005	4	6	10	0	0	0.281693	0.225491	0.0833723	0.050757	0.0403017	2
2005	4	6	10	10	0	0.547003	0.444059	0.148277	0.0193511	0.0664015	2
2005	4	6	10	20	0	0.284652	0.298934	0.122786	0.117964	0.0560488	2
2005	4	6	10	30	0	0.336082	0.246204	0.132081	0.0803845	0.0445505	2
2005	4	6	10	40	0	0.244349	0.396291	0.161412	0.0829648	0.07615	2
2005	4	6	10	50	0	0.572559	0.47849	0.111528	0.0361708	0.055343	2
2005	4	6	11	0	0	0.229366	0.4161	0.121403	0.0589851	0.0525878	2
2005	4	6	11	10	0	0.254397	0.373462	0.138588	0.00822567	0.0543248	2
2005	4	6	11	20	0	0.203816	0.314845	0.11473	0.0828062	0.0439392	2
2005	4	6	11	30	0	0.318177	0.273671	0.163368	0.0701581	0.054597	2
2005	4	6	11	40	0	0.220109	0.295112	0.0821955	0.07546	0.0425625	2
2005	4	6	11	50	0	0.277034	0.206747	0.0851278	0.0662613	0.0481563	2
2005	4	6	12	0	0	0.28416	0.275875	0.10714	0.0405136	0.0440371	2
2005	4	6	12	10	0	0.145461	0.25631	0.0829715	0.0222138	0.030158	2
2005	4	6	12	20	0	0.337962	0.0656567	0.0683101	0.025805	0.0296456	2
2005	4	6	12	30	0	0.290681	0.0688659	0.0327191	0.00205147	0.0280886	2
2005	4	6	12	40	0	0.157691	0.184241	0.0354604	0.0145736	0.0260639	2
2005	4	6	12	50	0	0.29247	1.84E-05	0.0431675	0.00401513	0.024056	2
2005	4	6	13	0	0	0.230078	0.00812249	0.034162	0.0363203	0.0175612	2
2005	4	6	13	10	0	0.227137	1.34E-05	0.0274951	-0.0253576	0.0175762	2
2005	4	6	13	20	0	0.217855	1.42E-06	0.0214642	-0.0305435	0.0138398	2
2005	4	6	13	30	0	0.199008	0.0321901	0.0277841	0.0077342	0.0112751	2
2005	4	6	13	40	0	0.138905	0.0486953	0.0225544	0.0438119	0.017616	2
2005	4	6	13	50	0	0.193161	2.54E-06	0.0305327	0.0251817	0.0143754	2
2005	4	6	14	0	0	0.188195	0.0570974	0.0204403	0.0203489	0.0210674	2
2005	4	6	14	10	0	0.238174	0.00155969	0.0422669	0.0104987	0.0218274	2
2005	4	6	14	20	0	0.0959903	1.02E-06	0.0272973	-0.0315317	0.0101936	2
2005	4	6	14	30	0	0.16466	1.80E-06	0.0399346	0.00416487	0.0124077	2
2005	4	6	14	40	0	0.205634	1.01E-06	0.031289	0.0310801	0.00941985	2
2005	4	6	14	50	0	0.195159	1.70E-06	0.0593598	-0.0457704	0.0174762	2
2005	4	6	15	0	0	0.160365	2.63E-06	0.0226374	0.0186737	0.00656051	2
2005	4	6	15	10	0	0.175165	0.0131409	0.0341911	0.0461185	0.0132377	2
2005	4	6	15	20	0	0.140311	6.08E-07	0.100346	0.0130517	0.0141555	2
2005	4	6	15	30	0	0.114125	1.77E-06	0.0277176	0.013064	0.0167914	2
2005	4	6	15	40	0	0.0353349	0.0824699	0.026621	0.0611477	0.0248701	2
2005	4	6	15	50	0	0.164954	0.00296256	0.0192549	-0.0166947	0.00812933	2
2005	4	6	16	0	0	0.120664	8.47E-07	0.0230439	0.00913823	0.0122602	2
2005	4	6	16	10	0	0.157115	7.74E-06	0.0346459	0.0188909	0.00329292	2
2005	4	6	16	20	0	0.149353	2.83E-06	0.0392781	0.0264896	0.0160605	2
2005	4	6	16	30	0	0.0996498	2.83E-05	0.0101679	0.000777436	0.00763122	2
2005	4	6	16	40	0	0.127458	0.0302544	0.037243	-0.0306783	0.0196864	2
2005	4	6	16	50	0	0.13801	5.38E-06	0.0149529	0.0169753	0.00427333	2
2005	4	6	17	0	0	0.147683	0.0060626	0.0140775	0.00655734	0.0111198	2
2005	4	6	17	10	0	0.133846	1.71E-06	0.01585	0.0573404	0.0153114	2
2005	4	6	17	20	0	0.159625	0.0149597	0.0109551	-0.0424095	0.0116669	2
2005	4	6	17	30	0	0.142233	6.47E-06	0.0164749	0.0254775	0.0138661	2
2005	4	6	17	40	0	0.1896	1.46E-06	0.0232895	0.0366049	0.12481	2
2005	4	6	17	50	0	0.135428	3.94E-06	0.0251078	0.0347533	0.0071089	2
2005	4	6	18	0	0	0.162455	1.63E-06	0.0203876	0.0517183	0.00300436	2
2005	4	6	18	10	0	0.159366	3.40E-06	0.00274553	-0.0168351	0.0105275	2
2005	4	6	18	20	0	0.27874	3.94E-06	0.0106878	-0.0472532	0.0160283	2
2005	4	6	18	30	0	0.13831	0.051185	0.0122392	0.0347378	0.0125673	2
2005	4	6	18	40	0	0.127797	1.29E-06	0.01581	-0.00453801	0.00650369	2
2005	4	6	18	50	0	0.102508	0.0710204	0.0540249	0.0216419	0.0194035	2
2005	4	6	19	0	0	0.1298	0.03637	0.0134391	-0.00996615	0.0139593	2
2005	4	6	19	10	0	0.143015	2.09E-06	0.0477978	0.0286504	0.0171494	2
2005	4	6	19	20	0	0.250727	3.10E-06	0.0225916	0.0141254	0.00990009	2
2005	4	6	19	30	0	0.111248	0.0422225	0.0495922	0.0292029	0.0206466	2
2005	4	6	19	40	0	0.154296	0.0755521	0.0134988	0.0421946	0.0142659	2
2005	4	6	19	50	0	0.162961	0.00812851	0.0192787	-0.0426594	0.0125711	2
2005	4	6	20	0	0	0.137881	0.00434848	0.0123422	0.0223765	0.0188528	2
2005	4	6	20	10	0	0.207969	0.014905	0.0370103	0.0265906	0.00963913	2
2005	4	6	20	20	0	0.207642	0.0297295	0.021739	0.0247449	0.0129345	2
2005	4	6	20	30	0	0.199738	3.41E-06	0.0166995	0.0481781	0.0154248	2
2005	4	6	20	40	0	0.190251	0.0123887	0.0284703	-0.00814227	0.0175479	2
2005	4	6	20	50	0	0.134904	0.048273	0.0186577	0.0442598	0.0203824	2
2005	4	6	21	0	0	0.192836	1.57E-06	0.0241151	-0.00770917	0.0123982	2
2005	4	6	21	10	0	0.20124	3.18E-06	0.0434064	0.0350619	0.0258369	2
2005	4	6	21	20	0	0.283447	0.0376836	0.0360951	-0.0219416	0.0182003	2
2005	4	6	21	30	0	0.266711	0.0550213	0.0351599	0.0571361	0.0231257	2
2005	4	6	21	40	0	0.172056	0.15991	0.0162379	0.00460325	0.0238904	2
2005	4	6	21	50	0	0.209351	0.137549	0.0108075	0.00276825	0.0231654	2
2005	4	6	22	0	0	0.247533	0.200424	0.0629144	0.0495592	0.0319908	2
2005	4	6	22	10	0	0.166771	0.262791	0.0304339	0.00232886	0.0440297	2
2005	4	6	22	20	0	0.0369419	0.430183	0.0181756	-0.00521793	0.0385234	2
2005	4	6	22	30	0	0.324474	0.25005	0.00751841	0.0407642	0.0643633	2
2005	4	6	22	40	0	0.00867591	0.488791	0.0191606	0.036519	0.0407173	2
2005	4	6	22	50	0	0.19775	0.274209	0.0236104	-0.0312321	0.0484813	2
2005	4	6	23	0	0	0.0990657	0.33775	0.0169253	-0.00549312	0.0393	2
2005	4	6	23	10	0	0.165849	0.254047	0.0364674	0.065358	0.032067	2
2005	4	6	23	20	0	0.317959	0.122929	0.0262511	0.00709142	0.0308498	2
2005	4	6	23	30	0	0.144763	0.275459	0.0120777	-0.0085589	0.0437436	2
2005	4	6	23	40	0	0.106971	0.288303	0.00651839	0.0172989	0.0380474	2
2005	4	6	23	50	0	0.262669	0.188292	0.032339	-0.0090745	0.0375659	2
2005	4	7	0	0	0	0.191829	0.341105	0.0135828	-0.0236096	0.0303659	2
2005	4	7	0	10	0	0.244884	0.278326	0.0362961	0.0276529	0.0474628	2
2005	4	7	0	20	0	0.240037	0.367754	0.0208983	-0.00219547	0.0467202	2
2005	4	7	0	30	0	0.25095	0.391545	0.0431554	0.0293909	0.0429546	2
2005	4	7	0	40	0	0.334491	0.400307	0.0465847	-0.00926046	0.0539933	2
2005	4	7	0	50	0	0.287191	0.398467	0.052064	-0.0303322	0.0656314	2
2005	4	7	1	0	0	0.364079	0.288749	0.0494353	-0.0279655	0.0624107	2
2005	4	7	1	10	0	0.238503	0.510266	0.0566479	-0.0118958	0.0635697	2
2005	4	7	1	20	0	0.226022	0.498572	0.0694053	0.00359208	0.101314	2
2005	4	7	1	30	0	0.262984	0.509586	0.052323	0.0554559	0.06086	2
2005	4	7	1	40	0	0.178552	0.525116	0.0399802	-0.0099666	0.0639936	2
2005	4	7	1	50	0	0.197758	0.563849	0.0314165	-0.0252576	0.0854007	2
2005	4	7	2	0	0	0.305446	0.421696	0.034584	0.0432932	0.0702826	2
2005	4	7	2	10	0	0.15524	0.619868	0.0140855	0.0281919	0.0754507	2
2005	4	7	2	20	0	0.25725	0.494154	0.0503795	0.0123428	0.0789539	2
2005	4	7	2	30	0	0.176641	0.640365	0.0295913	0.0317517	0.0842085	2
2005	4	7	2	40	0	0.243987	0.558595	0.02681	0.0318297	0.0635893	2
2005	4	7	2	50	0	0.351225	0.421003	0.0310308	0.0424927	0.0906417	2
2005	4	7	3	0	0	0.224054	0.555141	0.0339679	0.0942483	0.0753127	2
2005	4	7	3	10	0	0.235554	0.649455	0.0359931	0.0648083	0.0624781	2
2005	4	7	3	20	0	0.240855	0.539837	0.0214558	0.0330905	0.0819029	2
2005	4	7	3	30	0	0.267845	0.451655	0.0597512	0.0374785	0.0867003	2
2005	4	7	3	40	0	0.334289	0.436538	0.0381475	-0.000817138	0.0725849	2
2005	4	7	3	50	0	0.368945	0.470096	0.0671806	0.070331	0.0682605	2
2005	4	7	4	0	0	0.12799	0.623223	0.0707037	0.0372726	0.0672802	2
2005	4	7	4	10	0	0.322598	0.595942	0.0364868	0.0188215	0.0950968	2
2005	4	7	4	20	0	0.295837	0.553328	0.0752457	0.041619	0.0797126	2
2005	4	7	4	30	0	0.212702	0.678646	0.0493613	-0.00237422	0.0985027	2
2005	4	7	4	40	0	0.266966	0.651538	0.0574595	0.0581909	0.0825356	2
2005	4	7	4	50	0	0.300976	0.659692	0.0447408	0.0289483	0.183285	2
2005	4	7	5	0	0	0.176474	0.703801	0.0905602	0.0624328	0.0946429	2
2005	4	7	5	10	0	0.131094	0.748433	0.0897775	0.0506015	0.124528	2
2005	4	7	5	20	0	0.180858	0.703547	0.0578336	0.0154441	0.110579	2
2005	4	7	5	30	0	0.284999	0.576515	0.0693158	0.117321	0.0903114	2
2005	4	7	5	40	0	0.298047	0.598245	0.0513732	0.0589424	0.0989545	2
2005	4	7	5	50	0	0.104326	0.659448	0.12169	0.0538569	0.0862549	2
2005	4	7	6	0	0	0.175787	0.629598	0.0834756	0.0362801	0.0955675	2
2005	4	7	6	10	0	0.15077	0.587	0.104406	0.089162	0.152853	2
2005	4	7	6	20	0	0.173121	0.652214	0.11649	0.0803335	0.107686	2
2005	4	7	6	30	0	0.315283	0.4525	0.140607	-0.012565	0.159721	2
2005	4	7	6	40	0	0.385067	0.431312	0.113876	0.125888	0.109583	2
2005	4	7	6	50	0	0.284482	0.559234	0.138127	0.0354274	0.261721	2
2005	4	7	7	0	0	0.19884	0.588711	0.172046	0.0638109	0.113263	2
2005	4	7	7	10	0	0.337161	0.369164	0.148145	0.101299	0.131194	2
2005	4	7	7	20	0	0.27261	0.43137	0.186452	0.162426	0.176982	2
2005	4	7	7	30	0	0.342966	0.397258	0.260099	0.164743	0.170986	2
2005	4	7	7	40	0	0.328054	0.464604	0.207311	0.185181	0.27196	2
2005	4	7	7	50	0	nan	nan	nan	nan	nan	2
2005	4	7	8	0	0	nan	nan	nan	nan	nan	2
2005	4	7	8	10	0	nan	nan	nan	nan	nan	2
2005	4	7	8	20	0	0.33266	0.373122	0.298919	0.216875	0.232962	2
2005	4	7	8	30	0	0.375043	0.396964	0.261384	0.261814	0.162529	2
2005	4	7	8	40	0	0.349992	0.445647	0.301648	0.273602	0.238176	2
2005	4	7	8	50	0	0.43358	0.305118	0.336306	0.298721	0.197507	2
