month	day	hour	minute	Doy (LT)	82Fac	OOA1	OOA2	91Fac
7	10	10	5	192.4201388889	0.0870054	0.1003	0.0326524	0.0391213
7	10	10	15	192.4270833333	0.0717322	0.102734	0.0553816	0.0136055
7	10	10	25	192.4340277778	0.00892072	0.101681	0.0963772	0.0329099
7	10	10	35	192.4409722222	0.028309	0.133468	0.046025	0.0639001
7	10	10	45	192.4479166667	0.0547657	0.063999	0.0741806	0.0284613
7	10	10	55	192.4548611111	0.0533688	0.109977	0.0855051	4.39E-08
7	10	11	5	192.4618055556	1.11E-07	0.139488	0.0745648	0.0240598
7	10	11	15	192.46875	0.0277119	0.0885823	0.0844458	0.0694424
7	10	11	25	192.4756944444	0.0818628	0.0496091	0.0778694	0.0224323
7	10	11	35	192.4826388889	5.68E-08	0.11805	0.131576	0.0105201
7	10	11	45	192.4895833333	0.0393602	0.0881281	0.0793675	0.0309766
7	10	11	55	192.4965277778	0.063385	0.109027	0.0525673	0.0363199
7	10	12	5	192.5034722222	0.0186438	0.103045	0.0831434	0.0468751
7	10	12	15	192.5104166667	0.0436382	0.0656302	0.0743423	0.0395121
7	10	12	25	192.5173611111	0.0196448	0.0790286	0.0692209	0.0442099
7	10	12	35	192.5243055556	0.0537576	0.0739108	0.0641063	0.0439072
7	10	12	45	192.53125	0.0458812	0.150123	0.0488038	0.0273333
7	10	12	55	192.5381944444	0.0327751	0.135039	0.0470724	0.0392264
7	10	13	5	192.5451388889	0.0446143	0.16135	0.0424285	0.0478608
7	10	13	15	192.5520833333	0.022281	0.160376	0.0721304	0.0260788
7	10	13	25	192.5590277778	0.0326994	0.137633	0.0598108	0.0451218
7	10	13	35	192.5659722222	0.0539349	0.0826256	0.0913623	0.0297702
7	10	13	45	192.5729166667	0.0318135	0.140269	0.118379	0.0135762
7	10	13	55	192.5798611111	0.0626006	0.109837	0.0821646	0.0357592
7	10	14	5	192.5868055556	0.0228728	0.131079	0.0896975	0.0717256
7	10	14	15	192.59375	0.0350221	0.118709	0.0836665	0.0518992
7	10	14	25	192.6006944444	0.0132929	0.189651	0.0759035	0.032142
7	10	14	35	192.6076388889	0.071645	0.120773	0.0854204	0.0483114
7	10	14	45	192.6145833333	0.0417703	0.0860059	0.106698	0.0684718
7	10	14	55	192.6215277778	0.0473932	0.115232	0.0886204	0.0433863
7	10	15	5	192.6284722222	0.0479704	0.117821	0.126147	0.104662
7	10	15	15	192.6354166667	0.0659927	0.117103	0.117004	0.104083
7	10	15	25	192.6423611111	0.0569466	0.193052	0.0449664	0.103313
7	10	15	35	192.6493055556	0.0530158	0.160359	0.122345	0.040915
7	10	15	45	192.65625	0.0731691	0.117653	0.107939	0.0688938
7	10	15	55	192.6631944444	0.0546601	0.105482	0.0975137	0.0238764
7	10	16	5	192.6701388889	0.0661605	0.0788176	0.0986583	0.0594131
7	10	16	15	192.6770833333	0.0215708	0.0618734	0.0850645	0.016233
7	10	16	25	192.6840277778	0.03905	0.0858558	0.0198064	0.0548426
7	10	16	35	192.6909722222	0.0259807	0.0877799	0.0547653	0.0424523
7	10	16	45	192.6979166667	0.0619147	0.044537	0.0493616	0.0712197
7	10	16	55	192.7048611111	0.0396429	0.0831247	0.081222	1.52E-08
7	10	17	5	192.7118055556	0.0381792	0.135435	0.0684249	0.0409109
7	10	17	15	192.71875	0.0175592	0.148838	0.0419248	0.0180123
7	10	17	25	192.7256944444	0.0758815	0.0749802	0.0478836	0.055972
7	10	17	35	192.7326388889	0.0541898	0.0765218	0.0851128	0.0188587
7	10	17	45	192.7395833333	0.072201	0.0233233	0.0766084	0.0292622
7	10	17	55	192.7465277778	0.0801786	0.219404	0.0760842	0.0479635
7	10	18	5	192.7534722222	0.056021	0.344879	0.0739123	0.0591134
7	10	18	15	192.7604166667	0.0562411	0.22157	0.0971963	0.0683032
7	10	18	25	192.7673611111	0.0593335	0.293946	0.0600578	0.0484153
7	10	18	35	192.7743055556	0.071032	0.308725	0.0669216	0.0699733
7	10	18	45	192.78125	0.0786514	0.216473	0.0615448	0.137054
7	10	18	55	192.7881944444	0.042195	0.276998	0.0602759	0.0736441
7	10	19	5	192.7951388889	0.0755383	0.125713	0.106358	0.0216104
7	10	19	15	192.8020833333	0.0726113	0.199055	0.0346895	0.0741768
7	10	19	25	192.8090277778	0.0477484	0.192245	0.0732132	0.122291
7	10	19	35	192.8159722222	0.088962	0.140369	0.102558	0.0664976
7	10	19	45	192.8229166667	0.0133939	0.257934	0.0458332	0.109135
7	10	19	55	192.8298611111	0.033976	0.29794	0.0496612	0.0915102
7	10	20	5	192.8368055556	0.0579761	0.225138	0.0423755	0.106224
7	10	20	15	192.84375	0.0194541	0.20558	0.0624981	0.130343
7	10	20	25	192.8506944444	0.0363684	0.222429	0.076227	0.0790504
7	10	20	35	192.8576388889	0.0396265	0.240109	0.0415098	0.118104
7	10	20	45	192.8645833333	1.96E-06	0.260212	0.0484149	0.107522
7	10	20	55	192.8715277778	0.0857924	0.198697	0.0244016	0.114512
7	10	21	5	192.8784722222	0.0815177	0.230233	0.0465316	0.102013
7	10	21	15	192.8854166667	0.0250752	0.258623	0.0525813	0.144178
7	10	21	25	192.8923611111	1.09E-05	0.311251	0.0330343	0.130119
7	10	21	35	192.8993055556	0.0689891	0.242519	0.0198621	0.128461
7	10	21	45	192.90625	0.0312331	0.265547	0.0162004	0.126639
7	10	21	55	192.9131944444	0.0596117	0.239096	0.0279114	0.165737
7	10	22	5	192.9201388889	0.0188475	0.239141	0.0273088	0.129863
7	10	22	15	192.9270833333	0.0236422	0.211617	0.0426991	0.135958
7	10	22	25	192.9340277778	0.0121433	0.2748	0.0359193	0.0694904
7	10	22	35	192.9409722222	0.0351982	0.234541	0.0274461	0.0987059
7	10	22	45	192.9479166667	0.0558703	0.27777	0.012126	0.131125
7	10	22	55	192.9548611111	0.00312244	0.235788	0.039539	0.149995
7	10	23	5	192.9618055556	0.0309193	0.296145	0.00612591	0.161516
7	10	23	15	192.96875	0.00408475	0.218561	0.00682684	0.138012
7	10	23	25	192.9756944444	0.015792	0.246793	0.0275195	0.138591
7	10	23	35	192.9826388889	0.0198705	0.277362	0.0265605	0.0925258
7	10	23	45	192.9895833333	0.0172	0.288369	2.85E-07	0.137501
7	10	23	55	192.9965277778	0.0244322	0.28288	0.0104347	0.119696
7	11	0	5	193.0034722222	7.74E-08	0.283914	1.82E-08	0.121241
7	11	0	15	193.0104166667	6.33E-08	0.230749	3.03E-08	0.0752137
7	11	0	25	193.0173611111	0.0534346	0.20514	0.00630689	0.0804727
7	11	0	35	193.0243055556	0.011286	0.157781	1.82E-07	0.0673382
7	11	0	45	193.03125	0.0124338	0.0965593	0.0216033	0.048256
7	11	0	55	193.0381944444	0.0905389	0.0672414	2.93E-08	0.0247482
7	11	1	5	193.0451388889	2.65E-07	0.158047	0.00502003	0.0392379
7	11	1	15	193.0520833333	3.41E-08	0.180497	0.00550667	0.0342652
7	11	1	25	193.0590277778	2.49E-08	0.167041	0.0444469	0.0344196
7	11	1	35	193.0659722222	1.96E-07	0.171175	0.0222908	0.00888676
7	11	1	45	193.0729166667	7.57E-08	0.148501	0.0412778	0.0363832
7	11	1	55	193.0798611111	1.95E-08	0.134255	0.0356887	0.0470659
7	11	2	5	193.0868055556	2.26E-08	0.180314	0.0621828	3.21E-08
7	11	2	15	193.09375	1.13E-07	0.163835	0.0596817	0.0579517
7	11	2	25	193.1006944444	7.40E-07	0.181769	0.000568836	0.0513302
7	11	2	35	193.1076388889	1.31E-07	0.205938	0.0300404	0.0843927
7	11	2	45	193.1145833333	0.00487684	0.183808	0.0423112	0.0539065
7	11	2	55	193.1215277778	0.0279645	0.230083	9.41E-08	0.101373
7	11	3	5	193.1284722222	0.00959871	0.187512	0.0199208	0.0574657
7	11	3	15	193.1354166667	5.49E-08	0.240917	0.0241524	0.115627
7	11	3	25	193.1423611111	0.00291948	0.162799	0.0670972	0.121109
7	11	3	35	193.1493055556	0.0123636	0.169211	0.0477256	0.112856
7	11	3	45	193.15625	0.00444103	0.200331	0.0602995	0.203511
7	11	3	55	193.1631944444	0.0319545	0.17907	0.0282793	0.132313
7	11	4	5	193.1701388889	0.0234037	0.272477	0.00592265	0.13229
7	11	4	15	193.1770833333	0.00215953	0.208866	0.0353077	0.109893
7	11	4	25	193.1840277778	0.0141657	0.192976	0.0574515	0.13756
7	11	4	35	193.1909722222	0.0317994	0.178733	0.0429137	0.11696
7	11	4	45	193.1979166667	0.0328687	0.220229	0.0217596	0.145522
7	11	4	55	193.2048611111	0.0468515	0.197042	0.0592799	0.12848
7	11	5	5	193.2118055556	0.0104424	0.195538	0.0558265	0.124039
7	11	5	15	193.21875	1.11E-07	0.192167	0.0710639	0.0827992
7	11	5	25	193.2256944444	0.00988302	0.206755	0.0387798	0.133601
7	11	5	35	193.2326388889	0.0120651	0.145716	0.0495149	0.11036
7	11	5	45	193.2395833333	0.0144999	0.198205	0.0302368	0.117826
7	11	5	55	193.2465277778	0.0309475	0.157371	0.0557873	0.111634
7	11	6	5	193.2534722222	3.01E-08	0.191392	0.0635526	0.102404
7	11	6	25	193.2673611111	4.11E-07	0.185909	0.0476922	0.100446
7	11	6	35	193.2743055556	0.00158173	0.206951	0.0100478	0.139881
7	11	6	45	193.28125	0.0250395	0.124735	0.0285247	0.103605
7	11	6	55	193.2881944444	0.0241511	0.121233	4.08E-08	0.118831
7	11	7	5	193.2951388889	9.72E-07	0.220542	0.026421	0.128351
7	11	7	15	193.3020833333	0.0078033	0.20663	0.0164635	0.139844
7	11	7	25	193.3090277778	9.13E-08	0.166106	0.0239187	0.137605
7	11	7	35	193.3159722222	2.10E-08	0.171794	0.0430904	0.0622876
7	11	7	45	193.3229166667	0.0451651	0.131378	8.50E-08	0.107076
7	11	7	55	193.3298611111	0.0121176	0.151465	0.0420634	0.0491169
7	11	8	5	193.3368055556	0.00654864	0.053464	0.0326736	0.100335
7	11	8	15	193.34375	6.17E-08	0.0663149	0.0862785	0.032868
7	11	8	25	193.3506944444	6.94E-07	0.130333	0.00641192	0.0792744
7	11	8	35	193.3576388889	0.00597296	0.121721	0.032746	0.0978966
7	11	8	45	193.3645833333	2.35E-08	0.112758	0.00460864	0.0889466
7	11	8	55	193.3715277778	1.52E-05	0.174624	0.0128466	0.0572044
7	11	9	5	193.3784722222	1.18E-07	0.134294	0.062599	0.0502421
7	11	9	15	193.3854166667	0.000958574	0.110171	0.0554706	0.0812301
7	11	9	25	193.3923611111	0.013797	0.140386	0.0469947	0.0929885
7	11	9	35	193.3993055556	2.11E-08	0.210428	0.0771521	0.0457019
7	11	9	45	193.40625	0.0174083	0.198776	0.0765688	0.0814607
7	11	9	55	193.4131944444	5.19E-08	0.129065	0.071056	0.286851
7	11	10	5	193.4201388889	0.0178583	0.117334	0.0821966	0.20423
7	11	10	15	193.4270833333	4.77E-08	0.213028	0.0894349	0.107744
7	11	10	25	193.4340277778	0.0312491	0.15074	0.109782	0.0482384
7	11	10	35	193.4409722222	0.0379774	0.157288	0.114221	0.0633814
7	11	10	45	193.4479166667	0.031265	0.0772381	0.113241	0.161816
7	11	10	55	193.4548611111	0.0373782	0.102752	0.0850175	0.0917804
7	11	11	5	193.4618055556	0.0527211	0.127619	0.0891295	0.0973863
7	11	11	15	193.46875	0.0162738	0.151547	0.0899037	0.223222
7	11	11	25	193.4756944444	0.0366199	0.161261	0.094637	0.0454875
7	11	11	35	193.4826388889	0.000687866	0.125403	0.126513	0.0437892
7	11	11	45	193.4895833333	0.0271729	0.134513	0.0944212	0.0631698
7	11	11	55	193.4965277778	0.0980969	0.0592733	0.0753888	0.0376331
7	11	12	5	193.5034722222	0.109355	0.0892041	0.0564535	0.0252669
7	11	12	15	193.5104166667	0.184404	0.0671176	0.0738311	0.0521228
7	11	12	25	193.5173611111	0.162008	0.0899382	0.0851917	0.0490569
7	11	12	35	193.5243055556	0.247378	0.0767583	0.0715564	0.0383334
7	11	12	45	193.53125	0.307682	1.95E-07	0.0861173	0.0118655
7	11	12	55	193.5381944444	0.363882	0.0220383	0.0440526	0.075942
7	11	13	5	193.5451388889	0.421732	0.0576511	0.0214323	1.61E-07
7	11	13	15	193.5520833333	0.18436	0.14208	0.101934	0.0383211
7	11	13	25	193.5590277778	0.291089	0.100351	0.0777641	0.0729075
7	11	13	55	193.5798611111	0.110678	0.309627	0.039118	0.36136
7	11	14	5	193.5868055556	0.107224	0.365559	0.0587824	0.419212
7	11	14	15	193.59375	0.147385	0.29814	0.0628082	0.276331
7	11	14	25	193.6006944444	0.217708	0.160577	0.066898	0.204957
7	11	14	35	193.6076388889	0.168538	0.190342	0.0924205	0.114252
7	11	14	45	193.6145833333	0.213816	0.139599	0.0499802	0.136168
7	11	14	55	193.6215277778	0.226729	0.118828	0.0690136	0.0854478
7	11	15	5	193.6284722222	0.324794	0.0643637	0.0482289	0.0163164
7	11	15	15	193.6354166667	0.287412	0.0170831	0.0682051	0.0753029
7	11	15	25	193.6423611111	0.307584	0.0181314	0.0449613	0.0414697
7	11	15	35	193.6493055556	0.3117	0.0591577	0.0476987	0.0397598
7	11	15	45	193.65625	0.266618	0.0929202	0.0591594	0.0554677
7	11	15	55	193.6631944444	0.291695	0.0707994	0.0585189	0.0506914
7	11	16	5	193.6701388889	0.267798	0.0473286	0.0762533	0.0283324
7	11	16	15	193.6770833333	0.225515	0.0610583	0.0520185	0.137946
7	11	16	25	193.6840277778	0.227456	0.136655	0.0766468	0.11201
7	11	16	35	193.6909722222	0.33082	0.15019	0.0497253	0.0872136
7	11	16	45	193.6979166667	0.278672	0.256712	0.0532159	0.0777941
7	11	16	55	193.7048611111	0.21269	0.322785	0.0772319	0.135986
7	11	17	5	193.7118055556	0.205421	0.379768	0.0635169	0.147143
7	11	17	15	193.71875	0.222963	0.406528	0.0817858	0.165998
7	11	17	25	193.7256944444	0.158701	0.400415	0.1358	0.159153
7	11	17	35	193.7326388889	0.243836	0.351581	0.0972323	0.172002
7	11	17	45	193.7395833333	0.20586	0.416676	0.0263328	0.271751
7	11	17	55	193.7465277778	0.191498	0.372952	0.0637702	0.171857
7	11	18	5	193.7534722222	0.15182	0.409057	0.0459035	0.109249
7	11	18	15	193.7604166667	0.265774	0.233465	0.0508696	0.0942469
7	11	18	25	193.7673611111	0.259414	0.266269	0.0255361	0.10811
7	11	18	35	193.7743055556	0.192115	0.27865	0.0481011	0.110752
7	11	18	45	193.78125	0.234498	0.214932	0.0276646	0.20876
7	11	18	55	193.7881944444	0.253568	0.203518	0.0428781	0.0765678
7	11	19	5	193.7951388889	0.250431	0.186206	0.0279958	0.114504
7	11	19	15	193.8020833333	0.223799	0.239593	0.0376997	0.0730022
7	11	19	25	193.8090277778	0.22739	0.193951	0.0410044	0.112373
7	11	19	35	193.8159722222	0.198873	0.243109	0.0185844	0.113231
7	11	19	45	193.8229166667	0.232431	0.286243	0.0342466	0.0981005
7	11	19	55	193.8298611111	0.255686	0.20662	0.0304948	0.107207
7	11	20	5	193.8368055556	0.262492	0.233764	0.0405251	0.0542876
7	11	20	15	193.84375	0.220034	0.266153	0.0607119	0.0595561
7	11	20	25	193.8506944444	0.275926	0.219729	0.0190961	0.129106
7	11	20	35	193.8576388889	0.298141	0.14688	0.0267305	0.111799
7	11	20	45	193.8645833333	0.276565	0.181317	0.0414639	0.0856697
7	11	20	55	193.8715277778	0.280769	0.258831	0.00523517	0.0668674
7	11	21	5	193.8784722222	0.349886	0.156143	0.00656211	0.0924168
7	11	21	15	193.8854166667	0.263434	0.227556	0.0279619	0.113297
7	11	21	25	193.8923611111	0.250869	0.229744	0.0330852	0.109771
7	11	21	35	193.8993055556	0.268297	0.226682	0.0286431	0.0898258
7	11	21	45	193.90625	0.245043	0.288037	0.0365654	0.0880331
7	11	21	55	193.9131944444	0.218193	0.224358	0.044368	0.0816419
7	11	22	5	193.9201388889	0.165809	0.309982	0.0331836	0.135863
7	11	22	15	193.9270833333	0.258653	0.273267	0.00337759	0.0974788
7	11	22	25	193.9340277778	0.226124	0.29885	0.0527702	0.10183
7	11	22	35	193.9409722222	0.221591	0.275019	0.0316541	0.127996
7	11	22	45	193.9479166667	0.21547	0.293111	0.0118309	0.130893
7	11	22	55	193.9548611111	0.21827	0.339089	0.00111523	0.132994
7	11	23	5	193.9618055556	0.247853	0.324464	0.0150796	0.1413
7	11	23	15	193.96875	0.266631	0.303925	0.00927595	0.13046
7	11	23	25	193.9756944444	0.259415	0.305192	0.0146899	0.121985
7	11	23	35	193.9826388889	0.224463	0.304165	0.0413285	0.178715
7	11	23	45	193.9895833333	0.204378	0.265555	0.0550249	0.138321
7	11	23	55	193.9965277778	0.231784	0.295523	0.0346231	0.128136
7	12	0	5	194.0034722222	0.176453	0.338428	0.0568884	0.172286
7	12	0	15	194.0104166667	0.207697	0.352028	9.64E-08	0.149766
7	12	0	25	194.0173611111	0.181006	0.307911	0.0331611	0.143938
7	12	0	35	194.0243055556	0.203112	0.300152	0.00849081	0.140344
7	12	0	45	194.03125	0.18921	0.295806	0.0523583	0.179835
7	12	0	55	194.0381944444	0.150574	0.399382	0.0841237	0.156992
7	12	1	5	194.0451388889	0.190162	0.337281	0.0652785	0.180988
7	12	1	15	194.0520833333	0.136469	0.341026	0.0833759	0.150792
7	12	1	25	194.0590277778	0.178396	0.353943	0.0491708	0.15673
7	12	1	35	194.0659722222	0.224543	0.23537	0.0231555	0.107194
7	12	1	45	194.0729166667	0.201652	0.284478	0.0588343	0.0808398
7	12	1	55	194.0798611111	0.151796	0.284166	0.0510179	0.142407
7	12	2	5	194.0868055556	0.109473	0.327591	0.0332986	0.162215
7	12	2	15	194.09375	0.0805061	0.33489	0.0128178	0.15026
7	12	2	25	194.1006944444	0.10682	0.307763	0.0427677	0.151027
7	12	2	35	194.1076388889	0.0805984	0.303028	0.0640262	0.141689
7	12	2	45	194.1145833333	0.103562	0.302894	0.0600945	0.130116
7	12	2	55	194.1215277778	0.140649	0.252392	0.0442644	0.138527
7	12	3	5	194.1284722222	0.161994	0.428956	1.30E-07	0.131818
7	12	3	15	194.1354166667	0.119638	0.398906	0.0861864	0.160432
7	12	3	25	194.1423611111	0.214042	0.365341	0.0565054	0.234797
7	12	3	35	194.1493055556	0.193636	0.424424	0.0340447	0.228408
7	12	3	45	194.15625	0.207251	0.392146	0.106203	0.200943
7	12	3	55	194.1631944444	0.166316	0.424252	0.0282545	0.240757
7	12	4	5	194.1701388889	0.136247	0.409802	0.103256	0.200909
7	12	4	15	194.1770833333	0.127299	0.468656	0.0871836	0.221345
7	12	4	25	194.1840277778	0.131832	0.438571	0.0966535	0.217235
7	12	4	35	194.1909722222	0.137027	0.450518	0.0927337	0.347636
7	12	4	45	194.1979166667	0.12843	0.441138	0.0856532	0.232249
7	12	4	55	194.2048611111	0.117064	0.488412	0.0928144	0.258173
7	12	5	5	194.2118055556	0.150644	0.541161	0.0695022	0.304778
7	12	5	15	194.21875	0.178867	0.45643	0.123128	0.318969
7	12	5	25	194.2256944444	0.202665	0.474694	0.134517	0.324412
7	12	5	35	194.2326388889	0.171764	0.482987	0.185189	0.34145
7	12	5	45	194.2395833333	0.202606	0.543885	0.129075	0.344509
7	12	5	55	194.2465277778	0.181959	0.490067	0.0935673	0.463597
7	12	6	5	194.2534722222	0.199519	0.530288	0.116333	0.351541
7	12	6	15	194.2604166667	0.183022	0.57705	0.165696	0.384004
7	12	6	25	194.2673611111	0.151001	0.589152	0.165244	0.453348
7	12	6	35	194.2743055556	0.129433	0.560812	0.187136	0.346162
7	12	6	45	194.28125	0.163934	0.604682	0.152391	0.436863
7	12	6	55	194.2881944444	0.171778	0.564316	0.157133	0.410104
7	12	7	5	194.2951388889	0.136532	0.573679	0.159182	0.450726
7	12	7	15	194.3020833333	0.137345	0.549244	0.164159	0.393457
7	12	7	25	194.3090277778	0.116892	0.561278	0.179976	0.365577
7	12	7	35	194.3159722222	0.10439	0.565603	0.185568	0.350664
7	12	7	45	194.3229166667	0.108701	0.557005	0.199252	0.335927
7	12	7	55	194.3298611111	0.101627	0.631144	0.138733	0.43403
7	12	8	5	194.3368055556	0.145169	0.536576	0.19753	0.31733
7	12	8	15	194.34375	0.149122	0.60311	0.129322	0.298368
7	12	8	25	194.3506944444	0.136001	0.489795	0.125675	0.293154
7	12	8	35	194.3576388889	0.0590107	0.578537	0.145863	0.281531
7	12	8	45	194.3645833333	0.0656301	0.419478	0.153965	0.266424
7	12	8	55	194.3715277778	0.0865816	0.427286	0.132273	0.298775
7	12	9	5	194.3784722222	0.106055	0.371869	0.122028	0.253255
7	12	9	15	194.3854166667	0.0702555	0.474252	0.134239	0.268639
7	12	9	25	194.3923611111	0.0753825	0.338635	0.170371	0.220818
7	12	9	35	194.3993055556	0.100544	0.330157	0.157182	0.216816
7	12	9	45	194.40625	0.0735439	0.360481	0.169345	0.194754
7	12	9	55	194.4131944444	0.0697428	0.350307	0.15562	0.210604
7	12	10	5	194.4201388889	0.0850623	0.356723	0.149509	0.19462
7	12	10	15	194.4270833333	0.152192	0.312435	0.13851	0.22347
7	12	10	35	194.4409722222	0.127234	0.308472	0.18631	0.159258
7	12	10	45	194.4479166667	0.167578	0.304742	0.152987	0.185539
7	12	10	55	194.4548611111	0.136186	0.256435	0.176694	0.250644
7	12	11	5	194.4618055556	0.144606	0.330001	0.139727	0.181017
7	12	11	25	194.4756944444	0.107045	0.306119	0.193303	0.126734
7	12	11	35	194.4826388889	0.160012	0.287131	0.177678	0.152349
7	12	11	45	194.4895833333	0.177911	0.279211	0.160684	0.0713789
7	12	11	55	194.4965277778	0.167918	0.222746	0.131183	0.087375
7	12	12	5	194.5034722222	0.187522	0.173936	0.13611	0.0806481
7	12	12	15	194.5104166667	0.224419	0.134365	0.148265	0.0456351
7	12	12	25	194.5173611111	0.256391	0.150869	0.0905538	0.0603687
7	12	12	35	194.5243055556	0.306541	0.0269869	0.0959819	0.0720406
7	12	12	45	194.53125	0.316651	0.155423	0.0629598	0.0394086
7	12	12	55	194.5381944444	0.309244	0.0795539	0.103311	0.0276618
7	12	13	5	194.5451388889	0.40171	0.0301785	0.0740797	0.0170759
7	12	13	15	194.5520833333	0.366719	0.0716605	0.0675696	0.0199395
7	12	13	25	194.5590277778	0.285416	0.106949	0.0812613	0.0633009
7	12	13	35	194.5659722222	0.30838	0.0970719	0.0686803	0.0301055
7	12	13	45	194.5729166667	0.264301	0.157068	0.0684601	0.0724771
7	12	13	55	194.5798611111	0.371515	0.0791828	0.0683155	0.0593098
7	12	14	5	194.5868055556	0.295815	0.155705	0.0927191	0.023823
7	12	14	15	194.59375	0.362525	0.121825	0.0589289	0.0315076
7	12	14	25	194.6006944444	0.317655	0.119805	0.103168	0.0648527
7	12	14	35	194.6076388889	0.218848	0.223933	0.0635855	0.27452
7	12	14	45	194.6145833333	0.220618	0.106688	0.0517817	0.032785
7	12	14	55	194.6215277778	0.249472	0.179047	0.0482283	0.0641413
7	12	15	5	194.6284722222	0.234	0.154366	0.0548929	0.159783
7	12	15	15	194.6354166667	0.269548	0.145395	0.0754847	0.161367
7	12	15	25	194.6423611111	0.361075	0.301753	0.0518792	0.277164
7	12	15	35	194.6493055556	0.287847	0.287574	0.048192	0.244393
7	12	15	45	194.65625	0.352178	0.366375	0.038754	0.357417
7	12	15	55	194.6631944444	0.369365	0.337779	0.0296221	0.34184
7	12	16	5	194.6701388889	0.401062	0.313137	0.0365711	0.319674
7	12	16	15	194.6770833333	0.38963	0.231713	0.0940656	0.257421
7	12	16	25	194.6840277778	0.424732	0.255308	0.0464988	0.280658
7	12	16	35	194.6909722222	0.433805	0.28834	0.0917878	0.214226
7	12	16	45	194.6979166667	0.388219	0.246797	0.0816369	0.201137
7	12	16	55	194.7048611111	0.388967	0.206809	0.084738	0.18265
7	12	17	5	194.7118055556	0.387152	0.220687	0.0726886	0.143755
7	12	17	15	194.71875	0.406882	0.189769	0.0646848	0.158704
7	12	17	25	194.7256944444	0.425588	0.281011	0.0622302	0.151848
7	12	17	35	194.7326388889	0.395602	0.263988	0.110998	0.117095
7	12	17	45	194.7395833333	0.439842	0.214872	0.0918358	0.135132
7	12	17	55	194.7465277778	0.447576	0.313027	0.0593932	0.186769
7	12	18	5	194.7534722222	0.442039	0.235109	0.105545	0.198736
7	12	18	15	194.7604166667	0.43058	0.278497	0.126746	0.12041
7	12	18	25	194.7673611111	0.383419	0.352971	0.0851711	0.117096
7	12	18	35	194.7743055556	0.376521	0.383728	0.112019	0.155902
7	12	18	45	194.78125	0.381239	0.406921	0.0659691	0.200726
7	12	18	55	194.7881944444	0.362502	0.398322	0.104116	0.146215
7	12	19	5	194.7951388889	0.390299	0.452349	0.06193	0.175127
7	12	19	15	194.8020833333	0.422457	0.425915	0.0442286	0.178847
7	12	19	25	194.8090277778	0.327027	0.495215	0.071376	0.286837
7	12	19	35	194.8159722222	0.383767	0.533162	0.0395133	0.178991
7	12	19	45	194.8229166667	0.424328	0.503664	0.0359613	0.167057
7	12	19	55	194.8298611111	0.356093	0.569211	0.0297168	0.231736
7	12	20	5	194.8368055556	0.363552	0.580322	0.0231116	0.286294
7	12	20	15	194.84375	0.360506	0.658283	0.0384132	0.21031
7	12	20	25	194.8506944444	0.424183	0.479269	0.0346927	0.194881
7	12	20	35	194.8576388889	0.371274	0.524034	0.0289376	0.19221
7	12	20	45	194.8645833333	0.334479	0.532112	0.0481317	0.296329
7	12	20	55	194.8715277778	0.352738	0.513326	0.0646192	0.227703
7	12	21	5	194.8784722222	0.314761	0.550111	0.0139332	0.29992
7	12	21	15	194.8854166667	0.340691	0.481272	0.0143726	0.22372
7	12	21	25	194.8923611111	0.248322	0.541017	0.0201776	0.349964
7	12	21	35	194.8993055556	0.290336	0.508227	0.0438176	0.258779
7	12	21	45	194.90625	0.248067	0.475081	0.063146	0.249867
7	12	21	55	194.9131944444	0.152951	0.505953	0.0252241	0.256112
7	12	22	5	194.9201388889	0.165879	0.399561	0.0100901	0.25065
7	12	22	15	194.9270833333	0.169116	0.487884	0.0354295	0.23823
7	12	22	25	194.9340277778	0.193878	0.467332	0.0210454	0.2148
7	12	22	35	194.9409722222	0.117582	0.431031	0.0150382	0.231007
7	12	22	45	194.9479166667	0.103191	0.351486	0.0270734	0.15796
7	12	22	55	194.9548611111	0.0256643	0.426824	0.0226632	0.117536
7	12	23	5	194.9618055556	0.0824641	0.404966	0.027972	0.147578
7	12	23	15	194.96875	0.012456	0.370045	0.0121084	0.162579
7	12	23	25	194.9756944444	0.0273706	0.406427	0.00637357	0.152084
7	12	23	35	194.9826388889	0.00747377	0.343837	0.0504713	0.142121
7	12	23	45	194.9895833333	0.0549559	0.362786	0.0189871	0.144542
7	12	23	55	194.9965277778	0.0364802	0.457331	0.0129208	0.136366
7	13	0	5	195.0034722222	0.0872855	0.379079	0.0195682	0.131215
7	13	0	15	195.0104166667	0.0972549	0.368799	0.0401182	0.134746
7	13	0	25	195.0173611111	0.0842141	0.480592	0.0319234	0.154712
7	13	0	35	195.0243055556	0.148905	0.333923	0.0434936	0.134085
7	13	0	45	195.03125	0.0932691	0.365012	0.0222882	0.183883
7	13	0	55	195.0381944444	0.0699447	0.415584	0.0334732	0.149923
7	13	1	5	195.0451388889	0.172497	0.396024	0.0267984	0.127422
7	13	1	15	195.0520833333	0.111492	0.249306	0.0116967	0.0986039
7	13	1	25	195.0590277778	0.06725	0.271845	0.0166313	0.0631627
7	13	1	35	195.0659722222	0.0461922	0.319682	4.62E-08	0.099214
7	13	1	45	195.0729166667	0.0779355	0.328264	0.00695321	0.0829682
7	13	1	55	195.0798611111	0.0743677	0.282075	0.0159836	0.125927
7	13	2	5	195.0868055556	0.0920281	0.293211	0.0251569	0.122317
7	13	2	15	195.09375	0.0546653	0.277448	0.0060529	0.0690931
