year	month	day	hour	minute	DoY[LT]	 Acetone	 Acetic_Acid	 MVK+MACR	 Hexanals(83)
2008	7	17	19	0	199.7916666667	0.569	0.164	0.202	0.022
2008	7	17	19	30	199.8125	0.558	0.177	0.192	0.03
2008	7	17	20	0	199.8333333333	0.644	0.201	0.137	0.023
2008	7	17	20	30	199.8541666667	0.622	0.215	0.081	0.021
2008	7	17	21	0	199.875	0.506	0.215	0.068	0.001
2008	7	17	21	30	199.8958333333	0.5	0.214	0.05	0.001
2008	7	17	22	0	199.9166666667	0.592	0.184	0.089	0.002
2008	7	17	22	30	199.9375	0.64	0.192	0.12	0.02
2008	7	17	23	0	199.9583333333	0.551	0.165	0.079	-0.006
2008	7	17	23	30	199.9791666667	0.554	0.158	0.068	-0.014
2008	7	18	0	0	200	0.619	0.184	0.075	-0.013
2008	7	18	0	30	200.0208333333	0.621	0.179	0.105	-0.004
2008	7	18	1	0	200.0416666667	0.639	0.213	0.114	-0.039
2008	7	18	1	30	200.0625	0.658	0.237	0.117	-0.029
2008	7	18	2	0	200.0833333333	0.658	0.216	0.046	0.017
2008	7	18	2	30	200.1041666667	0.659	0.219	0.012	0.005
2008	7	18	3	0	200.125	0.616	0.228	0.06	0
2008	7	18	3	30	200.1458333333	0.614	0.237	0.08	0.002
2008	7	18	4	0	200.1666666667	0.655	0.195	0.045	0.015
2008	7	18	4	30	200.1875	0.652	0.215	0.042	0.013
2008	7	18	5	0	200.2083333333	0.655	0.25	0.029	-0.026
2008	7	18	5	30	200.2291666667	0.69	0.239	0.035	-0.017
2008	7	18	6	0	200.25	0.662	0.205	0.057	-0.024
2008	7	18	6	30	200.2708333333	0.696	0.229	0.046	-0.011
2008	7	18	7	0	200.2916666667	0.739	0.239	0.036	0.023
2008	7	18	7	30	200.3125	0.698	0.246	0.035	0.031
2008	7	18	8	0	200.3333333333	0.622	0.262	0.021	0.003
2008	7	18	8	30	200.3541666667	0.646	0.262	0.032	0.013
2008	7	18	9	0	200.375	0.785	0.289	0.059	0.026
2008	7	18	9	30	200.3958333333	0.79	0.274	0.097	0.038
2008	7	18	10	0	200.4166666667	0.701	0.23	0.167	0.046
2008	7	18	10	30	200.4375	0.617	0.229	0.174	0.053
2008	7	18	11	0	200.4583333333	0.713	0.22	0.229	0.002
2008	7	18	11	30	200.4791666667	0.726	0.212	0.253	0.011
2008	7	18	12	0	200.5	0.633	0.275	0.275	0.04
2008	7	18	12	30	200.5208333333	0.752	0.298	0.334	0.048
2008	7	18	13	0	200.5416666667	0.734	0.313	0.362	0.04
2008	7	18	13	30	200.5625	0.718	0.332	0.441	0.066
2008	7	18	14	0	200.5833333333	0.68	0.275	0.548	0.061
2008	7	18	14	30	200.6041666667	0.69	0.308	0.665	0.069
2008	7	18	15	0	200.625	0.726	0.294	0.559	0.084
2008	7	18	15	30	200.6458333333	0.691	0.319	0.53	0.074
2008	7	18	16	0	200.6666666667	0.705	0.359	0.528	0.075
2008	7	18	16	30	200.6875	0.727	0.347	0.577	0.083
2008	7	18	17	0	200.7083333333	0.642	0.245	0.532	0.077
2008	7	18	17	30	200.7291666667	0.564	0.223	0.468	0.08
2008	7	18	18	0	200.75	0.636	0.21	0.384	0.071
2008	7	18	18	30	200.7708333333	0.602	0.215	0.25	0.064
2008	7	18	19	0	200.7916666667	0.547	0.203	0.122	0.017
2008	7	18	19	30	200.8125	0.505	0.201	0.048	0.016
2008	7	18	20	0	200.8333333333	0.551	0.163	0.157	0.009
2008	7	18	20	30	200.8541666667	0.578	0.181	0.244	0.017
2008	7	18	21	0	200.875	0.518	0.221	0.128	0.056
2008	7	18	21	30	200.8958333333	0.536	0.256	0.122	0.058
2008	7	18	22	0	200.9166666667	0.501	0.236	0.096	0.04
2008	7	18	22	30	200.9375	0.482	0.228	0.101	0.047
2008	7	18	23	0	200.9583333333	0.461	0.192	0.091	0.02
2008	7	18	23	30	200.9791666667	0.457	0.208	0.065	0.028
2008	7	19	0	0	201	0.39	0.185	0.061	-0.002
2008	7	19	0	30	201.0208333333	0.384	0.183	0.055	0.001
2008	7	19	1	0	201.0416666667	0.411	0.177	0.039	-0.004
2008	7	19	1	30	201.0625	0.395	0.181	0.039	-0.004
2008	7	19	2	0	201.0833333333	0.433	0.177	0.024	0.042
2008	7	19	2	30	201.1041666667	0.419	0.19	0.019	0.036
2008	7	19	3	0	201.125	0.398	0.154	0.028	0.012
2008	7	19	3	30	201.1458333333	0.399	0.151	0.023	0.012
2008	7	19	4	0	201.1666666667	0.356	0.196	0.001	-0.008
2008	7	19	4	30	201.1875	0.352	0.191	0.002	-0.002
2008	7	19	5	0	201.2083333333	0.336	0.173	-0.011	0.006
2008	7	19	5	30	201.2291666667	0.323	0.183	-0.011	0.005
2008	7	19	6	0	201.25	0.38	0.194	-0.011	0.004
2008	7	19	6	30	201.2708333333	0.368	0.205	-0.013	0.006
2008	7	19	7	0	201.2916666667	0.382	0.191	0.05	0.012
2008	7	19	7	30	201.3125	0.383	0.212	0.055	0.017
2008	7	19	8	0	201.3333333333	0.41	0.185	0.027	0.02
2008	7	19	8	30	201.3541666667	0.478	0.197	0.102	0.025
2008	7	19	9	0	201.375	0.561	0.223	0.112	0.058
2008	7	19	9	30	201.3958333333	0.531	0.221	0.083	0.061
2008	7	19	10	0	201.4166666667	0.555	0.217	0.108	0.013
2008	7	19	10	30	201.4375	0.612	0.224	0.126	0.005
2008	7	19	11	0	201.4583333333	0.541	0.228	0.111	0.044
2008	7	19	11	30	201.4791666667	0.533	0.235	0.134	0.046
2008	7	19	12	0	201.5	0.615	0.211	0.176	0.032
2008	7	19	12	30	201.5208333333	0.554	0.215	0.139	0.033
2008	7	19	13	0	201.5416666667	0.485	0.214	0.124	0.007
2008	7	19	13	30	201.5625	0.501	0.213	0.136	0.004
2008	7	19	14	0	201.5833333333	0.516	0.219	0.291	0.047
2008	7	19	14	30	201.6041666667	0.517	0.231	0.331	0.044
2008	7	19	15	0	201.625	0.477	0.169	0.203	0.042
2008	7	19	15	30	201.6458333333	0.533	0.172	0.289	0.045
2008	7	19	16	0	201.6666666667	0.48	0.184	0.274	0.019
2008	7	19	16	30	201.6875	0.473	0.191	0.203	0.028
2008	7	19	17	0	201.7083333333	0.506	0.227	0.19	0.033
2008	7	19	17	30	201.7291666667	0.617	0.286	0.085	0.038
2008	7	19	18	0	201.75	0.511	0.24	0.154	0.019
2008	7	19	18	30	201.7708333333	0.49	0.231	0.228	0.014
2008	7	19	19	0	201.7916666667	0.504	0.235	0.18	0.004
2008	7	19	19	30	201.8125	0.466	0.21	0.137	0.004
2008	7	19	20	0	201.8333333333	0.365	0.165	0.038	-0.012
2008	7	19	20	30	201.8541666667	0.38	0.167	0.028	-0.008
2008	7	19	21	0	201.875	0.388	0.128	0.037	-0.004
2008	7	19	21	30	201.8958333333	0.379	0.144	0.041	-0.001
2008	7	19	22	0	201.9166666667	0.418	0.17	0.02	-0.004
2008	7	19	22	30	201.9375	0.422	0.183	0.025	-0.007
2008	7	19	23	0	201.9583333333	0.382	0.161	0.034	-0.012
2008	7	19	23	30	201.9791666667	0.377	0.146	0.039	-0.009
2008	7	20	0	0	202	0.421	0.175	0.022	0.009
2008	7	20	0	30	202.0208333333	0.412	0.187	0.03	0.011
2008	7	20	1	0	202.0416666667	0.381	0.108	0.071	0.04
2008	7	20	1	30	202.0625	0.38	0.104	0.068	0.039
2008	7	20	2	0	202.0833333333	0.383	0.124	0.091	0.007
2008	7	20	2	30	202.1041666667	0.398	0.123	0.113	0
2008	7	20	3	0	202.125	0.399	0.144	0.077	0.022
2008	7	20	3	30	202.1458333333	0.383	0.129	0.079	0.018
2008	7	20	4	0	202.1666666667	0.394	0.153	0.054	0.018
2008	7	20	4	30	202.1875	0.432	0.164	0.138	0.023
2008	7	20	5	0	202.2083333333	0.477	0.207	0.212	-0.024
2008	7	20	5	30	202.2291666667	0.428	0.175	0.1	-0.039
2008	7	20	6	0	202.25	0.466	0.154	0.148	0.007
2008	7	20	6	30	202.2708333333	0.448	0.142	0.151	0.007
2008	7	20	7	0	202.2916666667	0.437	0.159	0.175	0.051
2008	7	20	7	30	202.3125	0.454	0.173	0.184	0.055
2008	7	20	8	0	202.3333333333	0.505	0.202	0.175	0.025
2008	7	20	8	30	202.3541666667	0.578	0.21	0.172	0.029
2008	7	20	9	0	202.375	0.569	0.205	0.179	0.065
2008	7	20	9	30	202.3958333333	0.596	0.213	0.195	0.068
2008	7	20	10	0	202.4166666667	0.591	0.247	0.206	-0.013
2008	7	20	10	30	202.4375	0.62	0.247	0.194	-0.001
2008	7	20	11	0	202.4583333333	0.722	0.176	0.244	0.03
2008	7	20	11	30	202.4791666667	0.696	0.194	0.268	0.025
2008	7	20	12	0	202.5	0.649	0.252	0.287	0.038
2008	7	20	12	30	202.5208333333	0.541	0.21	0.141	0.026
2008	7	20	13	0	202.5416666667	0.618	0.258	0.518	0.039
2008	7	20	13	30	202.5625	0.613	0.248	0.475	0.04
2008	7	20	14	0	202.5833333333	0.662	0.282	0.525	0.056
2008	7	20	14	30	202.6041666667	0.676	0.294	0.537	0.069
2008	7	20	15	0	202.625	0.652	0.262	0.555	0.108
2008	7	20	15	30	202.6458333333	0.654	0.253	0.477	0.093
2008	7	20	16	0	202.6666666667	0.622	0.199	0.298	0.018
2008	7	20	16	30	202.6875	0.495	0.19	0.309	0.014
2008	7	20	17	0	202.7083333333	0.518	0.167	0.435	0.018
2008	7	20	17	30	202.7291666667	0.448	0.163	0.282	0.006
2008	7	20	18	0	202.75	0.48	0.184	0.278	0.045
2008	7	20	18	30	202.7708333333	0.511	0.168	0.272	0.046
2008	7	20	19	0	202.7916666667	0.511	0.151	0.302	-0.011
2008	7	20	19	30	202.8125	0.537	0.15	0.308	-0.004
2008	7	20	20	0	202.8333333333	0.58	0.19	0.333	-0.029
2008	7	20	20	30	202.8541666667	0.522	0.192	0.253	-0.035
2008	7	20	21	0	202.875	0.52	0.163	0.153	0.029
2008	7	20	21	30	202.8958333333	0.466	0.154	0.051	0.009
2008	7	20	22	0	202.9166666667	0.495	0.178	0.068	0.003
2008	7	20	22	30	202.9375	0.495	0.188	0.076	0.007
2008	7	20	23	0	202.9583333333	0.48	0.1	0.048	0.014
2008	7	20	23	30	202.9791666667	0.504	0.105	0.044	0.017
2008	7	21	0	0	203	0.478	0.106	0.031	0.011
2008	7	21	0	30	203.0208333333	0.488	0.103	0.038	0.012
2008	7	21	1	0	203.0416666667	0.424	0.146	0.045	-0.001
2008	7	21	1	30	203.0625	0.418	0.141	0.049	0.004
2008	7	21	2	0	203.0833333333	0.404	0.143	0.016	-0.02
2008	7	21	2	30	203.1041666667	0.412	0.146	0.008	-0.023
2008	7	21	3	0	203.125	0.392	0.108	0.006	-0.004
2008	7	21	3	30	203.1458333333	0.354	0.114	-0.001	0.001
2008	7	21	4	0	203.1666666667	0.317	0.124	-0.021	-0.03
2008	7	21	4	30	203.1875	0.317	0.129	-0.017	-0.03
2008	7	21	5	0	203.2083333333	0.383	0.128	0.04	0.02
2008	7	21	5	30	203.2291666667	0.398	0.128	0.035	0.016
2008	7	21	6	0	203.25	0.336	0.131	-0.033	-0.005
2008	7	21	6	30	203.2708333333	0.355	0.128	-0.034	-0.008
2008	7	21	7	0	203.2916666667	0.349	0.128	0.016	-0.002
2008	7	21	7	30	203.3125	0.359	0.134	0.02	0
2008	7	21	8	0	203.3333333333	0.418	0.141	0	0.007
2008	7	21	8	30	203.3541666667	0.48	0.138	0.024	0.012
2008	7	21	9	0	203.375	0.454	0.19	0.045	-0.012
2008	7	21	9	30	203.3958333333	0.5	0.206	0.07	-0.006
2008	7	21	10	0	203.4166666667	0.498	0.203	0.109	0.029
2008	7	21	10	30	203.4375	0.566	0.208	0.147	0.044
2008	7	21	11	0	203.4583333333	0.657	0.191	0.187	0.016
2008	7	21	11	30	203.4791666667	0.751	0.204	0.213	0.025
2008	7	21	12	0	203.5	0.684	0.174	0.191	0.059
2008	7	21	12	30	203.5208333333	0.534	0.161	0.086	0.05
2008	7	21	13	0	203.5416666667	0.432	0.148	0.104	0.037
2008	7	21	13	30	203.5625	0.473	0.143	0.116	0.035
2008	7	21	14	0	203.5833333333	0.499	0.15	0.162	0.026
2008	7	21	14	30	203.6041666667	0.483	0.168	0.169	0.03
2008	7	21	15	0	203.625	0.507	0.193	0.177	0.025
2008	7	21	15	30	203.6458333333	0.538	0.213	0.178	0.02
2008	7	21	16	0	203.6666666667	0.552	0.171	0.233	0.04
2008	7	21	16	30	203.6875	0.57	0.194	0.234	0.038
2008	7	21	17	0	203.7083333333	0.639	0.284	0.327	0.034
2008	7	21	17	30	203.7291666667	0.689	0.321	0.401	0.048
2008	7	21	18	0	203.75	0.673	0.289	0.412	0.006
2008	7	21	18	30	203.7708333333	0.681	0.272	0.396	0.006
2008	7	21	19	0	203.7916666667	0.607	0.26	0.316	-0.015
2008	7	21	19	30	203.8125	0.604	0.26	0.307	-0.007
2008	7	21	20	0	203.8333333333	0.626	0.291	0.268	0.037
2008	7	21	20	30	203.8541666667	0.599	0.289	0.22	0.038
2008	7	21	21	0	203.875	0.612	0.244	0.191	-0.033
2008	7	21	21	30	203.8958333333	0.655	0.249	0.243	-0.016
2008	7	21	22	0	203.9166666667	NaN	NaN	NaN	NaN
2008	7	21	22	30	203.9375	NaN	NaN	NaN	NaN
2008	7	21	23	0	203.9583333333	NaN	NaN	NaN	NaN
2008	7	21	23	30	203.9791666667	0.732	0.286	0.139	0.025
2008	7	22	0	0	204	0.714	0.297	0.149	0.069
2008	7	22	0	30	204.0208333333	0.467	0.236	0.077	0.042
2008	7	22	1	0	204.0416666667	0.534	0.24	0.053	0.036
2008	7	22	1	30	204.0625	0.686	0.278	0.071	0.059
2008	7	22	2	0	204.0833333333	0.504	0.22	0.047	0.021
2008	7	22	2	30	204.1041666667	0.512	0.211	0.031	0.023
2008	7	22	3	0	204.125	0.537	0.198	0.044	0.027
2008	7	22	3	30	204.1458333333	0.537	0.199	0.039	0.028
2008	7	22	4	0	204.1666666667	0.476	0.169	0.04	0.033
2008	7	22	4	30	204.1875	0.519	0.181	0.043	0.035

