xGC_Date_Time_UTC, xGC_Date_Time_CDT, xGC_Date_Time_CST, ppb64_Isoprene, ppb105_MACR_m70, ppb120_MVK, ppb233_Pinene_alpha, ppb241_BZ_1ET_34_MT, ppb243_Pinene_beta, ppb258_Limonene,MT
3373200,3355200,3351600,1.8842,0.1404,0.2901,0.2185,0.0198,0.1727,0.0487,0.4399
3375000,3357000,3353400,1.4213,0.1153,0.2026,0.2222,0.0173,0.1768,0.0575,0.4565
3376800,3358800,3355200,0.8176,0.074,0.137,0.193,0.0172,0.1553,0.0499,0.3982
3378600,3360600,3357000,0.7541,0.0683,0.1117,0.2179,0.0179,0.1721,0.0502,0.4402
3380400,3362400,3358800,0.7039,0.064,0.112,0.1926,0.0166,0.1561,0.0419,0.3906
3382200,3364200,3360600,0.4964,0.0591,0.0949,0.1829,0.0157,0.1586,0.0394,0.3809
3384000,3366000,3362400,0.4257,0.0493,0.0853,0.1852,0.0177,0.1615,0.0395,0.3862
3385800,3367800,3364200,0.3852,0.0448,0.0696,0.1852,0.0164,0.1561,0.0367,0.378
3387600,3369600,3366000,0.32,0.0452,0.0656,0.1796,0.0152,0.1541,0.0374,0.3711
3389400,3371400,3367800,0.2664,0.0472,0.0707,0.141,0.014,0.1265,0.0305,0.298
3391200,3373200,3369600,0.2277,0.0422,0.0585,0.1581,0.0155,0.1457,0.034,0.3378
3393000,3375000,3371400,0.2172,0.0382,0.0513,0.1942,0.0178,0.1696,0.043,0.4068
3394800,3376800,3373200,0.2041,0.0413,0.0551,0.1673,0.0164,0.156,0.03,0.3533
3396600,3378600,3375000,0.1764,0.0296,0.0387,0.2433,0.0197,0.1954,0.0527,0.4914
3398400,3380400,3376800,0.1526,0.0257,0.0294,0.2474,0.0197,0.2013,0.0458,0.4945
3400200,3382200,3378600,0.1287,0.0203,0.0245,0.2372,0.0184,0.1926,0.0437,0.4735
3402000,3384000,3380400,0.1112,0.0166,0.0196,0.2395,0.0208,0.2076,0.0419,0.489
3403800,3385800,3382200,0.085,0.0138,0.0146,0.2523,0.0209,0.2144,0.0428,0.5095
3405600,3387600,3384000,0.0722,0.0118,0.0121,0.2765,0.0227,0.2225,0.044,0.543
3407400,3389400,3385800,0.0703,0.0091,0.0118,0.2918,0.0236,0.2343,0.0524,0.5785
3409200,3391200,3387600,0.0632,0.0064,0.0073,0.294,0.0224,0.2305,0.0494,0.5739
3411000,3393000,3389400,0.1264,0.0061,0.0097,0.2929,0.0222,0.224,0.0428,0.5597
3412800,3394800,3391200,0.5614,0.0079,0.0176,0.288,0.0226,0.2281,0.0496,0.5657
3414600,3396600,3393000,0.4543,0.0099,0.0185,0.3294,0.0248,0.2519,0.0451,0.6264
3416400,3398400,3394800,0.8822,0.0147,0.0315,0.3076,0.0248,0.2385,0.0481,0.5942
3418200,3400200,3396600,1.4279,0.0292,0.0607,0.311,0.0249,0.2402,0.0573,0.6085
3420000,3402000,3398400,1.1592,0.0303,0.0692,0.2277,0.0193,0.1886,0.0447,0.461
3421800,3403800,3400200,1.1955,0.0389,0.0948,0.183,0.015,0.1466,0.0392,0.3688
3423600,3405600,3402000,1.817,0.0644,0.162,0.1805,0.0157,0.1477,0.0469,0.3751
3425400,3407400,3403800,2.2484,0.1027,0.2732,0.1666,0.014,0.1408,0.0515,0.3589
3427200,3409200,3405600,1.9236,0.1002,0.2501,0.19,0.0161,0.1464,0.051,0.3874
3429000,3411000,3407400,1.8338,0.1053,0.2798,0.1935,0.0137,0.142,0.0474,0.3829
3430800,3412800,3409200,2.5169,0.1265,0.3564,0.2144,0.0171,0.1737,0.0574,0.4455
3432600,3414600,3411000,2.178,0.1284,0.3678,0.1888,0.0156,0.1445,0.0477,0.381
3434400,3416400,3412800,2.3993,0.1889,0.5531,0.1701,0.0128,0.1346,0.0474,0.3521
3436200,3418200,3414600,3.0735,0.2164,0.6547,0.1876,0.0145,0.1504,0.0556,0.3936
3438000,3420000,3416400,4.8248,0.2129,0.6761,0.2219,0.0183,0.1818,0.0698,0.4735
3439800,3421800,3418200,3.3332,0.1593,0.5407,0.1923,0.0164,0.1653,0.0628,0.4204
3441600,3423600,3420000,4.0977,0.1675,0.4963,0.2139,0.0169,0.1764,0.0662,0.4565
3443400,3425400,3421800,4.6751,0.1939,0.5738,0.237,0.0202,0.1973,0.0751,0.5094
3445200,3427200,3423600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3447000,3429000,3425400,3.5734,0.228,0.7233,0.1736,0.0246,0.1547,0.0566,0.3849
3448800,3430800,3427200,2.5456,0.1506,0.4707,0.1491,0.0152,0.1209,0.0507,0.3207
3450600,3432600,3429000,2.03,0.1123,0.3461,0.1484,0.0127,0.1194,0.0431,0.3109
3452400,3434400,3430800,2.2827,0.1047,0.321,0.1577,0.0141,0.1297,0.0433,0.3307
3454200,3436200,3432600,1.8915,0.1156,0.3366,0.1658,0.0144,0.1282,0.0418,0.3358
3456000,3438000,3434400,1.0507,0.0891,0.2024,0.1579,0.0127,0.1153,0.0338,0.307
3457800,3439800,3436200,0.9583,0.0753,0.164,0.1557,0.0137,0.1097,0.0348,0.3002
3459600,3441600,3438000,0.906,0.0783,0.1465,0.2038,0.0154,0.1441,0.0415,0.3894
3461400,3443400,3439800,0.8778,0.084,0.1551,0.237,0.0178,0.1715,0.055,0.4635
3463200,3445200,3441600,0.754,0.0751,0.1327,0.2954,0.0204,0.2051,0.0851,0.5856
3465000,3447000,3443400,0.6968,0.0783,0.1486,0.2188,0.017,0.1608,0.0597,0.4393
3466800,3448800,3445200,0.6164,0.0805,0.1461,0.2252,0.0165,0.1716,0.0543,0.4511
3468600,3450600,3447000,0.6289,0.0801,0.1495,0.2534,0.019,0.1877,0.0493,0.4904
3470400,3452400,3448800,0.6328,0.0914,0.1711,0.2226,0.0165,0.1699,0.0405,0.433
3472200,3454200,3450600,0.6346,0.1017,0.211,0.2192,0.0185,0.1729,0.0347,0.4268
3474000,3456000,3452400,0.655,0.1061,0.1981,0.2694,0.0228,0.2114,0.0353,0.5161
3475800,3457800,3454200,0.744,0.1264,0.2538,0.3194,0.026,0.2302,0.0501,0.5997
3477600,3459600,3456000,0.7082,0.1109,0.1975,0.3636,0.0292,0.266,0.0554,0.685
3479400,3461400,3457800,0.5273,0.0756,0.1326,0.4398,0.0322,0.2968,0.0799,0.8165
3481200,3463200,3459600,0.5466,0.0751,0.1109,0.4378,0.0327,0.3056,0.0954,0.8388
3483000,3465000,3461400,0.5894,0.0772,0.1036,0.499,0.035,0.3438,0.1098,0.9526
3484800,3466800,3463200,0.6982,0.0941,0.1282,0.452,0.0339,0.3198,0.0815,0.8533
3486600,3468600,3465000,0.729,0.1085,0.1525,0.4062,0.0343,0.3125,0.0704,0.7891
3488400,3470400,3466800,0.7843,0.0921,0.1119,0.469,0.0377,0.3527,0.0955,0.9172
3490200,3472200,3468600,0.8512,0.0893,0.1087,0.4988,0.0419,0.3784,0.0962,0.9734
3492000,3474000,3470400,0.7443,0.0811,0.0828,0.5336,0.0411,0.3929,0.1062,1.0327
3493800,3475800,3472200,0.7402,0.0837,0.0848,0.5486,0.0425,0.4012,0.1051,1.0549
3495600,3477600,3474000,0.7122,0.0896,0.1011,0.4946,0.0399,0.3722,0.0838,0.9506
3497400,3479400,3475800,0.6491,0.0846,0.1048,0.4844,0.039,0.3738,0.0919,0.9501
3499200,3481200,3477600,0.716,0.0916,0.1123,0.5131,0.0406,0.3928,0.1106,1.0165
3501000,3483000,3479400,0.913,0.0878,0.1048,0.4216,0.0348,0.3369,0.1152,0.8737
3502800,3484800,3481200,1.3528,0.0889,0.1133,0.4264,0.0351,0.3317,0.0957,0.8538
3504600,3486600,3483000,1.498,0.0842,0.1115,0.3795,0.0313,0.3018,0.0687,0.75
3506400,3488400,3484800,1.4943,0.0805,0.1036,0.3655,0.032,0.3033,0.0697,0.7385
3508200,3490200,3486600,1.9278,0.0856,0.1211,0.3572,0.0308,0.299,0.065,0.7212
3510000,3492000,3488400,2.2749,0.0947,0.1426,0.3528,0.0306,0.287,0.0712,0.711
3511800,3493800,3490200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3513600,3495600,3492000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3515400,3497400,3493800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3517200,3499200,3495600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3519000,3501000,3497400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3520800,3502800,3499200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3522600,3504600,3501000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3524400,3506400,3502800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3526200,3508200,3504600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3528000,3510000,3506400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3529800,3511800,3508200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3531600,3513600,3510000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3533400,3515400,3511800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3535200,3517200,3513600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3537000,3519000,3515400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3538800,3520800,3517200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3540600,3522600,3519000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3542400,3524400,3520800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3544200,3526200,3522600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3546000,3528000,3524400,2.9815,0.2634,0.503,0.3261,0.0428,0.2407,0.0676,0.6344
3547800,3529800,3526200,2.6875,0.2571,0.3655,0.3375,0.0422,0.2654,0.072,0.6749
3549600,3531600,3528000,2.6424,0.2223,0.2551,0.3275,0.0354,0.2579,0.076,0.6614
3551400,3533400,3529800,2.985,0.2055,0.2653,0.3622,0.0347,0.2794,0.0794,0.721
3553200,3535200,3531600,2.436,0.1757,0.2576,0.3651,0.0351,0.305,0.0742,0.7443
3555000,3537000,3533400,2.3542,0.1563,0.2196,0.4628,0.0383,0.3592,0.1032,0.9252
3556800,3538800,3535200,2.1226,0.1312,0.1702,0.478,0.0398,0.3743,0.1111,0.9634
3558600,3540600,3537000,1.7681,0.1336,0.1879,0.4191,0.0366,0.3386,0.0815,0.8392
3560400,3542400,3538800,1.6474,0.1149,0.1471,0.4803,0.0391,0.3777,0.1039,0.9619
3562200,3544200,3540600,1.5088,0.1264,0.1799,0.4542,0.0358,0.3508,0.0953,0.9003
3564000,3546000,3542400,1.5362,0.1622,0.2238,0.3404,0.0303,0.277,0.0638,0.6812
3565800,3547800,3544200,1.4542,0.1592,0.2101,0.358,0.0304,0.288,0.0703,0.7163
3567600,3549600,3546000,1.4503,0.1862,0.2211,0.3553,0.0288,0.2752,0.0572,0.6877
3569400,3551400,3547800,1.3616,0.1749,0.2427,0.3099,0.0271,0.2485,0.0454,0.6038
3571200,3553200,3549600,1.3579,0.1766,0.2495,0.3418,0.0295,0.2634,0.0535,0.6587
3573000,3555000,3551400,1.1548,0.1295,0.1737,0.5105,0.0379,0.3743,0.0999,0.9847
3574800,3556800,3553200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3576600,3558600,3555000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3578400,3560400,3556800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3580200,3562200,3558600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3582000,3564000,3560400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3583800,3565800,3562200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3585600,3567600,3564000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3587400,3569400,3565800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3589200,3571200,3567600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3591000,3573000,3569400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3592800,3574800,3571200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3594600,3576600,3573000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3596400,3578400,3574800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3598200,3580200,3576600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3600000,3582000,3578400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3601800,3583800,3580200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3603600,3585600,3582000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3605400,3587400,3583800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3607200,3589200,3585600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3609000,3591000,3587400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3610800,3592800,3589200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3612600,3594600,3591000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3614400,3596400,3592800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3616200,3598200,3594600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3618000,3600000,3596400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3619800,3601800,3598200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3621600,3603600,3600000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3623400,3605400,3601800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3625200,3607200,3603600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3627000,3609000,3605400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3628800,3610800,3607200,6.8586,0.2996,0.861,0.2415,0.034,0.2148,0.0662,0.5225
3630600,3612600,3609000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3632400,3614400,3610800,1.9343,0.1008,0.1955,0.146,0.0127,0.1108,0.031,0.2878
3634200,3616200,3612600,1.3111,0.0919,0.1487,0.173,0.0133,0.1233,0.0424,0.3387
3636000,3618000,3614400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3637800,3619800,3616200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3639600,3621600,3618000,1.2259,0.0882,0.1074,0.3239,0.0225,0.2396,0.0672,0.6307
3641400,3623400,3619800,1.1674,0.0827,0.0884,0.3421,0.0276,0.2598,0.0715,0.6734
3643200,3625200,3621600,1.3937,0.1006,0.1052,0.326,0.0273,0.266,0.0682,0.6602
3645000,3627000,3623400,1.2481,0.0953,0.0845,0.3847,0.0295,0.3021,0.0715,0.7583
3646800,3628800,3625200,1.023,0.072,0.0751,0.4767,0.0347,0.3535,0.1038,0.934
3648600,3630600,3627000,1.1154,0.0832,0.0747,0.4554,0.0322,0.3403,0.0886,0.8843
3650400,3632400,3628800,0.8509,0.0568,0.0429,0.6012,0.0397,0.4124,0.1163,1.1299
3652200,3634200,3630600,0.8857,0.0591,0.0367,0.5652,0.04,0.3966,0.124,1.0858
3654000,3636000,3632400,0.9562,0.0611,0.032,0.6686,0.0433,0.4595,0.1275,1.2556
3655800,3637800,3634200,0.9854,0.0662,0.0357,0.5545,0.0381,0.3962,0.0996,1.0503
3657600,3639600,3636000,0.9347,0.0598,0.0271,0.5232,0.0363,0.3641,0.0862,0.9735
3659400,3641400,3637800,0.8388,0.0508,0.0214,0.4992,0.0346,0.3527,0.0853,0.9372
3661200,3643200,3639600,0.7338,0.0488,0.0164,0.4805,0.0306,0.332,0.0808,0.8933
3663000,3645000,3641400,0.6873,0.0459,0.0181,0.4107,0.0279,0.2926,0.0696,0.7729
3664800,3646800,3643200,0.6193,0.0364,0.0126,0.4794,0.0327,0.3247,0.0855,0.8896
3666600,3648600,3645000,0.6041,0.0399,0.0118,0.5271,0.0341,0.3513,0.0931,0.9715
3668400,3650400,3646800,0.5014,0.0324,0.012,0.5475,0.0348,0.3577,0.1009,1.0061
3670200,3652200,3648600,0.5193,0.0312,0.0096,0.5498,0.0345,0.3575,0.1063,1.0136
3672000,3654000,3650400,0.7177,0.0376,0.0144,0.5043,0.0335,0.3363,0.0878,0.9284
3673800,3655800,3652200,1.0647,0.0419,0.0183,0.3678,0.0271,0.2646,0.0679,0.7003
3675600,3657600,3654000,1.6524,0.0481,0.0198,0.3779,0.0293,0.2858,0.0717,0.7354
3677400,3659400,3655800,1.937,0.0703,0.0318,0.3347,0.0253,0.2505,0.0547,0.6399
3679200,3661200,3657600,1.9317,0.0777,0.0311,0.3084,0.0229,0.2234,0.0517,0.5835
3681000,3663000,3659400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3682800,3664800,3661200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3684600,3666600,3663000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3686400,3668400,3664800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3688200,3670200,3666600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3690000,3672000,3668400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3691800,3673800,3670200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3693600,3675600,3672000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3695400,3677400,3673800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3697200,3679200,3675600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3699000,3681000,3677400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3700800,3682800,3679200,7.2334,0.4153,1.7024,0.239,0.026,0.1975,0.0705,0.507
3702600,3684600,3681000,4.6315,0.4819,1.9435,0.2026,0.0187,0.174,0.0385,0.4151
3704400,3686400,3682800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3706200,3688200,3684600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3708000,3690000,3686400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3709800,3691800,3688200,3.6444,0.2989,0.8394,0.2737,0.0201,0.214,0.0605,0.5482
3711600,3693600,3690000,3.0954,0.2701,0.6678,0.2327,0.0187,0.1946,0.0552,0.4825
3713400,3695400,3691800,2.4854,0.2583,0.5786,0.2695,0.0185,0.1946,0.0551,0.5192
3715200,3697200,3693600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3717000,3699000,3695400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3718800,3700800,3697200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3720600,3702600,3699000,2.1623,0.171,0.3749,0.3083,0.0262,0.2342,0.0671,0.6096
3722400,3704400,3700800,1.7734,0.1607,0.3216,0.3471,0.0249,0.2513,0.0678,0.6662
3724200,3706200,3702600,1.1957,0.156,0.3062,0.2699,0.0214,0.2092,0.0648,0.5439
3726000,3708000,3704400,0.9317,0.1369,0.2545,0.3075,0.0225,0.2261,0.0695,0.6031
3727800,3709800,3706200,0.9618,0.1233,0.2117,0.3675,0.0256,0.2637,0.0594,0.6906
3729600,3711600,3708000,0.9809,0.132,0.2083,0.3667,0.0265,0.2701,0.0534,0.6902
3731400,3713400,3709800,1.0058,0.1256,0.1774,0.3434,0.0276,0.2621,0.0621,0.6676
3733200,3715200,3711600,0.9143,0.1066,0.1416,0.3846,0.0295,0.2819,0.0699,0.7364
3735000,3717000,3713400,0.9807,0.126,0.1739,0.3216,0.0257,0.2441,0.0575,0.6232
3736800,3718800,3715200,0.8185,0.0893,0.1055,0.4483,0.031,0.3052,0.0735,0.827
3738600,3720600,3717000,0.8518,0.1065,0.1259,0.4111,0.0301,0.2922,0.0658,0.7691
3740400,3722400,3718800,0.7922,0.1031,0.1226,0.415,0.0302,0.3001,0.0628,0.7779
3742200,3724200,3720600,0.7372,0.1102,0.1503,0.3153,0.0234,0.2374,0.0486,0.6013
3744000,3726000,3722400,0.6955,0.1284,0.1877,0.2888,0.0228,0.2231,0.0373,0.5492
3745800,3727800,3724200,0.7098,0.1667,0.2482,0.2528,0.0204,0.2114,0.0311,0.4953
3747600,3729600,3726000,0.6887,0.1881,0.3175,0.2517,0.0201,0.2113,0.0281,0.4911
3749400,3731400,3727800,0.6687,0.1786,0.2733,0.2575,0.021,0.2198,0.0323,0.5096
3751200,3733200,3729600,0.6328,0.1825,0.2878,0.2593,0.0226,0.2215,0.0302,0.511
3753000,3735000,3731400,0.5681,0.1605,0.2466,0.301,0.0237,0.244,0.0454,0.5904
3754800,3736800,3733200,0.5454,0.1204,0.1486,0.5279,0.0356,0.3576,0.0846,0.9701
3756600,3738600,3735000,0.654,0.1526,0.241,0.4173,0.0288,0.2839,0.0586,0.7598
3758400,3740400,3736800,0.8428,0.1597,0.241,0.3639,0.0262,0.2731,0.0635,0.7005
3760200,3742200,3738600,0.8999,0.2057,0.3721,0.2254,0.0184,0.1877,0.0279,0.441
3762000,3744000,3740400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3763800,3745800,3742200,1.3913,0.2659,0.5171,0.2902,0.0204,0.2067,0.0311,0.528
3765600,3747600,3744000,1.1616,0.3137,0.7154,0.2288,0.0178,0.1856,0.0267,0.4411
3767400,3749400,3745800,1.8101,0.4289,1.082,0.231,0.0186,0.1819,0.0431,0.456
3769200,3751200,3747600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3771000,3753000,3749400,3.2157,0.6388,1.8193,0.2698,0.022,0.1932,0.0488,0.5118
3772800,3754800,3751200,3.0838,0.707,2.0288,0.2197,0.0168,0.1557,0.0396,0.415
3774600,3756600,3753000,4.4108,0.7203,2.1175,0.2626,0.0187,0.1896,0.0488,0.501
3776400,3758400,3754800,5.8953,0.7619,2.1844,0.3278,0.0251,0.2594,0.0934,0.6806
3778200,3760200,3756600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3780000,3762000,3758400,5.7138,0.7902,2.8234,0.1717,0.0159,0.153,0.0367,0.3614
3781800,3763800,3760200,6.6872,0.751,2.6112,0.2513,0.022,0.2162,0.0791,0.5466
3783600,3765600,3762000,6.476,0.8607,2.8532,0.2272,0.018,0.1826,0.0433,0.4531
3785400,3767400,3763800,6.4709,0.8242,2.4859,0.1997,0.0169,0.1752,0.042,0.4169
3787200,3769200,3765600,6.2289,0.7363,2.1696,0.2334,0.0181,0.1833,0.0493,0.466
3789000,3771000,3767400,7.4304,0.6111,2.0615,0.218,0.0155,0.1659,0.0456,0.4295
3790800,3772800,3769200,7.5748,0.6598,2.5257,0.2174,0.0182,0.1795,0.0544,0.4513
3792600,3774600,3771000,6.9835,0.6783,2.2626,0.3036,0.0262,0.2564,0.0656,0.6256
3794400,3776400,3772800,4.7773,0.4425,1.5542,0.268,0.0208,0.1998,0.0514,0.5192
3796200,3778200,3774600,5.0603,0.4037,1.3917,0.3005,0.0229,0.235,0.062,0.5975
3798000,3780000,3776400,8.9626,0.4247,1.2736,0.3338,0.0316,0.3201,0.111,0.7649
3799800,3781800,3778200,9.2809,0.3917,1.1303,0.2841,0.0243,0.2442,0.0828,0.6111
3801600,3783600,3780000,10.189,0.5041,1.34,0.2927,0.0302,0.3003,0.1016,0.6946
3803400,3785400,3781800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3805200,3787200,3783600,4.5565,0.4319,1.2394,0.1876,0.0216,0.2189,0.028,0.4345
3807000,3789000,3785400,5.6574,0.458,1.1929,0.1412,0.0177,0.1764,0.0264,0.344
3808800,3790800,3787200,5.5671,0.3515,0.77,0.6607,0.0507,0.5142,0.1106,1.2855
3810600,3792600,3789000,6.3411,0.4624,1.0117,0.6069,0.0553,0.5972,0.1007,1.3048
3812400,3794400,3790800,5.7736,0.4044,0.8235,0.7515,0.0566,0.6396,0.1194,1.5105
3814200,3796200,3792600,4.6575,0.3556,0.7407,0.682,0.0508,0.5393,0.1121,1.3334
3816000,3798000,3794400,4.1961,0.3411,0.6599,0.7984,0.0607,0.671,0.1192,1.5886
3817800,3799800,3796200,3.516,0.3704,0.6597,0.8446,0.0627,0.6901,0.1182,1.6529
3819600,3801600,3798000,2.7119,0.4143,0.8583,0.6438,0.052,0.5459,0.0911,1.2808
3821400,3803400,3799800,2.8092,0.2645,0.4197,0.7977,0.0576,0.6189,0.1341,1.5507
3823200,3805200,3801600,2.1812,0.3844,0.7509,0.6206,0.0488,0.5406,0.0793,1.2405
3825000,3807000,3803400,2.1928,0.3474,0.6029,0.7595,0.0557,0.6333,0.0925,1.4853
3826800,3808800,3805200,2.0061,0.1637,0.2139,0.9086,0.0564,0.6178,0.1488,1.6752
3828600,3810600,3807000,2.0413,0.3581,0.6158,0.617,0.0526,0.5642,0.0669,1.2481
3830400,3812400,3808800,1.7014,0.3647,0.6765,0.458,0.0428,0.4468,0.0467,0.9515
3832200,3814200,3810600,1.2903,0.3621,0.6867,0.3646,0.0363,0.3557,0.0396,0.7599
3834000,3816000,3812400,0.8829,0.2521,0.4351,0.4236,0.0362,0.3443,0.0543,0.8222
3835800,3817800,3814200,0.7643,0.2195,0.3621,0.5434,0.0376,0.3903,0.061,0.9947
3837600,3819600,3816000,0.8081,0.233,0.3548,0.5154,0.0414,0.406,0.065,0.9864
3839400,3821400,3817800,0.807,0.2343,0.3794,0.4939,0.0395,0.3875,0.0609,0.9423
3841200,3823200,3819600,0.922,0.2572,0.3982,0.5256,0.042,0.4208,0.0664,1.0128
3843000,3825000,3821400,1.0332,0.2723,0.4293,0.4434,0.0368,0.3634,0.053,0.8598
3844800,3826800,3823200,1.487,0.231,0.3467,0.5505,0.0428,0.4255,0.0774,1.0534
3846600,3828600,3825000,2.7816,0.3022,0.5461,0.6655,0.048,0.4785,0.0874,1.2314
3848400,3830400,3826800,3.456,0.3876,0.8172,0.6879,0.0461,0.4642,0.0791,1.2312
3850200,3832200,3828600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3852000,3834000,3830400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3853800,3835800,3832200,6.3673,0.799,2.1312,0.3277,0.031,0.3002,0.0775,0.7054
3855600,3837600,3834000,7.5691,0.8566,2.4569,0.3323,0.0309,0.2969,0.0822,0.7114
3857400,3839400,3835800,5.7843,0.9864,2.96,0.2097,0.0199,0.1858,0.0561,0.4516
3859200,3841200,3837600,6.5736,0.9914,3.0846,0.237,0.0225,0.2132,0.0786,0.5288
3861000,3843000,3839400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3862800,3844800,3841200,8.1458,1.1051,3.5207,0.2748,0.0272,0.2522,0.0852,0.6122
3864600,3846600,3843000,8.8386,0.8722,3.0999,0.2187,0.0228,0.2237,0.0912,0.5336
3866400,3848400,3844800,7.881,0.6333,2.4204,0.2006,0.0216,0.2039,0.0894,0.4939
3868200,3850200,3846600,8.0846,0.8096,3.1623,0.217,0.0214,0.2134,0.1024,0.5328
3870000,3852000,3848400,10.6671,0.7709,2.9425,0.272,0.0289,0.2856,0.1214,0.679
3871800,3853800,3850200,6.7769,0.3909,1.5742,0.1896,0.0169,0.1743,0.0639,0.4278
3873600,3855600,3852000,12.2583,0.4848,1.5719,0.4801,0.0409,0.3734,0.1196,0.9731
3875400,3857400,3853800,7.137,0.6589,1.724,0.2743,0.0268,0.2461,0.0681,0.5885
3877200,3859200,3855600,5.2846,0.3555,0.9382,0.217,0.0166,0.1654,0.0481,0.4305
