Start_LT	aPinene	bPinene	Isoprene	Limonene	Myrcene	O3	OH	nitrateSSfromben
3454857600	0.1736999998490016	0.2156333327293396	6.557700157165527	0.06599999964237213	0.005566666834056377	784974673979.4395	362264.4	
3454857900	0.1746499985456467	0.2115999981760979	6.376350164413452	0.06049999967217445	0.005250000162050128	788630998265.3522	320229.9	
3454858200	0.1755999972422918	0.2075666636228561	6.195000171661377	0.05499999970197678	0.004933333490043879	792211258079.7822	266627.2	
3454858500	0.1765499959389369	0.2035333290696144	6.013650178909302	0.0494999997317791	0.004616666818037629	819434578190.6531	234685.6	
3454858800	0.177499994635582	0.1994999945163727	5.832300186157227	0.04399999976158142	0.00430000014603138	845343679227.0717	192980.8	
3454859100	0.1790166621406873	0.2058999960621198	6.007916847864787	0.04598333314061165	0.004266666791712244	843237199525.9749	210330.5	
3454859400	0.1805333296457926	0.2122999976078669	6.183533509572347	0.04796666651964188	0.004233333437393109	842055674588.1746	175032.8	
3454859700	0.182049997150898	0.218699999153614	6.359150171279907	0.0499499998986721	0.004200000083073974	824466960203.6138	231682.9	
3454860000	0.1835666646560033	0.2251000006993612	6.534766832987468	0.05193333327770233	0.004166666728754838	807692507147.3773	181410.4	
3454860300	0.1850833321611086	0.2315000022451083	6.710383494695027	0.05391666665673256	0.004133333374435703	795448529234.2032	256175.2	
3454860600	0.186599999666214	0.2379000037908554	6.886000156402588	0.05590000003576279	0.004100000020116568	783274683621.5533	164996	
3454860900	0.1962999999523163	0.2482500051458677	6.935216824213664	0.05540000026424726	0.004366666699449222	779105458219.5638	195478.8	
3454861200	0.2060000002384186	0.2586000065008799	6.984433492024739	0.05490000049273173	0.004633333378781875	774263628024.73	144078.7	
3454861500	0.2157000005245209	0.2689500078558922	7.033650159835815	0.0544000007212162	0.004900000058114529	768215027439.5443	167582.9	
3454861800	0.2254000008106232	0.2793000092109044	7.082866827646892	0.05390000094970068	0.005166666737447183	761728404323.1307	185153.7	
3454862100	0.2351000010967255	0.2896500105659167	7.132083495457967	0.05340000117818514	0.005433333416779836	741978811679.5875	203668.4	
3454862400	0.2448000013828278	0.300000011920929	7.181300163269043	0.05290000140666962	0.00570000009611249	722377481362.287	377264	
3454862700	0.2830333362023036	0.3177833408117294	7.038116772969564	0.05980000148216883	0.006933333429818353	673704918959.1171	256837.5	
3454863000	0.3212666710217794	0.3355666697025299	6.894933382670085	0.06670000155766805	0.008166666763524216	626406230669.4294	229343.5	
3454863300	0.3595000058412552	0.3533499985933304	6.751749992370605	0.07360000163316727	0.009400000097230077	560697417391.1521	284468.8	
3454863600	0.397733340660731	0.3711333274841309	6.608566602071126	0.08050000170866649	0.01063333343093594	495217828740.2324	277935.9	
3454863900	0.4359666754802068	0.3889166563749313	6.465383211771647	0.08740000178416571	0.0118666667646418	500912878442.2488	290397.9	
3454864200	0.4742000102996826	0.4066999852657318	6.322199821472168	0.09430000185966492	0.01310000009834766	506281034802.6705	484216.5	
3454864500	0.4544666757186254	0.3918666541576385	6.159099817276001	0.09201666836937268	0.01266666672502955	512524912291.47	186754.1	
3454864800	0.4347333411375682	0.3770333230495453	5.995999813079834	0.08973333487908046	0.01223333335171143	518942059249.134	207652.4	
3454865100	0.4150000065565109	0.362199991941452	5.832899808883667	0.08745000138878822	0.01179999997839332	515761755379.1998	209715.4	
3454865400	0.3952666719754537	0.3473666608333588	5.6697998046875	0.08516666789849599	0.0113666666050752	512630506798.5178	275419.1	
3454865700	0.3755333373943965	0.3325333297252655	5.506699800491333	0.08288333440820377	0.01093333323175708	515438789183.5182	235994	
3454866000	0.3558000028133392	0.3176999986171722	5.343599796295166	0.08060000091791153	0.01049999985843897	518302573278.1144	230395.2	
3454866300	0.33641666918993	0.3004833310842514	4.97588316599528	0.07481666716436546	0.009816666521752873	534934729381.1128	247557.5	
3454866600	0.3170333355665207	0.2832666635513306	4.608166535695394	0.06903333341081937	0.00913333318506678	551621948565.4214	489775.9	
3454866900	0.2976500019431114	0.2660499960184097	4.240449905395508	0.06324999965727329	0.008449999848380685	558418686498.3918	260031.4	
3454867200	0.2782666683197021	0.2488333284854889	3.872733275095622	0.05746666590372721	0.007766666511694591	565276397275.422	369634.2	
3454867500	0.2588833346962929	0.2316166609525681	3.505016644795736	0.05168333215018113	0.007083333175008496	565900460315.0153	283587.8	
3454867800	0.2395000010728836	0.2143999934196472	3.13730001449585	0.04589999839663506	0.006399999838322401	566391677142.6967	261220.1	
3454868100	0.2418333366513252	0.2181499948104223	3.109500010808309	0.04616666523118814	0.00664999980169038	560585679244.7554	386398.3	
3454868400	0.2441666722297668	0.2218999962011973	3.081700007120768	0.04643333206574122	0.006899999765058358	554774580284.0009	341026.7	
3454868700	0.2465000078082085	0.2256499975919724	3.053900003433228	0.0466999989002943	0.007149999728426337	550118223284.1541	322379.2	
3454869000	0.2488333433866501	0.2293999989827474	3.026099999745687	0.04696666573484739	0.007399999691794315	545827825268.7316	302085.8	
3454869300	0.2511666789650917	0.2331500003735224	2.998299996058146	0.04723333256940047	0.007649999655162294	541086640669.2062	177800.8	
3454869600	0.2535000145435333	0.2369000017642975	2.970499992370605	0.04749999940395355	0.007899999618530273	536942154164.8824	171527.9	
3454869900	0.2509000127514203	0.2344833339254061	2.942216674486796	0.04706666618585587	0.007533333031460643	533846357068.379	173332	
3454870200	0.2483000109593073	0.2320666660865148	2.913933356602987	0.04663333296775818	0.007166666444391012	530389253771.4312	187261	
3454870500	0.2457000091671944	0.2296499982476234	2.885650038719177	0.04619999974966049	0.006799999857321382	535359878556.6852	205936.5	
3454870800	0.2431000073750814	0.2272333304087321	2.857366720835368	0.04576666653156281	0.006433333270251751	539736812073.0053	166200.3	
3454871100	0.2405000055829684	0.2248166625698408	2.829083402951559	0.04533333331346512	0.00606666668318212	532323375732.9382	152385.5	
3454871400	0.2379000037908554	0.2223999947309494	2.800800085067749	0.04490000009536743	0.00570000009611249	525213489617.3744	280109.3	
3454871700	0.234133335451285	0.2228499948978424	2.809266726175944	0.04236666671931744	0.005616666749119759	527329442666.4826	187433.1	
3454872000	0.2303666671117147	0.2232999950647354	2.817733367284139	0.03983333334326744	0.005533333402127028	529217901974.1125	306312.5	
3454872300	0.2265999987721443	0.2237499952316284	2.826200008392334	0.03729999996721745	0.005450000055134296	524192110687.0208	297220.2	
3454872600	0.2228333304325739	0.2241999953985214	2.834666649500529	0.03476666659116745	0.005366666708141565	519221466687.35	250319.7	
3454872900	0.2190666620930036	0.2246499955654144	2.843133290608724	0.03223333321511745	0.005283333361148834	506611264798.7105	258944.9	
3454873200	0.2152999937534332	0.2250999957323074	2.851599931716919	0.02969999983906746	0.005200000014156103	494175356789.4557	276446.2	
3454873500	0.2143833289543788	0.2246333286166191	2.911366621653239	0.02928333325932423	0.005066666674489777	485226302403.6624	279214.5	
3454873800	0.2134666641553243	0.2241666615009308	2.971133311589559	0.02886666667958101	0.004933333334823449	476062014805.2965	302197	
3454874100	0.2125499993562698	0.2236999943852425	3.030900001525879	0.02845000009983778	0.004799999995157123	477556237131.3563	158874	
3454874400	0.2116333345572154	0.2232333272695541	3.090666691462199	0.02803333352009455	0.004666666655490796	479211376642.3195	184707.7	
3454874700	0.2107166697581609	0.2227666601538658	3.150433381398519	0.02761666694035133	0.004533333315824469	470817224803.8362	157460.8	
3454875000	0.2098000049591064	0.2222999930381775	3.210200071334839	0.0272000003606081	0.004399999976158142	462900187077.5925	183458.3	
3454875300	0.222900003194809	0.231466660896937	3.173283378283183	0.03010000009089708	0.004449999968831738	447606581306.3397	157370.4	
3454875600	0.2360000014305115	0.2406333287556966	3.136366685231527	0.03299999982118607	0.004499999961505334	432345798541.076	308887.2	
3454875900	0.249099999666214	0.2497999966144562	3.099449992179871	0.03589999955147505	0.004549999954178929	413635600668.8775	186400	
3454876200	0.2621999979019165	0.2589666644732158	3.062533299128214	0.03879999928176403	0.004599999946852525	394900220834.5361	222481.1	
3454876500	0.275299996137619	0.2681333323319753	3.025616606076559	0.04169999901205301	0.004649999939526121	405095129498.4976	332573.2	
3454876800	0.2883999943733215	0.2773000001907349	2.988699913024902	0.044599998742342	0.004699999932199717	415056798385.053	320928.7	
3454877100	0.3035999933878581	0.2895166675249736	2.953099926312765	0.04734999872744083	0.005449999977524082	407738665914.0648	395679.6	
3454877400	0.3187999924023946	0.3017333348592122	2.917499939600626	0.05009999871253967	0.006200000022848448	400964748392.1387	379702.8	
3454877700	0.3339999914169312	0.3139500021934509	2.881899952888489	0.05284999869763851	0.006950000068172812	400935667673.0295	341467.2	
3454878000	0.3491999904314677	0.3261666695276896	2.846299966176351	0.05559999868273735	0.007700000113497178	400676338883.0333	280802.2	
3454878300	0.3643999894460042	0.3383833368619283	2.810699979464213	0.05834999866783619	0.008450000158821544	386773789152.6524	182701.8	
3454878600	0.3795999884605408	0.350600004196167	2.775099992752075	0.06109999865293503	0.009200000204145908	372999677396.5242	252835.8	
3454878900	0.3899666567643483	0.3556333382924398	2.749066670735677	0.06249999875823656	0.009466666883478561	362863117028.1286	167536.6	
3454879200	0.4003333250681559	0.3606666723887126	2.723033348719279	0.0638999988635381	0.009733333562811216	352554302918.1401	140593.7	
3454879500	0.4106999933719635	0.3657000064849854	2.697000026702881	0.06529999896883965	0.01000000024214387	336098840352.341	178754	
3454879800	0.4210666616757711	0.3707333405812581	2.670966704686483	0.06669999907414119	0.01026666692147652	319708234575.7891	252848.9	
3454880100	0.4314333299795787	0.3757666746775309	2.644933382670084	0.06809999917944272	0.01053333360080918	320191817455.0562	236520.1	
3454880400	0.4417999982833862	0.3808000087738037	2.618900060653687	0.06949999928474426	0.01080000028014183	320675400334.3233	226205.7	
3454880700	0.4461666643619537	0.3813833395640056	2.561883370081584	0.07049999882777531	0.01090000026548902	315188687217.3118	199405.9	
3454881000	0.4505333304405212	0.3819666703542073	2.504866679509481	0.07149999837080638	0.01100000025083621	310159307955.1239	189604.6	
3454881300	0.4548999965190887	0.3825500011444092	2.447849988937378	0.07249999791383743	0.0111000002361834	298041621133.6082	220737.6	
3454881600	0.4592666625976562	0.383133331934611	2.390833298365275	0.07349999745686848	0.0112000002215306	285910013571.3672	247859.5	
3454881900	0.4636333286762238	0.3837166627248128	2.333816607793172	0.07449999699989955	0.01130000020687779	277825079691.0562	212003.4	
3454882200	0.4679999947547913	0.3842999935150146	2.276799917221069	0.0754999965429306	0.01140000019222498	269649048159.3399	216840.5	
3454882500	0.4577666620413463	0.3782166590293248	2.288049936294556	0.07256666384637356	0.01125000013659398	279739448990.9318	203494.6	
3454882800	0.4475333293279012	0.3721333245436351	2.299299955368042	0.06963333114981651	0.01110000008096298	289640900515.5392	233665.8	
3454883100	0.4372999966144562	0.3660499900579453	2.310549974441528	0.06669999845325947	0.01095000002533197	290583216939.3892	225486.5	
3454883400	0.4270666639010112	0.3599666555722554	2.321799993515015	0.06376666575670242	0.01079999996970097	291594436841.2505	198742.1	
3454883700	0.4168333311875661	0.3538833210865657	2.333050012588501	0.06083333306014538	0.01064999991406997	289362410211.7134	170891.7	
3454884000	0.4065999984741211	0.3477999866008759	2.344300031661987	0.05790000036358833	0.01049999985843897	287256447977.7914	161291.6	
3454884300	0.4060666660467784	0.3468833218018214	2.311933358510335	0.05765000047783057	0.01026666661103567	285686200811.785	165665.9	
3454884600	0.4055333336194356	0.3459666570027669	2.279566685358683	0.05740000059207281	0.01003333336363236	284183275075.0715	167423.6	
3454884900	0.4050000011920929	0.3450499922037125	2.247200012207031	0.05715000070631504	0.009800000116229057	279888107435.6973	315213.4	
3454885200	0.4044666687647502	0.344133327404658	2.214833339055379	0.05690000082055727	0.009566666868825754	275472386975.0905	420976	
3454885500	0.4039333363374074	0.3432166626056035	2.182466665903727	0.05665000093479951	0.009333333621422449	272712006429.7686	340489.6	
3454885800	0.4034000039100647	0.3422999978065491	2.150099992752075	0.05640000104904175	0.009100000374019146	269949760132.1351	168767.3	
3454886100	0.4021833389997482	0.3401333292325338	2.133116642634074	0.05610000093777975	0.009150000289082527	267687637445.2478	363260.5	
3454886400	0.4009666740894318	0.3379666606585185	2.116133292516073	0.05580000082651774	0.009200000204145908	265425514758.3605	356105.8	
3454886700	0.3997500091791153	0.3357999920845032	2.099149942398071	0.05550000071525574	0.00925000011920929	265002300410.2482	215107.2	
3454887000	0.3985333442687988	0.3336333235104879	2.08216659228007	0.05520000060399374	0.009300000034272671	264579086062.136	289894.3	
3454887300	0.3973166793584824	0.3314666549364726	2.065183242162069	0.05490000049273173	0.009349999949336052	261475599962.1446	289730.4	
3454887600	0.3961000144481659	0.3292999863624573	2.048199892044067	0.05460000038146973	0.009399999864399433	258372113862.1533	280440.6	
3454887900	0.3973666777213414	0.3311499903599421	2.034683247407278	0.05491666682064533	0.009549999920030436	250147971298.4951	178084.8	
3454888200	0.398633340994517	0.3329999943574269	2.021166602770487	0.05523333325982094	0.009699999975661436	241774866078.9802	314116.1	
3454888500	0.3999000042676926	0.3348499983549118	2.007649958133698	0.05554999969899654	0.009850000031292439	244866257624.3423	304559.8	
3454888800	0.4011666675408681	0.3367000023523967	1.994133313496907	0.05586666613817215	0.01000000008692344	247851730183.9113	342237.8	
3454889100	0.4024333308140437	0.3385500063498815	1.980616668860118	0.05618333257734776	0.01015000014255444	236894512136.2754	211457.8	
3454889400	0.4036999940872192	0.3404000103473663	1.967100024223328	0.05649999901652336	0.01030000019818544	226097574543.4001	217666.2	
3454889700	0.4113166630268097	0.346916675567627	1.957966685295105	0.05718333274126053	0.01035000011324883	214957419707.4101	320028.5	
3454890000	0.4189333319664001	0.3534333407878876	1.948833346366882	0.0578666664659977	0.01040000002831221	203707074496.2685	361920.8	
3454890300	0.4265500009059906	0.3599500060081482	1.93970000743866	0.05855000019073486	0.01044999994337559	201421879030.8326	326818.6	
3454890600	0.4341666698455811	0.3664666712284088	1.930566668510437	0.05923333391547203	0.01049999985843897	199175336868.5691	335306.2	
3454890900	0.4417833387851715	0.3729833364486694	1.921433329582214	0.0599166676402092	0.01054999977350235	208430096253.9595	299068.6	
3454891200	0.449400007724762	0.3795000016689301	1.912299990653992	0.06060000136494637	0.01059999968856573	217710726194.3616	357620.9	
3454891500	0.4490833381811778	0.3787833352883657	1.898600002129873	0.06045000130931536	0.01054999977350235	211870837672.5858	121163.4	
3454891800	0.4487666686375936	0.3780666689078013	1.884900013605754	0.06030000125368436	0.01049999985843897	206121301510.3609	328359.8	
3454892100	0.4484499990940094	0.3773500025272369	1.871200025081635	0.06015000119805336	0.01044999994337559	203773504240.9972	294602.3	
3454892400	0.4481333295504252	0.3766333361466725	1.857500036557515	0.06000000114242236	0.01040000002831221	201405148294.0442	361914.9	
3454892700	0.447816660006841	0.3759166697661082	1.843800048033396	0.05985000108679136	0.01035000011324883	205821939784.5582	229465.4	
3454893000	0.4474999904632568	0.3752000033855438	1.830100059509277	0.05970000103116035	0.01030000019818544	210306934847.1326	285543.8	
3454893300	0.4572333296140035	0.3809166699647903	1.807916720708211	0.06151666802664598	0.0109500001805524	210440844354.3131	260644.6	
3454893600	0.4669666687647502	0.3866333365440369	1.785733381907145	0.06333333502213161	0.01160000016291936	210390270606.9721	214392.8	
3454893900	0.4767000079154968	0.3923500031232834	1.763550043106079	0.06515000201761723	0.01225000014528632	208149783779.5134	335826.8	
3454894200	0.4864333470662435	0.3980666697025299	1.741366704305013	0.06696666901310284	0.01290000012765328	205929832435.9433	260985.4	
3454894500	0.4961666862169902	0.4037833362817764	1.719183365503947	0.06878333600858848	0.01355000011002024	196539497918.3982	204591.1	
3454894800	0.5059000253677368	0.4095000028610229	1.697000026702881	0.0706000030040741	0.0142000000923872	187079403972.5211	218057	
3454895100	0.5008833557367325	0.4054666707913081	1.677733361721039	0.06933333600560825	0.01350000003973643	186698540837.076	231043	
3454895400	0.4958666861057281	0.4014333387215932	1.658466696739197	0.06806666900714238	0.01279999998708566	186254190128.0728	162542.9	
3454895700	0.4908500164747238	0.3974000066518784	1.639200031757355	0.06680000200867653	0.01209999993443489	186948249395.2373	144773.2	
3454896000	0.4858333468437195	0.3933666745821635	1.619933366775513	0.06553333501021068	0.01139999988178412	187750440578.6762	313688.3	
3454896300	0.4808166772127151	0.3893333425124486	1.600666701793671	0.06426666801174481	0.01069999982913335	189586587257.9963	157324.8	
3454896600	0.4758000075817108	0.3853000104427338	1.581400036811829	0.06300000101327896	0.009999999776482582	191551598795.4487	132883.7	
3454896900	0.4850500077009201	0.3893666764100392	1.573683361212413	0.06560000032186508	0.01073333310584227	182049466955.8949	126113.6	
3454897200	0.4943000078201294	0.3934333423773448	1.565966685612996	0.0681999996304512	0.01146666643520196	172586727110.7317	175956.4	
3454897500	0.5035500079393387	0.3975000083446503	1.55825001001358	0.07079999893903732	0.01219999976456165	165190738879.2394	160107.7	
3454897800	0.512800008058548	0.4015666743119558	1.550533334414164	0.07339999824762344	0.01293333309392134	157681268299.6102	162970	
3454898100	0.5220500081777573	0.4056333402792613	1.542816658814748	0.07599999755620956	0.01366666642328103	152408308066.325	162058	
3454898400	0.5313000082969666	0.4097000062465668	1.535099983215332	0.07859999686479568	0.01439999975264072	147135347833.0399	201908.2	
3454898700	0.539216677347819	0.4135333398977916	1.510199983914693	0.08011666436990102	0.01504999989022811	145845638986.2676	187120.3	
3454899000	0.5471333463986715	0.4173666735490163	1.485299984614054	0.08163333187500636	0.0157000000278155	144555930139.4953	292181.6	
3454899300	0.5550500154495239	0.4212000072002411	1.460399985313416	0.08314999938011169	0.01635000016540289	148209259182.5765	232018.3	
3454899600	0.5629666845003763	0.4250333408514659	1.435499986012777	0.08466666688521703	0.01700000030299028	151796727968.1508	336131.9	
3454899900	0.5708833535512289	0.4288666745026906	1.410599986712138	0.08618333439032237	0.01765000044057767	150041451757.3669	310705	
3454900200	0.5788000226020813	0.4327000081539154	1.385699987411499	0.0877000018954277	0.01830000057816505	148272250883.2932	317148	
3454900500	0.5818333526452383	0.4321666757265727	1.452499985694885	0.09040000165502231	0.01815000052253405	155706301382.131	398164.3	
3454900800	0.5848666826883951	0.4316333432992299	1.519299983978271	0.0931000014146169	0.01800000046690305	163086602541.7002	460207.9	
3454901100	0.5879000127315521	0.4311000108718872	1.586099982261658	0.0958000011742115	0.01785000041127205	157231999299.7301	410901.6	
3454901400	0.5909333427747091	0.4305666784445445	1.652899980545044	0.09850000093380611	0.01770000035564105	151392473487.6463	471563.2	
3454901700	0.593966672817866	0.4300333460172017	1.71969997882843	0.1012000006934007	0.01755000030001004	143099867961.1003	500082.7	
3454902000	0.5970000028610229	0.429500013589859	1.786499977111816	0.1039000004529953	0.01740000024437904	134826299368.1454	574318	
3454902300	0.6001499990622202	0.4326333453257878	1.850299994150798	0.1045666672289371	0.01751666702330112	132156235202.8318	712764.8	
3454902600	0.6032999952634176	0.4357666770617167	1.914100011189779	0.105233334004879	0.01763333380222321	129455271427.7167	772654.2	
3454902900	0.6064499914646149	0.4389000087976456	1.97790002822876	0.1059000007808208	0.01775000058114529	132117146212.6542	912724.3	
3454903200	0.6095999876658121	0.4420333405335744	2.041700045267741	0.1065666675567627	0.01786666736006737	134733456757.9034	922178.4	
3454903500	0.6127499838670095	0.4451666722695033	2.105500062306722	0.1072333343327045	0.01798333413898945	136725495159.0618	1117034.7	
3454903800	0.6158999800682068	0.4483000040054321	2.169300079345703	0.1079000011086464	0.01810000091791153	138764445137.3457	785390.3	
3454904100	0.6020666460196177	0.4370166709025701	2.191383401552836	0.104683334628741	0.01775000089158614	148054865968.1999	887341.1	
3454904400	0.5882333119710287	0.4257333377997081	2.213466723759969	0.1014666681488355	0.01740000086526076	157439078245.5815	841435.5	
3454904700	0.5743999779224396	0.414450004696846	2.235550045967102	0.09825000166893005	0.01705000083893538	164652527161.4863	925008.4	
3454905000	0.5605666438738505	0.4031666715939839	2.257633368174235	0.09503333518902461	0.01670000081260999	171867409325.5825	1012044.1	
3454905300	0.5467333098252615	0.3918833384911219	2.279716690381368	0.09181666870911916	0.01635000078628461	176570278304.5024	1943582.3	
3454905600	0.5328999757766724	0.3806000053882599	2.301800012588501	0.08860000222921371	0.01600000075995922	181132672874.1325	1326755.5	
3454905900	0.4986833135286967	0.3587666700283687	2.333600004514059	0.08225000215073426	0.01495000068098307	176319520487.2508	1389850.3	
3454906200	0.464466651280721	0.3369333346684774	2.365399996439616	0.07590000207225482	0.01390000060200691	171451752694.3885	1389866.5	
3454906500	0.4302499890327454	0.3150999993085861	2.397199988365173	0.06955000199377537	0.01285000052303076	223105653712.6979	1529586.8	
3454906800	0.3960333267847697	0.2932666639486949	2.428999980290731	0.06320000191529593	0.0118000004440546	274580379642.6552	1945366.5	
3454907100	0.3618166645367941	0.2714333285888036	2.460799972216288	0.05685000183681647	0.01075000036507845	292394879284.2709	2526275.2	
3454907400	0.3276000022888184	0.2495999932289124	2.492599964141846	0.05050000175833702	0.009700000286102295	310293356536.3506	2038597.5	
3454907700	0.3163833369811376	0.2418499936660131	2.559283296267191	0.05091666802763939	0.009450000245124102	334809412443.5806	4955838.8	
3454908000	0.3051666716734568	0.2340999941031138	2.625966628392538	0.05133333429694176	0.009200000204145908	359534139068.0508		
3454908300	0.2939500063657761	0.2263499945402145	2.692649960517883	0.05175000056624413	0.008950000163167715	367015105555.5895		
3454908600	0.2827333410580953	0.2185999949773153	2.759333292643229	0.05216666683554649	0.008700000122189522	374528318428.9279		
3454908900	0.2715166757504145	0.210849995414416	2.826016624768575	0.05258333310484886	0.008450000081211329	376133938006.7446		
3454909200	0.2603000104427338	0.2030999958515167	2.892699956893921	0.05299999937415123	0.008200000040233135	377774995682.9327		
3454909500	0.2546833430727323	0.1986999958753586	2.779949982961019	0.0506999995559454	0.008100000054885944	405342666205.1432		
3454909800	0.2490666757027308	0.1942999958992004	2.667200009028117	0.04839999973773956	0.008000000069538752	432718948858.4264		
3454910100	0.2434500083327293	0.1898999959230423	2.554450035095215	0.04609999991953373	0.007900000084191561	430391360800.9676		
3454910400	0.2378333409627279	0.1854999959468842	2.441700061162313	0.0438000001013279	0.007800000098844369	428106833640.0018		
3454910700	0.2322166735927264	0.181099995970726	2.328950087229411	0.04150000028312206	0.007700000113497178	413911268129.8892		
3454911000	0.2266000062227249	0.1766999959945679	2.216200113296509	0.03920000046491623	0.007600000128149986	399892500907.9053		
3454911300	0.247016670803229	0.1868833303451538	2.1760000983874	0.04066666712363561	0.008333333457509676	464056567066.8221		
3454911600	0.2674333353837331	0.1970666646957397	2.135800083478292	0.04213333378235499	0.009066666786869368	528522236669.0153		
3454911900	0.2878499999642372	0.2072499990463257	2.095600068569183	0.04360000044107437	0.009800000116229057	516796410516.322		
3454912200	0.3082666645447413	0.2174333333969116	2.055400053660075	0.04506666709979375	0.01053333344558875	504655810007.8824		
3454912500	0.3286833291252454	0.2276166677474976	2.015200038750967	0.04653333375851313	0.01126666677494844	466646315557.7708		
3454912800	0.3490999937057495	0.2378000020980835	1.975000023841858	0.04800000041723251	0.01200000010430813	428604701465.9834		
3454913100	0.3436999966700872	0.233833335340023	2.018600006898244	0.04716666725774606	0.01176666670168439	395001679109.7536		
3454913400	0.3382999996344249	0.2298666685819626	2.06219998995463	0.04633333409825961	0.01153333329906066	361543114017.2468		
3454913700	0.3329000025987625	0.2259000018239021	2.105799973011017	0.04550000093877316	0.01129999989643693	369382967461.0461		
3454914000	0.3275000055631002	0.2219333350658417	2.149399956067403	0.0446666677792867	0.0110666664938132	377133249963.588		
3454914300	0.3221000085274379	0.2179666683077812	2.192999939123789	0.04383333461980025	0.01083333309118946	389532359702.8135		
3454914600	0.3167000114917755	0.2140000015497208	2.236599922180176	0.0430000014603138	0.01059999968856573	401568750790.3898		
3454914900	0.326200008392334	0.2245666657884916	2.472149928410848	0.04978333475689093	0.01154999978219469	396966083782.4796		
3454915200	0.3357000052928925	0.2351333300272624	2.70769993464152	0.05656666805346807	0.01249999987582366	392496815029.6335		
3454915500	0.3452000021934509	0.2456999942660332	2.943249940872192	0.0633500013500452	0.01344999996945262	373701527275.7337		
3454915800	0.3546999990940094	0.256266658504804	3.178799947102864	0.07013333464662234	0.01440000006308158	355157890381.9521		
3454916100	0.3641999959945679	0.2668333227435748	3.414349953333537	0.07691666794319948	0.01535000015671054	351053856403.4915		
3454916400	0.3736999928951263	0.2773999869823456	3.649899959564209	0.08370000123977661	0.01630000025033951	346915303489.3603		
3454916700	0.3606333285570145	0.2648999889691671	3.632183313369751	0.0789000013222297	0.01546666693563263	411358228514.9871		
3454917000	0.3475666642189026	0.2523999909559886	3.614466667175293	0.0741000014046828	0.01463333362092574	475593677590.8743		
3454917300	0.3344999998807907	0.2398999929428101	3.596750020980835	0.06930000148713589	0.01380000030621886	525053333981.1452		
3454917600	0.3214333355426788	0.2273999949296316	3.579033374786377	0.06450000156958897	0.01296666699151198	574357132186.9902		
3454917900	0.308366671204567	0.214899996916453	3.561316728591919	0.05970000165204207	0.0121333336768051	557701240666.6154		
3454918200	0.2953000068664551	0.2023999989032745	3.543600082397461	0.05490000173449516	0.01130000036209822	541613717667.438		
3454918500	0.2911166747411092	0.2011333331465721	3.614333391189575	0.05640000166992346	0.01120000037675103	569392153801.2506		
3454918800	0.2869333426157634	0.1998666673898697	3.685066699981689	0.05790000160535177	0.01110000039140383	597594179859.9921		
3454919100	0.2827500104904175	0.1986000016331673	3.755800008773804	0.05940000154078007	0.01100000040605664	578815993332.808		
3454919400	0.2785666783650716	0.1973333358764648	3.826533317565918	0.06090000147620837	0.01090000042070945	559546430948.0038		
3454919700	0.2743833462397258	0.1960666701197624	3.897266626358032	0.06240000141163667	0.01080000043536226	558421708614.2389		
3454920000	0.2702000141143799	0.19480000436306	3.967999935150146	0.06390000134706497	0.01070000045001507	558235067726.8066		
3454920300	0.2588000123699506	0.1873333379626274	3.915099938710531	0.06100000130633513	0.01025000043834249	578814871067.4662		
3454920600	0.2474000106255213	0.1798666715621948	3.862199942270915	0.05810000126560529	0.009800000426669916	599783140764.5466		
3454920900	0.2360000088810921	0.1724000051617622	3.809299945831299	0.05520000122487545	0.009350000414997339	600904394768.0751		
3454921200	0.2246000071366628	0.1649333387613297	3.756399949391683	0.05230000118414561	0.008900000403324762	601965727835.1278		
3454921500	0.2132000053922335	0.1574666723608971	3.703499952952067	0.04940000114341576	0.008450000391652186	593428526073.9659		
3454921800	0.2018000036478043	0.1500000059604645	3.650599956512451	0.04650000110268593	0.00800000037997961	584753319680.9875		
3454922100	0.1994500036040942	0.1528000061710676	3.63141663869222	0.04915000063677629	0.008200000350673994	577202335815.8976		
3454922400	0.1971000035603841	0.1556000063816706	3.612233320871989	0.05180000017086665	0.008400000321368376	569790728120.8365		
3454922700	0.194750003516674	0.1584000065922737	3.593050003051758	0.05444999970495701	0.008600000292062759	543668331445.03		
3454923000	0.192400003472964	0.1612000068028768	3.573866685231527	0.05709999923904737	0.008800000262757143	517284264046.975		
3454923300	0.1900500034292539	0.1640000070134799	3.554683367411295	0.05974999877313773	0.009000000233451525	508919288571.7124		
3454923600	0.1877000033855438	0.1668000072240829	3.535500049591064	0.06239999830722809	0.009200000204145908	500788900061.5147		
3454923900	0.184066670636336	0.1644666716456413	3.822266737620036	0.06339999909202258	0.008683333483835062	480320960071.4916		
3454924200	0.1804333378871282	0.1621333360671997	4.109033425649007	0.06439999987681706	0.008166666763524214	459104071851.1295		
3454924500	0.1768000051379204	0.1598000004887581	4.395800113677979	0.06540000066161156	0.007650000043213367	484575683747.6703		
3454924800	0.1731666723887126	0.1574666649103165	4.68256680170695	0.06640000144640605	0.007133333322902521	510201254085.4758		
3454925100	0.1695333396395048	0.1551333293318748	4.969333489735921	0.06740000223120053	0.006616666602591673	513757794822.0096		
3454925400	0.1659000068902969	0.1527999937534332	5.256100177764893	0.06840000301599503	0.006099999882280827	516866148436.8021		
