HRNO3_Amb_CU	HROrg_Amb_CU	t_series_Local_Start
		3454860847
		3454860962
0.068	10.362	3454860995
		3454861087
		3454861202
		3454861234
		3454861327
		3454861442
0.047	9.518000000000001	3454861476
		3454861568
		3454861682
		3454861716
		3454861808
		3454861922
0.061	9.057	3454861955
		3454862047
		3454862162
		3454862195
		3454862287
		3454862402
0.06	8.491	3454862435
		3454862528
		3454862642
		3454862676
		3454862768
		3454862882
0.051	8.788	3454862915
		3454863007
		3454863122
		3454863155
		3454863247
		3454863362
0.057	8.007999999999999	3454863395
		3454863487
		3454863602
		3454863635
		3454863727
		3454863842
		3454863875
		3454863967
		3454864081
		3454864115
		3454864207
		3454864322
		3454864355
		3454864447
		3454864561
		3454864595
		3454864687
		3454864802
		3454864835
		3454864927
		3454865041
		3454865075
		3454865167
		3454865282
		3454865315
		3454865407
		3454865521
		3454865555
		3454865646
		3454865761
		3454865795
		3454865887
		3454866002
		3454866035
		3454866127
		3454866242
		3454866275
		3454866367
		3454866482
		3454866515
		3454866607
		3454866722
		3454866756
		3454866848
		3454866962
		3454866996
		3454867088
		3454867202
		3454867235
		3454867327
		3454867442
		3454867475
		3454867567
		3454867682
		3454867715
		3454867807
		3454867921
		3454867955
		3454868047
		3454868162
		3454868195
		3454868288
		3454868402
		3454868436
		3454868527
		3454868642
		3454868676
		3454868768
		3454868882
		3454868916
		3454869007
		3454869122
		3454869155
		3454869247
		3454869362
		3454869395
		3454869487
		3454869602
		3454869635
		3454869727
		3454869842
		3454869875
		3454869967
		3454870082
		3454870115
		3454870207
		3454870322
		3454870355
		3454870447
		3454870562
		3454870595
		3454870687
		3454870802
		3454870836
		3454870928
		3454871042
		3454871075
		3454871168
		3454871282
		3454871315
		3454871407
		3454871522
		3454871555
		3454871648
		3454871762
		3454871796
		3454871888
		3454872002
		3454872036
		3454872127
		3454872242
		3454872275
		3454872368
		3454872482
		3454872515
		3454872607
		3454872722
		3454872756
		3454872848
		3454872961
		3454872994
		3454873086
		3454873202
		3454873235
		3454873328
		3454873442
		3454873476
		3454873568
		3454873682
		3454873715
		3454873807
		3454873922
0.037	2.682	3454873956
		3454874048
		3454874162
		3454874195
		3454874287
		3454874402
0.054	2.692	3454874436
		3454874527
		3454874642
		3454874675
		3454874767
		3454874882
0.036	2.723	3454874915
		3454875008
		3454875122
		3454875155
		3454875247
		3454875362
0.045	2.707	3454875395
		3454875487
		3454875602
		3454875635
		3454875728
		3454875842
0.031	2.463	3454875875
		3454875967
		3454876082
		3454876115
		3454876207
		3454876322
0.029	2.526	3454876355
		3454876447
		3454876561
		3454876595
		3454876687
		3454876802
0.028	2.556	3454876836
		3454876927
		3454877042
		3454877075
		3454877168
		3454877282
0.047	2.801	3454877315
		3454877407
		3454877521
		3454877555
		3454877647
		3454877762
0.018	2.682	3454877795
		3454877887
		3454878002
		3454878035
		3454878127
		3454878242
0.032	2.868	3454878276
		3454878367
		3454878482
		3454878515
		3454878607
		3454878722
0.03	3.043	3454878755
		3454878847
		3454878962
		3454878995
		3454879087
		3454879202
0.04	2.685	3454879235
		3454879327
		3454879442
		3454879475
		3454879568
		3454879682
0.022	2.606	3454879715
		3454879807
		3454879922
		3454879955
		3454880047
		3454880162
0.04	2.708	3454880195
		3454880287
		3454880402
		3454880435
		3454880528
		3454880642
0.052	2.634	3454880676
		3454880767
		3454880882
		3454880915
		3454881008
		3454881122
0.027	2.457	3454881155
		3454881247
		3454881362
		3454881395
		3454881487
		3454881602
0.028	2.752	3454881636
		3454881728
		3454881842
		3454881875
		3454881966
		3454882081
0.044	2.429	3454882115
		3454882207
		3454882322
		3454882356
		3454882448
		3454882562
0.035	2.244	3454882596
		3454882688
		3454882802
		3454882836
		3454882927
		3454883042
0.029	2.367	3454883075
		3454883167
		3454883282
		3454883315
		3454883408
		3454883522
0.021	2.307	3454883556
		3454883648
		3454883762
		3454883795
		3454883887
		3454884002
0.051	2.404	3454884036
		3454884128
		3454884242
		3454884276
		3454884368
		3454884482
0.025	2.242	3454884515
		3454884608
		3454884722
		3454884756
		3454884847
		3454884962
0.035	2.148	3454884995
		3454885087
		3454885202
		3454885236
		3454885327
		3454885442
0.033	2.131	3454885475
		3454885567
		3454885682
		3454885715
		3454885807
		3454885922
0.034	2.035	3454885955
		3454886047
		3454886162
		3454886195
		3454886287
		3454886401
0.032	1.904	3454886435
		3454886527
		3454886642
		3454886675
		3454886767
		3454886882
0.032	2.055	3454886915
		3454887007
		3454887122
		3454887155
		3454887247
		3454887362
0.04	1.966	3454887395
		3454887487
		3454887602
		3454887636
		3454887727
		3454887841
0.057	2.163	3454887875
		3454887967
		3454888082
		3454888115
		3454888207
		3454888322
0.025	2.136	3454888355
		3454888447
		3454888562
		3454888596
		3454888687
		3454888801
0.028	2.152	3454888835
		3454888927
		3454889042
		3454889076
		3454889167
		3454889282
0.032	1.886	3454889316
		3454889407
		3454889522
		3454889555
		3454889647
		3454889762
0.031	2.177	3454889796
		3454889888
		3454890002
		3454890035
		3454890128
		3454890242
0.036	2.292	3454890275
		3454890367
		3454890482
		3454890515
		3454890607
		3454890722
0.041	2.411	3454890756
		3454890848
		3454890962
		3454890996
		3454891088
		3454891201
0.051	2.378	3454891234
		3454891327
		3454891442
		3454891475
		3454891567
		3454891681
0.032	2.033	3454891714
		3454891807
		3454891922
		3454891955
		3454892047
		3454892162
0.027	2.144	3454892195
		3454892287
		3454892401
		3454892435
		3454892527
		3454892642
0.029	2.456	3454892675
		3454892767
		3454892882
		3454892915
		3454893007
		3454893122
0.03	2.285	3454893155
		3454893247
		3454893361
		3454893395
		3454893487
		3454893602
0.039	1.73	3454893635
		3454893728
		3454893842
		3454893875
		3454893967
		3454894081
0.025	1.987	3454894115
		3454894207
		3454894322
		3454894355
		3454894447
		3454894562
0.032	1.826	3454894595
		3454894687
		3454894802
		3454894835
		3454894927
		3454895042
0.031	2.036	3454895076
		3454895167
		3454895282
		3454895315
		3454895407
		3454895522
0.047	1.96	3454895555
		3454895647
		3454895762
		3454895795
		3454895887
		3454896002
0.032	2.029	3454896036
		3454896127
		3454896242
		3454896275
		3454896367
		3454896482
0.039	2.022	3454896516
		3454896607
		3454896722
		3454896756
		3454896848
		3454896962
0.043	1.808	3454896996
		3454897088
		3454897202
		3454897235
		3454897327
		3454897442
0.046	2.277	3454897475
		3454897567
		3454897682
		3454897716
		3454897808
		3454897922
0.039	2.408	3454897955
		3454898047
		3454898162
		3454898195
		3454898287
		3454898402
0.057	2.711	3454898435
		3454898528
		3454898642
		3454898676
		3454898768
		3454898882
0.047	2.273	3454898916
		3454899008
		3454899122
		3454899155
		3454899247
		3454899362
0.042	2.123	3454899395
		3454899487
		3454899602
		3454899635
		3454899727
		3454899842
0.044	2.02	3454899875
		3454899967
		3454900082
		3454900115
		3454900207
		3454900322
0.049	2.063	3454900356
		3454900447
		3454900562
		3454900595
		3454900687
		3454900802
0.047	1.87	3454900835
		3454900928
		3454901042
		3454901075
		3454901167
		3454901282
0.055	1.882	3454901315
		3454901408
		3454901522
		3454901555
		3454901647
		3454901761
0.048	1.87	3454901794
		3454901887
		3454902002
		3454902035
		3454902127
		3454902242
0.05	1.801	3454902276
		3454902367
		3454902482
		3454902516
		3454902608
		3454902722
0.06	2.073	3454902755
		3454902847
		3454902962
		3454902995
		3454903086
		3454903202
0.079	2.09	3454903235
		3454903327
		3454903442
		3454903475
		3454903568
		3454903682
0.063	2.363	3454903715
		3454903807
		3454903922
		3454903955
		3454904047
		3454904162
0.06	2.391	3454904196
		3454904288
		3454904401
		3454904435
		3454904526
		3454904641
0.039	2.529	3454904675
		3454904767
		3454904882
		3454904915
		3454905007
		3454905122
0.07099999999999999	2.191	3454905155
		3454905247
		3454905362
		3454905396
		3454905488
		3454905601
0.076	2.644	3454905634
		3454905727
		3454905842
		3454905876
		3454905968
		3454906082
0.08	2.551	3454906115
		3454906207
		3454906322
		3454906355
		3454906447
		3454906562
0.046	2.348	3454906595
		3454906688
		3454906802
		3454906835
		3454906927
		3454907042
0.045	2.172	3454907075
		3454907167
		3454907282
		3454907315
		3454907408
		3454907522
0.066	1.952	3454907555
		3454907647
		3454907761
		3454907794
		3454907886
		3454908002
0.08400000000000001	1.964	3454908036
		3454908128
		3454908242
		3454908276
		3454908368
		3454908482
0.057	2.153	3454908516
		3454908607
		3454908722
		3454908755
		3454908847
		3454908962
0.06900000000000001	2.19	3454908995
		3454909087
		3454909202
		3454909235
		3454909328
		3454909441
0.054	2.032	3454909474
		3454909566
		3454909682
		3454909715
		3454909807
		3454909921
0.053	1.919	3454909955
		3454910047
		3454910161
		3454910195
		3454910287
		3454910401
0.057	1.883	3454910435
		3454910527
		3454910642
		3454910675
		3454910767
		3454910881
0.038	1.76	3454910915
		3454911007
		3454911122
		3454911156
		3454911247
		3454911362
0.048	2.02	3454911396
		3454911488
		3454911602
		3454911635
		3454911727
		3454911842
0.025	0.985	3454911876
		3454911967
		3454912082
		3454912115
		3454912207
		3454912322
0.031	0.93	3454912355
		3454912447
		3454912562
		3454912595
		3454912687
		3454912801
0.022	1.049	3454912835
		3454912927
		3454913042
		3454913075
		3454913167
		3454913281
0.026	1.161	3454913315
		3454913406
		3454913522
		3454913555
		3454913647
		3454913762
0.031	1.382	3454913795
		3454913887
		3454914002
		3454914036
		3454914128
		3454914242
0.068	1.701	3454914275
		3454914368
		3454914482
		3454914515
		3454914607
		3454914722
0.043	1.372	3454914756
		3454914847
		3454914962
		3454914995
		3454915087
		3454915202
0.028	1.513	3454915235
		3454915326
		3454915442
		3454915475
		3454915567
		3454915682
0.027	1.427	3454915715
		3454915807
		3454915921
		3454915955
		3454916046
		3454916161
0.036	1.427	3454916195
		3454916287
		3454916402
		3454916435
		3454916527
		3454916641
0.056	1.341	3454916674
		3454916767
		3454916882
		3454916915
		3454917007
		3454917122
0.026	1.187	3454917155
		3454917247
		3454917362
		3454917395
		3454917487
		3454917602
0.012	0.951	3454917635
		3454917727
		3454917842
		3454917875
		3454917967
		3454918082
0.029	0.838	3454918115
		3454918208
		3454918322
		3454918355
		3454918447
		3454918562
0.02	0.926	3454918595
		3454918687
		3454918802
		3454918835
		3454918928
		3454919042
0.026	1.001	3454919075
		3454919167
		3454919282
		3454919315
		3454919407
		3454919522
0.028	1.071	3454919556
		3454919648
		3454919762
		3454919795
		3454919887
		3454920001
0.02	1.019	3454920034
		3454920126
		3454920242
		3454920276
		3454920368
		3454920482
0.016	1.233	3454920515
		3454920607
		3454920722
		3454920756
		3454920848
		3454920962
0.031	0.912	3454920995
		3454921087
		3454921202
		3454921235
		3454921327
		3454921442
0.024	0.795	3454921476
		3454921568
		3454921682
		3454921715
		3454921807
		3454921922
0.031	0.78	3454921955
		3454922048
		3454922162
		3454922195
		3454922287
		3454922402
0.008	1.079	3454922435
		3454922527
		3454922642
		3454922675
		3454922767
		3454922881
0.028	1.23	3454922915
		3454923007
		3454923122
		3454923155
		3454923248
		3454923362
0.026	0.8179999999999999	3454923396
		3454923488
		3454923602
		3454923635
		3454923727
		3454923842
0.027	0.975	3454923875
		3454923968
		3454924081
		3454924115
		3454924207
		3454924322
0.036	1.091	3454924355
		3454924447
		3454924562
		3454924595
		3454924688
		3454924802
0.027	1.293	3454924836
		3454924927
		3454925042
		3454925076
		3454925168
		3454925282
0.034	1.329	3454925316
		3454925408
		3454925522
		3454925556
		3454925648
		3454925761
0.036	1.208	3454925794
		3454925887
		3454926002
		3454926036
		3454926127
		3454926241
0.041	1.458	3454926275
		3454926367
		3454926481
		3454926514
		3454926606
		3454926722
0.043	1.347	3454926755
		3454926848
		3454926962
		3454926995
		3454927087
		3454927202
0.06900000000000001	1.447	3454927235
		3454927328
		3454927442
		3454927475
		3454927567
		3454927682
0.044	1.216	3454927715
		3454927807
		3454927922
		3454927955
		3454928047
		3454928162
0.067	1.328	3454928195
		3454928288
		3454928401
		3454928434
		3454928527
		3454928642
0.064	1.349	3454928676
		3454928768
		3454928882
		3454928915
		3454929007
		3454929122
0.032	1.322	3454929155
		3454929247
		3454929362
		3454929395
		3454929487
		3454929602
0.133	1.478	3454929635
		3454929728
		3454929842
		3454929875
		3454929967
		3454930082
0.042	1.421	3454930116
		3454930208
		3454930322
		3454930355
		3454930447
		3454930562
0.054	1.604	3454930595
		3454930687
		3454930802
		3454930835
		3454930927
		3454931042
0.042	1.453	3454931076
		3454931168
		3454931281
		3454931315
		3454931406
		3454931522
0.041	1.575	3454931555
		3454931647
		3454931762
		3454931795
		3454931887
		3454932002
0.02	1.565	3454932035
		3454932127
		3454932242
		3454932275
		3454932367
		3454932481
0.029	1.7	3454932514
		3454932607
		3454932722
		3454932755
		3454932848
		3454932962
0.046	1.477	3454932995
		3454933087
		3454933201
		3454933235
		3454933327
		3454933442
0.028	1.733	3454933475
		3454933567
		3454933682
		3454933715
		3454933807
		3454933922
0.033	1.548	3454933955
		3454934047
		3454934162
		3454934195
		3454934287
		3454934402
0.026	1.887	3454934435
		3454934527
		3454934642
		3454934675
		3454934767
		3454934882
0.052	1.713	3454934916
		3454935008
		3454935122
		3454935155
		3454935246
		3454935362
0.01	1.71	3454935396
		3454935487
		3454935602
		3454935635
		3454935727
		3454935842
		3454935875
		3454935968
		3454936082
		3454936115
		3454936207
		3454936322
		3454936356
		3454936448
		3454936562
		3454936595
		3454936687
		3454936802
		3454936835
		3454936927
		3454937041
		3454937075
		3454937167
		3454937281
		3454941285
		3454941318
		3454941981
		3454942013
		3454942530
		3454942563
		3454943079
		3454943112
		3454943629
		3454943662
		3454944177
		3454944211
		3454944727
		3454944963
0.028	1.431	3454944997
		3454945088
		3454945202
		3454945236
		3454945328
		3454945442
0.055	1.519	3454945475
		3454945567
		3454945682
		3454945715
		3454945808
		3454945922
0.026	1.347	3454945956
		3454946048
		3454946162
		3454946195
		3454946287
		3454946402
0.02	1.39	3454946435
		3454946527
		3454946642
		3454946676
		3454946768
		3454946881
0.027	1.321	3454946915
		3454947007
		3454947122
		3454947155
		3454947248
		3454947362
0.04	1.324	3454947395
		3454947488
		3454947602
		3454947636
		3454947728
		3454947842
0.026	1.613	3454947876
		3454947968
		3454948082
		3454948116
		3454948208
		3454948322
0.015	1.267	3454948356
		3454948448
		3454948562
		3454948595
		3454948687
		3454948802
0.062	1.546	3454948836
		3454948928
		3454949042
		3454949076
		3454949168
		3454949282
0.039	1.546	3454949316
		3454949408
		3454949522
		3454949555
		3454949648
		3454949762
0.037	1.534	3454949796
		3454949888
		3454950002
		3454950036
		3454950128
		3454950242
0.051	1.674	3454950275
		3454950367
		3454950481
		3454950514
		3454950606
		3454950722
0.023	1.588	3454950755
		3454950847
		3454950962
		3454950995
		3454951087
		3454951202
0.032	1.533	3454951235
		3454951327
		3454951442
		3454951474
		3454951567
		3454951682
0.021	1.602	3454951715
		3454951807
		3454951922
		3454951955
		3454952047
		3454952161
0.02	1.378	3454952195
		3454952287
		3454952401
		3454952434
		3454952526
		3454952641
0.015	1.654	3454952674
		3454952766
		3454952881
		3454952915
		3454953007
		3454953122
0.057	1.568	3454953155
		3454953247
		3454953361
		3454953394
		3454953486
		3454953602
0.023	1.492	3454953635
		3454953726
		3454953841
		3454953874
		3454953967
		3454954081
0.033	1.731	3454954115
		3454954207
		3454954322
		3454954355
		3454954447
		3454954561
0.015	1.484	3454954595
		3454954687
		3454954802
		3454954835
		3454954927
		3454955042
0.054	1.914	3454955074
		3454955166
		3454955282
		3454955314
		3454955407
		3454955521
0.029	1.879	3454955555
		3454955647
		3454955762
		3454955795
		3454955887
		3454956001
0.049	1.763	3454956035
		3454956127
		3454956242
		3454956275
		3454956367
		3454956481
0.062	1.651	3454956515
		3454956606
		3454956722
		3454956755
		3454956848
		3454956961
0.033	1.891	3454956995
		3454957087
		3454957202
		3454957235
		3454957327
		3454957442
0.03	1.69	3454957475
		3454957567
		3454957682
		3454957715
		3454957807
		3454957921
0.038	1.771	3454957955
		3454958047
		3454958162
		3454958195
		3454958287
		3454958401
0.036	1.644	3454958434
		3454958526
		3454958642
		3454958675
		3454958767
		3454958882
0.036	1.836	3454958915
		3454959007
		3454959121
		3454959155
		3454959247
		3454959362
0.038	1.945	3454959396
		3454959487
		3454959601
		3454959635
		3454959726
		3454959842
0.037	1.85	3454959875
		3454959967
		3454960081
		3454960115
		3454960207
		3454960321
0.023	2.152	3454960355
		3454960447
		3454960562
		3454960595
		3454960687
		3454960802
0.018	1.959	3454960835
		3454960927
		3454961042
		3454961075
		3454961167
		3454961281
0.034	2.052	3454961314
		3454961406
		3454961522
		3454961555
		3454961647
		3454961761
0.04	1.866	3454961794
		3454961887
		3454962001
		3454962035
		3454962126
		3454962241
0.036	2.18	3454962274
		3454962366
		3454962481
		3454962514
		3454962607
		3454962722
0.034	2.26	3454962754
		3454962846
		3454962962
		3454962995
		3454963087
		3454963201
0.031	2.138	3454963234
		3454963326
		3454963442
		3454963475
		3454963568
		3454963681
0.024	2.188	3454963714
		3454963806
		3454963922
		3454963954
		3454964046
		3454964162
0.055	1.904	3454964195
		3454964287
		3454964402
		3454964435
		3454964527
		3454964642
0.029	1.901	3454964675
		3454964767
		3454964882
		3454964915
		3454965007
		3454965122
0.032	1.986	3454965154
		3454965247
		3454965362
		3454965394
		3454965486
		3454965602
0.065	2.253	3454965635
		3454965727
		3454965841
		3454965875
		3454965966
		3454966082
0.037	2.206	3454966114
		3454966206
		3454966321
		3454966355
		3454966447
		3454966562
0.04	2.241	3454966595
		3454966687
		3454966802
		3454966835
		3454966927
		3454967041
0.076	2.342	3454967075
		3454967167
		3454967282
		3454967315
		3454967407
		3454967522
0.08	2.335	3454967554
		3454967647
		3454967762
		3454967795
		3454967886
		3454968002
0.059	2.65	3454968035
		3454968127
		3454968241
		3454968275
		3454968367
		3454968482
0.045	2.244	3454968515
		3454968607
		3454968722
		3454968755
		3454968847
		3454968962
0.068	2.877	3454968995
		3454969087
		3454969202
		3454969235
		3454969327
		3454969442
0.06900000000000001	2.905	3454969475
		3454969567
		3454969681
		3454969714
		3454969806
		3454969921
0.083	2.65	3454969954
		3454970047
		3454970162
		3454970195
		3454970287
		3454970401
0.106	2.94	3454970434
		3454970527
		3454970642
		3454970676
		3454970767
		3454970881
0.093	2.73	3454970914
		3454971006
		3454971121
		3454971155
		3454971247
		3454971361
0.131	2.894	3454971395
		3454971487
		3454971601
		3454971634
		3454971726
		3454971841
0.126	2.943	3454971874
		3454971967
		3454972082
		3454972115
		3454972208
		3454972322
0.126	3.114	3454972355
		3454972447
		3454972561
		3454972595
		3454972686
		3454972802
0.119	3.099	3454972835
		3454972927
		3454973042
		3454973075
		3454973168
		3454973282
0.134	3.23	3454973315
		3454973407
		3454973521
		3454973554
		3454973647
		3454973761
0.125	3.263	3454973795
		3454973887
		3454974002
		3454974035
		3454974127
		3454974242
0.133	3.428	3454974275
		3454974367
		3454974481
		3454974515
		3454974607
		3454974721
0.124	3.234	3454974755
		3454974847
		3454974962
		3454974995
		3454975087
		3454975202
0.093	2.402	3454975235
		3454975327
		3454975441
		3454975474
		3454975566
		3454975682
0.131	3.143	3454975715
		3454975807
		3454975922
		3454975955
		3454976047
		3454976161
0.096	3.187	3454976195
		3454976287
		3454976402
		3454976435
		3454976527
		3454976641
0.081	2.871	3454976675
		3454976767
		3454976881
		3454976914
		3454977006
		3454977122
0.08500000000000001	3.148	3454977155
		3454977246
		3454977362
		3454977395
		3454977487
		3454977602
0.09	3.051	3454977635
		3454977727
		3454977842
		3454977875
		3454977967
		3454978081
0.102	3.191	3454978115
		3454978206
		3454978321
		3454978354
		3454978446
		3454978561
0.08799999999999999	3.143	3454978595
		3454978687
		3454978802
		3454978835
		3454978927
		3454979042
0.093	2.911	3454979075
		3454979166
		3454979282
		3454979315
		3454979407
		3454979522
0.117	3.313	3454979555
		3454979647
		3454979761
		3454979795
		3454979887
		3454980002
0.102	3.129	3454980035
		3454980127
		3454980241
		3454980275
		3454980366
		3454980481
0.118	3.434	3454980514
		3454980606
		3454980722
		3454980755
		3454980847
		3454980962
0.089	2.932	3454980994
		3454981086
		3454981202
		3454981235
		3454981326
		3454981442
0.076	2.985	3454981475
		3454981567
		3454981682
		3454981715
		3454981806
		3454981922
0.097	3.358	3454981955
		3454982047
		3454982161
		3454982195
		3454982286
		3454982402
0.082	3.159	3454982435
		3454982527
		3454982642
		3454982675
		3454982767
		3454982881
0.095	3.283	3454982915
		3454983007
		3454983122
		3454983155
		3454983247
		3454983361
0.081	3.216	3454983394
		3454983486
		3454983602
		3454983635
		3454983727
		3454983842
0.097	3.063	3454983875
		3454983966
		3454984081
		3454984115
		3454984207
		3454984321
0.08699999999999999	3.093	3454984355
		3454984447
		3454984562
		3454984594
		3454984686
		3454984802
0.079	2.903	3454984834
		3454984926
		3454985042
		3454985074
		3454985166
		3454985282
0.065	2.958	3454985315
		3454985407
		3454985522
		3454985555
		3454985647
		3454985762
0.078	3.038	3454985795
		3454985887
		3454986002
		3454986035
		3454986127
		3454986242
0.08400000000000001	3.459	3454986275
		3454986367
		3454986481
		3454986514
		3454986606
		3454986721
0.089	2.716	3454986755
		3454986847
		3454986961
		3454986994
		3454987086
		3454987201
0.063	2.356	3454987235
		3454987327
		3454987442
		3454987475
		3454987567
		3454987682
0.052	2.168	3454987715
		3454987807
		3454987922
		3454987954
		3454988046
		3454988162
0.075	2.549	3454988194
		3454988286
		3454988402
		3454988436
		3454988528
		3454988642
0.075	2.458	3454988675
		3454988767
		3454988882
		3454988915
		3454989007
		3454989121
0.065	2.599	3454989154
		3454989246
		3454989362
		3454989395
		3454989487
		3454989602
0.076	2.914	3454989635
		3454989727
		3454989842
		3454989875
		3454989966
		3454990082
0.094	3.408	3454990115
		3454990207
		3454990322
		3454990354
		3454990447
		3454990562
0.075	3.184	3454990595
		3454990687
		3454990802
		3454990834
		3454990926
		3454991041
0.112	3.4	3454991074
		3454991166
		3454991282
		3454991315
		3454991407
		3454991521
0.111	3.607	3454991555
		3454991647
		3454991761
		3454991795
		3454991887
		3454992002
0.125	3.55	3454992034
		3454992127
		3454992241
		3454992274
		3454992366
		3454992481
0.131	4.025	3454992514
		3454992606
		3454992722
		3454992755
		3454992848
		3454992961
0.119	3.828	3454992994
		3454993087
		3454993202
		3454993235
		3454993327
		3454993442
0.115	4.099	3454993475
		3454993567
		3454993682
		3454993715
		3454993806
		3454993922
0.14	4.265	3454993955
		3454994047
		3454994161
		3454994195
		3454994286
		3454994402
0.167	4.157	3454994435
		3454994527
		3454994642
		3454994675
		3454994767
		3454994881
0.154	4.886	3454994915
		3454995007
		3454995122
		3454995155
		3454995246
		3454995362
0.168	4.724	3454995395
		3454995487
		3454995601
		3454995634
		3454995726
		3454995842
0.154	4.343	3454995875
		3454995967
		3454996081
		3454996115
		3454996207
		3454996321
0.138	4.089	3454996354
		3454996446
		3454996561
		3454996595
		3454996687
		3454996802
0.135	3.57	3454996835
		3454996927
		3454997042
		3454997075
		3454997167
		3454997282
0.123	3.302	3454997315
		3454997407
		3454997522
		3454997555
		3454997647
		3454997762
0.138	3.624	3454997795
		3454997887
		3454998002
		3454998035
		3454998127
		3454998242
0.128	3.454	3454998275
		3454998367
		3454998481
		3454998514
		3454998606
		3454998721
0.13	3.244	3454998754
		3454998846
		3454998962
		3454998995
		3454999087
		3454999201
0.152	3.174	3454999235
		3454999327
		3454999441
		3454999474
		3454999566
		3454999681
0.091	3.06	3454999715
		3454999807
		3454999922
		3454999955
		3455000047
		3455000162
0.189	3.179	3455000195
		3455000287
		3455000401
		3455000435
		3455000527
		3455000642
0.099	2.531	3455000675
		3455000767
		3455000882
		3455000914
		3455001007
		3455001122
0.163	2.558	3455001155
		3455001247
		3455001362
		3455001395
		3455001486
		3455001601
0.096	2.605	3455001635
		3455001727
		3455001841
		3455001875
		3455001967
		3455002081
0.073	2.291	3455002114
		3455002206
		3455002321
		3455002355
		3455002446
		3455002562
0.074	2.324	3455002595
		3455002687
		3455002801
		3455002834
		3455002926
		3455003041
0.114	2.465	3455003075
		3455003167
		3455003281
		3455003315
		3455003407
		3455003522
0.109	2.51	3455003555
		3455003647
		3455003762
		3455003795
		3455003887
		3455004001
0.08400000000000001	2.395	3455004034
		3455004126
		3455004242
		3455004275
		3455004368
		3455004482
0.08	2.567	3455004516
		3455004608
		3455004722
		3455004756
		3455004848
		3455004962
0.076	2.296	3455004996
		3455005088
		3455005202
		3455005236
		3455005328
		3455005442
0.107	3.01	3455005475
		3455005567
		3455005682
		3455005715
		3455005807
		3455005922
0.106	3.123	3455005956
		3455006047
		3455006162
		3455006196
		3455006288
		3455006401
0.059	3.25	3455006435
		3455006527
		3455006641
		3455006674
		3455006767
		3455006882
0.099	3.219	3455006915
		3455007007
		3455007122
		3455007155
		3455007247
		3455007362
0.126	3.893	3455007395
		3455007487
		3455007602
		3455007635
		3455007728
		3455007842
0.199	4.191	3455007875
		3455007968
		3455008082
		3455008115
		3455008207
		3455008322
0.068	3.824	3455008356
		3455008448
		3455008562
		3455008595
		3455008688
		3455008802
0.099	3.601	3455008835
		3455008927
		3455009042
		3455009076
		3455009168
		3455009282
0.099	3.401	3455009316
		3455009408
		3455009522
		3455009556
		3455009648
		3455009761
0.108	3.385	3455009795
		3455009887
		3455010002
		3455010035
		3455010128
		3455010242
0.24	2.964	3455010275
		3455010367
		3455010482
		3455010515
		3455010607
		3455010722
0.08400000000000001	2.961	3455010755
		3455010847
		3455010962
		3455010995
		3455011087
		3455011202
0.068	2.445	3455011236
		3455011328
		3455011442
		3455011475
		3455011567
		3455011682
0.075	2.31	3455011715
		3455011808
		3455011922
		3455011955
		3455012047
		3455012161
0.049	2.259	3455012195
		3455012287
		3455012402
		3455012435
		3455012527
		3455012642
0.127	2.249	3455012676
		3455012767
		3455012882
		3455012915
		3455013007
		3455013122
0.032	1.909	3455013155
		3455013247
		3455013362
		3455013395
		3455013488
		3455013602
0.066	1.684	3455013635
		3455013728
		3455013842
		3455013876
		3455013967
		3455014082
0.038	1.761	3455014116
		3455014208
		3455014322
		3455014356
		3455014448
		3455014563
0.02	1.783	3455014596
		3455014689
		3455014801
		3455014835
		3455014927
		3455015042
0.058	1.709	3455015075
		3455015167
		3455015282
		3455015315
		3455015407
		3455015522
0.037	1.945	3455015556
		3455015648
		3455015761
		3455015795
		3455015887
		3455016002
0.078	1.968	3455016035
		3455016127
		3455016242
		3455016276
		3455016368
		3455016481
0.02	2.03	3455016515
		3455016607
		3455016722
		3455016755
		3455016847
		3455016962
0.019	4.474	3455016996
		3455017088
		3455017202
		3455017235
		3455017327
		3455017441
0.048	1.896	3455017475
		3455017567
		3455017682
		3455017715
		3455017807
		3455017922
0.04	2.079	3455017956
		3455018047
		3455018162
		3455018196
		3455018288
		3455018402
0.047	1.874	3455018435
		3455018527
		3455018642
		3455018675
		3455018767
		3455018882
0.027	2.008	3455018915
		3455019007
		3455019122
		3455019155
		3455019247
		3455019362
0.06	2.189	3455019396
		3455019487
		3455019602
		3455019635
		3455019727
		3455019842
0.04	1.527	3455019875
		3455019967
		3455020082
		3455020115
		3455020208
		3455020322
0.037	1.647	3455020356
		3455020448
		3455020562
		3455020595
		3455020686
		3455020802
0.032	1.655	3455020835
		3455020927
		3455021041
		3455021074
		3455021167
		3455021282
0.028	1.676	3455021316
		3455021407
		3455021522
		3455021555
		3455021648
		3455021762
0.058	1.669	3455021794
		3455021887
		3455022002
		3455022035
		3455022128
		3455022241
0.019	1.932	3455022275
		3455022367
		3455022482
		3455022515
		3455022607
		3455022722
0.044	1.811	3455022756
		3455022848
		3455022962
		3455022996
		3455023088
		3455023202
0.034	1.72	3455023235
		3455023327
		3455023442
		3455023476
		3455023568
		3455023681
-0.029	1.685	3455023715
		3455023807
		3455023922
		3455023955
		3455024047
		3455024162
0.024	1.711	3455024195
		3455024288
		3455024401
		3455024435
