xGC_Date_Time_UTC, xGC_Date_Time_CDT, xGC_Date_Time_CST, ppb02_Ethane, ppb05_Ethene, ppb06_Propane, ppb10_Propene, ppb11_Ethyne, ppb12_Butane_iso, ppb13_Butane_n, ppb31_Pentane_iso_Al, ppb34_Pentane_n_Al, ppb46_Acetal_m44, ppb49_Methanol, ppb64_Isoprene, ppb66_Ethanol, ppb74_Propanal, ppb76_Dimethylsulfide, ppb77_Acetone_m58, ppb90_Acetonitrile, ppb100_Hexane_n, ppb105_MACR_m70, ppb118_Butanal_n, ppb120_MVK, ppb121_Butadione_23, ppb125_MEK_m72, ppb141_Nitrate_1ethyl, ppb145_BZ, ppb164_Nitrate_iPropyl, ppb189_Toluene, ppb215_BZ_1ethyl, ppb218_Xylenes_mp, ppb225_Xylene_o, ppb233_Pinene_alpha, ppb236_Camphene, ppb241_BZ_1ET_34_MT, ppb243_Pinene_beta, ppb245_BZ_135trimethyl, ppb246_Decane_n, ppb247_Myrcene, ppb254_BZ_124trimethyl, ppb255_BZ_aldehyde, ppb258_Limonene, ppb261_Cymene_para
2628000,2610000,2606400,1.0674,0.6272,0.8210,0.1019,0.2465,0.0884,0.1759,0.1176,0.1150,1.9272,6.6994,1.8707,1.4470,0.0745,0.0110,1.6506,0.1817,0.0435,0.2804,0.0306,0.1072,0.0142,0.1586,0.0046,0.0697,0.0070,0.0708,0.0103,0.0242,0.0102,0.5044,0.0974,0.0467,0.4648,0.0014,0.0091,0.0130,0.0081,0.0696,0.0571,0.0333
2629800,2611800,2608200,1.1417,0.8117,0.8859,0.1108,0.2787,0.0942,0.1893,0.1133,0.1193,1.9405,7.2652,2.0791,1.6301,0.0812,0.0114,1.6938,0.1851,0.0493,0.2518,0.0321,0.0876,0.0150,0.1575,0.0046,0.0751,0.0075,0.0743,0.0106,0.0233,0.0107,0.5970,0.1081,0.0475,0.4957,0.0099,0.0108,0.0147,0.0072,0.0732,0.0650,0.0341
2631600,2613600,2610000,1.1645,0.7152,0.9293,0.1023,0.2694,0.0977,0.1988,0.1251,0.1195,1.8808,6.8916,1.7171,1.4022,0.0866,0.0097,1.6492,0.1748,0.0506,0.2314,0.0328,0.0745,0.0133,0.1494,0.0052,0.0745,0.0078,0.0760,0.0110,0.0249,0.0102,0.5472,0.1039,0.0489,0.4786,0.0084,0.0096,0.0133,0.0080,0.0641,0.0633,0.0350
2633400,2615400,2611800,1.1696,0.7157,1.0217,0.1010,0.2547,0.1072,0.2094,0.1392,0.1325,1.9178,9.8979,2.1582,1.4270,0.0864,0.0118,1.6075,0.1575,0.0552,0.2046,0.0340,0.0619,0.0135,0.1493,0.0051,0.0725,0.0077,0.0784,0.0116,0.0271,0.0113,0.4549,0.0966,0.0435,0.4317,0.0092,0.0118,0.0111,0.0082,0.0741,0.0712,0.0332
2635200,2617200,2613600,1.1624,0.6407,0.9357,0.1046,0.2438,0.1092,0.2122,0.1356,0.1345,1.8565,9.1432,2.7840,1.4933,0.0785,0.0112,1.6124,0.1542,0.0551,0.1815,0.0312,0.0602,0.0145,0.1476,0.0049,0.0696,0.0082,0.0701,0.0106,0.0262,0.0108,0.5989,0.1043,0.0464,0.4658,0.0094,0.0103,0.0169,0.0086,0.0737,0.0802,0.0348
2637000,2619000,2615400,1.1709,0.6176,1.0290,0.0828,0.2101,0.1105,0.2167,0.1364,0.1378,0.9974,8.8475,2.7903,1.5446,0.0902,0.0218,1.6254,0.1582,0.0521,0.2092,0.0385,0.0685,0.0100,0.1379,0.0042,0.0614,0.0095,0.0781,0.0118,0.0287,0.0112,0.5518,0.0967,0.0462,0.4367,0.0078,0.0110,0.0147,0.0069,0.0679,0.0769,0.0312
2638800,2620800,2617200,1.1631,0.5060,0.8980,0.0610,0.1623,0.1169,0.2078,0.1315,0.1296,1.9161,9.1643,2.9143,1.5799,0.1165,0.0293,1.7035,0.1732,0.0485,0.2343,0.0482,0.0982,0.0121,0.1268,0.0051,0.0475,0.0090,0.0666,0.0097,0.0234,0.0097,0.4905,0.0831,0.0399,0.3770,0.0024,0.0087,0.0128,0.0069,0.0833,0.0755,0.0253
2640600,2622600,2619000,1.3744,0.3477,0.8977,0.0452,0.1190,0.1351,0.2189,0.1265,0.1197,1.8829,8.2980,2.8399,1.3551,0.1070,0.0226,1.5136,0.1913,0.0478,0.2592,0.0422,0.1167,0.0140,0.1360,0.0054,0.0386,0.0116,0.0536,0.0078,0.0183,0.0083,0.3838,0.0588,0.0284,0.2853,0.0068,0.0095,0.0082,0.0043,0.0719,0.0581,0.0183
2642400,2624400,2620800,1.6510,0.3028,1.0964,0.0338,0.1067,0.1677,0.2599,0.1391,0.1210,1.8466,8.9071,3.2357,1.3949,0.1093,0.0185,1.4584,0.2053,0.0495,0.2969,0.0418,0.1611,0.0128,0.1555,0.0055,0.0361,0.0122,0.0502,0.0076,0.0175,0.0076,0.2438,0.0360,0.0187,0.1781,0.0038,0.0109,0.0078,0.0041,0.0659,0.0497,0.0117
2644200,2626200,2622600,1.7356,0.3650,1.0682,0.0332,0.1294,0.1865,0.2688,0.1525,0.1211,1.8689,8.2079,4.1259,1.2412,0.1058,0.0138,1.4950,0.2064,0.0578,0.3474,0.0361,0.1976,0.0165,0.1785,0.0079,0.0406,0.0132,0.0536,0.0102,0.0195,0.0093,0.2201,0.0287,0.0167,0.1547,0.0051,0.0092,0.0075,0.0035,0.0681,0.0507,0.0119
2646000,2628000,2624400,1.7827,0.3462,0.9395,0.0351,0.1787,0.1929,0.2635,0.1565,0.1075,1.8447,8.2767,4.5464,1.3540,0.1076,0.0127,1.5365,0.2218,0.0507,0.3864,0.0359,0.2413,0.0164,0.1933,0.0054,0.0415,0.0126,0.0500,0.0098,0.0177,0.0097,0.1668,0.0176,0.0163,0.1322,0.0019,0.0087,0.0069,0.0041,0.0537,0.0484,0.0085
2647800,2629800,2626200,1.6674,0.3856,0.9231,0.0356,0.1860,0.1753,0.2501,0.1542,0.1055,1.7747,8.9278,5.1736,1.4570,0.0986,0.0128,1.5836,0.2118,0.0432,0.4327,0.0344,0.2987,0.0140,0.2198,0.0063,0.0426,0.0127,0.0493,0.0097,0.0163,0.0084,0.1873,0.0207,0.0164,0.1547,0.0022,0.0106,0.0093,0.0039,0.0580,0.0769,0.0117
2649600,2631600,2628000,1.5141,0.3266,0.8211,0.0359,0.1526,0.1473,0.2147,0.1405,0.0966,1.7950,8.4201,4.8172,1.3284,0.0860,0.0132,1.5512,0.2230,0.0368,0.4233,0.0337,0.3120,0.0155,0.2160,0.0058,0.0393,0.0116,0.0446,0.0086,0.0160,0.0084,0.1900,0.0157,0.0150,0.1518,0.0024,0.0075,0.0086,0.0034,0.0618,0.0711,0.0118
2651400,2633400,2629800,1.4702,0.2682,0.7999,0.0323,0.1455,0.1425,0.2066,0.1336,0.0896,1.7741,9.1143,5.0767,1.5891,0.0926,0.0130,1.5921,0.2120,0.0360,0.4422,0.0331,0.3383,0.0190,0.2234,0.0059,0.0361,0.0105,0.0395,0.0085,0.0136,0.0072,0.1508,0.0150,0.0138,0.1259,0.0017,0.0060,0.0070,0.0025,0.0504,0.0492,0.0077
2653200,2635200,2631600,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2655000,2637000,2633400,1.3690,0.2296,0.6809,0.0281,0.1539,0.1313,0.1806,0.1197,0.0723,1.5937,8.6929,3.9428,1.2860,0.0714,0.0094,1.6120,0.2314,0.0297,0.4589,0.0295,0.3980,0.0172,0.2116,0.0052,0.0375,0.0141,0.0329,0.0096,0.0124,0.0079,0.1063,0.0095,0.0182,0.0836,0.0088,0.0173,0.0044,0.0088,0.0496,0.0274,0.0054
2656800,2638800,2635200,1.3660,0.2728,0.7132,0.0321,0.1628,0.1362,0.1926,0.1329,0.0760,1.5115,10.2657,5.7955,1.4036,0.0827,0.0107,1.6696,0.2368,0.0321,0.4656,0.0289,0.3994,0.0168,0.2747,0.0067,0.0457,0.0133,0.0322,0.0074,0.0098,0.0056,0.1500,0.0145,0.0152,0.1286,0.0040,0.0117,0.0094,0.0045,0.0544,0.0583,0.0090
2658600,2640600,2637000,1.3209,0.2321,0.6652,0.0369,0.1290,0.1389,0.2048,0.1523,0.1031,1.6111,10.7004,7.1221,1.5546,0.0896,0.0098,1.6562,0.2215,0.0346,0.4979,0.0341,0.4611,0.0227,0.2996,0.0057,0.0438,0.0110,0.0291,0.0066,0.0101,0.0052,0.1618,0.0123,0.0159,0.1447,0.0050,0.0095,0.0086,0.0030,0.0684,0.0778,0.0104
2660400,2642400,2638800,1.2218,0.2376,0.6470,0.0335,0.1119,0.1208,0.1745,0.1157,0.0849,1.7882,10.3017,5.5242,1.4482,0.0885,0.0071,1.6320,0.2253,0.0312,0.5219,0.0341,0.5002,0.0239,0.2403,0.0058,0.0358,0.0101,0.0246,0.0049,0.0068,0.0041,0.1375,0.0126,0.0133,0.1180,0.0026,0.0073,0.0064,0.0023,0.0565,0.0401,0.0076
2662200,2644200,2640600,1.2740,0.2340,0.6866,0.0309,0.1091,0.1129,0.1627,0.0927,0.0781,1.9250,10.2253,4.5418,1.6052,0.0903,0.0051,1.6517,0.2433,0.0307,0.4521,0.0340,0.4518,0.0260,0.2253,0.0060,0.0336,0.0127,0.0226,0.0043,0.0066,0.0032,0.0980,0.0089,0.0094,0.0859,0.0024,0.0068,0.0058,0.0022,0.0650,0.0345,0.0054
2664000,2646000,2642400,1.1882,0.1928,0.6642,0.0308,0.1126,0.1149,0.1658,0.0934,0.0775,1.9640,11.3311,6.1517,1.4901,0.0983,0.0049,1.7487,0.2225,0.0334,0.4485,0.0406,0.4455,0.0219,0.2599,0.0061,0.0350,0.0129,0.0220,0.0047,0.0057,0.0032,0.1255,0.0102,0.0127,0.1116,0.0028,0.0078,0.0061,0.0019,0.0615,0.0489,0.0080
2665800,2647800,2644200,1.2908,0.2148,0.6659,0.0326,0.1277,0.1120,0.1643,0.1032,0.0848,1.9379,12.1744,6.3552,1.6419,0.1035,0.0053,1.8695,0.2232,0.0355,0.5299,0.0345,0.5011,0.0258,0.3016,0.0063,0.0416,0.0151,0.0305,0.0065,0.0103,0.0046,0.1434,0.0130,0.0142,0.1313,0.0022,0.0090,0.0090,0.0040,0.0599,0.0571,0.0098
2667600,2649600,2646000,1.2640,0.2366,0.6750,0.0346,0.1201,0.1088,0.1541,0.0899,0.0705,1.9784,12.6809,6.4093,2.4265,0.0962,0.0089,1.8372,0.2606,0.0329,0.4676,0.0377,0.4624,0.0260,0.2732,0.0066,0.0416,0.0106,0.0293,0.0054,0.0073,0.0039,0.1507,0.0141,0.0143,0.1356,0.0027,0.0083,0.0074,0.0032,0.0530,0.0536,0.0078
2669400,2651400,2647800,1.2160,0.4435,0.6504,0.2296,0.1083,0.1167,0.1655,0.0842,0.0757,2.0499,12.6551,5.4984,1.6990,0.0955,0.0094,1.7714,0.2472,0.0262,0.4583,0.0345,0.4610,0.0276,0.2630,0.0050,0.0321,0.0129,0.0261,0.0045,0.0063,0.0037,0.1818,0.0158,0.0144,0.1523,0.0033,0.0080,0.0081,0.0029,0.0618,0.0641,0.0099
2671200,2653200,2649600,1.1373,0.2407,0.7361,0.0496,0.0937,0.1071,0.1603,0.0906,0.0720,2.0714,13.4166,7.8869,2.6549,0.0994,0.0104,1.8313,0.2433,0.0274,0.4980,0.0361,0.4761,0.0262,0.2984,0.0051,0.0298,0.0115,0.0266,0.0049,0.0087,0.0047,0.2185,0.0202,0.0211,0.2114,0.0037,0.0071,0.0109,0.0028,0.0722,0.0819,0.0129
2673000,2655000,2651400,1.1819,0.2887,0.6246,0.0673,0.0908,0.0998,0.1445,0.0731,0.0698,2.0556,12.5700,6.9182,1.7329,0.0960,0.0106,1.8257,0.2400,0.0247,0.5416,0.0366,0.5027,0.0284,0.2701,0.0060,0.0266,0.0102,0.0223,0.0040,0.0068,0.0040,0.2108,0.0201,0.0186,0.1896,0.0020,0.0073,0.0106,0.0023,0.0676,0.0736,0.0118
2674800,2656800,2653200,1.2006,0.1982,0.5079,0.0376,0.0882,0.1032,0.1274,0.0719,0.0579,1.3082,12.1422,5.7025,1.6547,0.0895,0.0068,1.8125,0.2546,0.0222,0.6654,0.0385,0.5839,0.0250,0.2790,0.0066,0.0254,0.0114,0.0181,0.0032,0.0050,0.0029,0.1746,0.0172,0.0155,0.1641,0.0033,0.0084,0.0095,0.0014,0.0580,0.0740,0.0106
2676600,2658600,2655000,1.2233,0.2391,0.5468,0.0421,0.1063,0.0933,0.1282,0.0710,0.0689,1.9345,13.0776,5.9574,1.8524,0.0984,0.0075,1.8224,0.2427,0.0250,0.7204,0.0393,0.6149,0.0295,0.2881,0.0055,0.0266,0.0119,0.0204,0.0041,0.0075,0.0040,0.2277,0.0213,0.0204,0.2055,0.0028,0.0085,0.0111,0.0019,0.0682,0.0706,0.0167
2678400,2660400,2656800,1.3261,0.2470,0.6212,0.0456,0.1236,0.0969,0.1366,0.0847,0.0800,2.0196,13.5179,5.7395,1.9850,0.1016,0.0076,1.8415,0.2536,0.0298,0.7559,0.0365,0.6342,0.0322,0.3004,0.0060,0.0300,0.0112,0.0231,0.0048,0.0080,0.0041,0.2617,0.0288,0.0238,0.2381,0.0027,0.0073,0.0105,0.0023,0.0727,0.0677,0.0169
2680200,2662200,2658600,1.3501,0.2384,0.6609,0.0474,0.0973,0.1020,0.1445,0.0894,0.0849,2.0960,14.0833,4.8020,2.1799,0.1123,0.0073,1.9595,0.2391,0.0332,0.8372,0.0373,0.6466,0.0406,0.3216,0.0071,0.0309,0.0110,0.0251,0.0049,0.0096,0.0039,0.2891,0.0326,0.0264,0.2678,0.0049,0.0075,0.0105,0.0029,0.0684,0.0576,0.0195
2682000,2664000,2660400,1.3987,0.2434,0.6970,0.0527,0.0930,0.1064,0.1531,0.0857,0.0855,1.9728,15.5823,4.4261,2.5188,0.1204,0.0084,2.0652,0.2361,0.0349,0.8243,0.0452,0.6281,0.0422,0.3323,0.0060,0.0333,0.0121,0.0257,0.0050,0.0086,0.0044,0.3299,0.0410,0.0302,0.3217,0.0059,0.0092,0.0070,0.0028,0.0666,0.0514,0.0206
2683800,2665800,2662200,1.3880,0.2623,0.8821,0.0598,0.0943,0.1098,0.1582,0.0921,0.0888,2.0698,15.6383,4.6495,2.8478,0.1230,0.0086,2.0606,0.2330,0.0399,0.8782,0.0468,0.6322,0.0456,0.3374,0.0060,0.0342,0.0118,0.0276,0.0056,0.0092,0.0040,0.2625,0.0370,0.0289,0.2801,0.0039,0.0109,0.0067,0.0039,0.0782,0.0362,0.0154
2685600,2667600,2664000,1.4519,0.2702,1.2453,0.0676,0.1091,0.1246,0.1894,0.1081,0.1090,2.3138,17.1834,5.0513,3.2987,0.1312,0.0115,2.1259,0.2310,0.0441,0.8619,0.0535,0.5929,0.0494,0.3546,0.0062,0.0352,0.0109,0.0300,0.0059,0.0112,0.0049,0.3284,0.0479,0.0338,0.3384,0.0074,0.0091,0.0101,0.0031,0.0850,0.0476,0.0214
2687400,2669400,2665800,1.4888,0.2905,1.0086,0.0727,0.1109,0.1393,0.2180,0.1165,0.1263,2.3480,16.5195,6.0683,3.3068,0.1325,0.0115,2.2536,0.2278,0.0505,0.7032,0.0416,0.4542,0.0382,0.3883,0.0066,0.0352,0.0117,0.0307,0.0065,0.0106,0.0056,0.5533,0.0698,0.0497,0.5337,0.0088,0.0113,0.0172,0.0027,0.1053,0.0905,0.0406
2689200,2671200,2667600,1.5455,0.3314,0.9190,0.0823,0.1177,0.1434,0.2260,0.1182,0.1303,2.3940,16.0767,6.1787,3.6383,0.1316,0.0173,2.2544,0.2231,0.0555,0.6559,0.0500,0.3756,0.0393,0.4047,0.0065,0.0391,0.0122,0.0368,0.0072,0.0122,0.0066,0.5969,0.0839,0.0570,0.6315,0.0059,0.0113,0.0159,0.0034,0.0985,0.1062,0.0486
2691000,2673000,2669400,1.5837,0.3754,1.0471,0.0863,0.1253,0.1562,0.2509,0.1364,0.1451,2.3509,14.6555,5.6198,3.0455,0.1360,0.0225,2.2394,0.2082,0.0628,0.6112,0.0431,0.3427,0.0346,0.3946,0.0055,0.0436,0.0106,0.0406,0.0088,0.0138,0.0067,0.7089,0.0931,0.0617,0.6602,0.0059,0.0140,0.0194,0.0041,0.1041,0.1208,0.0601
2692800,2674800,2671200,1.7370,0.4095,1.3175,0.1055,0.1587,0.1775,0.2907,0.1597,0.1644,2.3876,14.0446,4.9885,3.0109,0.1383,0.0325,2.1235,0.2262,0.0781,0.5901,0.0426,0.3210,0.0335,0.3590,0.0063,0.0532,0.0116,0.0463,0.0093,0.0193,0.0092,0.5941,0.0841,0.0499,0.5167,0.0089,0.0126,0.0164,0.0051,0.0844,0.1001,0.0406
2694600,2676600,2673000,1.7404,0.4670,1.1427,0.1100,0.1559,0.1732,0.2804,0.1635,0.1635,2.3681,13.2992,4.7053,3.0212,0.1438,0.0288,2.1445,0.2060,0.0728,0.5548,0.0457,0.2726,0.0397,0.3633,0.0056,0.0553,0.0111,0.0575,0.0106,0.0214,0.0096,0.6475,0.0919,0.0550,0.5929,0.0050,0.0155,0.0183,0.0063,0.0978,0.1115,0.0491
2696400,2678400,2674800,1.7980,0.5473,1.1984,0.1214,0.1723,0.1842,0.2889,0.1761,0.1639,2.2875,12.0950,4.8959,3.1245,0.1301,0.0165,2.0260,0.2074,0.0771,0.5214,0.0454,0.2515,0.0289,0.3295,0.0066,0.0597,0.0137,0.0591,0.0108,0.0220,0.0106,0.7020,0.0926,0.0513,0.5455,0.0088,0.0109,0.0188,0.0071,0.0804,0.1007,0.0424
2698200,2680200,2676600,1.6641,0.5049,1.2876,0.1148,0.1662,0.1782,0.2812,0.1755,0.1617,2.2374,10.7814,4.5563,2.3734,0.1188,0.0153,1.9469,0.2031,0.0710,0.5794,0.0410,0.2725,0.0288,0.3237,0.0059,0.0579,0.0102,0.0741,0.0126,0.0279,0.0121,0.5610,0.0900,0.0482,0.4995,0.0128,0.0120,0.0160,0.0080,0.0855,0.0859,0.0390
2700000,2682000,2678400,1.5779,0.4375,1.0704,0.1028,0.1500,0.1645,0.2651,0.1792,0.1572,2.2068,10.3306,4.1085,2.1245,0.1199,0.0137,1.8568,0.1876,0.0637,0.5422,0.0422,0.2353,0.0235,0.2944,0.0053,0.0561,0.0099,0.0804,0.0138,0.0323,0.0135,0.4929,0.0833,0.0450,0.4505,0.0083,0.0124,0.0150,0.0077,0.0731,0.0656,0.0311
2701800,2683800,2680200,1.5723,0.5100,1.5365,0.1251,0.1537,0.1626,0.2622,0.2001,0.1597,2.3111,10.9858,3.8522,2.1541,0.1241,0.0129,1.8305,0.1929,0.0615,0.4766,0.0507,0.1844,0.0225,0.2903,0.0069,0.0624,0.0103,0.0889,0.0165,0.0415,0.0157,0.5094,0.0807,0.0458,0.4532,0.0091,0.0120,0.0149,0.0116,0.0789,0.0650,0.0326
2703600,2685600,2682000,1.5979,0.6121,0.8840,0.1460,0.1499,0.1458,0.2417,0.1697,0.1498,2.2727,11.2029,3.2308,1.8493,0.1408,0.0126,1.7068,0.2001,0.0537,0.3758,0.0594,0.1313,0.0242,0.2515,0.0053,0.0756,0.0099,0.0926,0.0158,0.0411,0.0160,0.4381,0.0818,0.0408,0.4095,0.0093,0.0133,0.0126,0.0105,0.0927,0.0600,0.0267
2705400,2687400,2683800,1.5812,0.6559,0.8848,0.1525,0.1570,0.1339,0.2279,0.1681,0.1454,2.3066,10.9760,2.5770,1.7081,0.1519,0.0105,1.6055,0.2050,0.0497,0.3056,0.0577,0.0951,0.0226,0.2184,0.0059,0.0800,0.0090,0.0911,0.0165,0.0431,0.0159,0.4521,0.0744,0.0404,0.3873,0.0087,0.0135,0.0144,0.0088,0.0904,0.0542,0.0276
2707200,2689200,2685600,1.4536,0.5592,0.8240,0.1273,0.1405,0.1261,0.2178,0.1551,0.1356,2.3294,10.4154,2.0042,1.6327,0.1520,0.0143,1.4986,0.2144,0.0437,0.2451,0.0630,0.0720,0.0241,0.1822,0.0053,0.0726,0.0084,0.0858,0.0148,0.0412,0.0158,0.3810,0.0692,0.0379,0.3427,0.0077,0.0123,0.0110,0.0081,0.0737,0.0445,0.0205
2709000,2691000,2687400,1.4205,0.5549,0.8889,0.1090,0.1259,0.1237,0.2105,0.1523,0.1246,2.2604,9.7751,1.6482,1.5853,0.1469,0.0185,1.4268,0.2054,0.0421,0.2033,0.0615,0.0529,0.0218,0.1604,0.0057,0.0621,0.0091,0.0826,0.0147,0.0399,0.0160,0.3600,0.0639,0.0354,0.3329,0.0078,0.0142,0.0111,0.0090,0.0918,0.0422,0.0185
2710800,2692800,2689200,1.4597,0.4260,0.8041,0.0801,0.1164,0.1272,0.2181,0.1506,0.1353,2.2341,10.1381,1.2914,1.4841,0.1473,0.0270,1.3272,0.1915,0.0400,0.1588,0.0624,0.0398,0.0188,0.1374,0.0044,0.0508,0.0095,0.0708,0.0131,0.0333,0.0137,0.3605,0.0658,0.0350,0.3343,0.0058,0.0119,0.0135,0.0082,0.0807,0.0422,0.0198
2712600,2694600,2691000,1.5147,0.3836,0.9815,0.0650,0.1160,0.1371,0.2303,0.1524,0.1319,2.1739,10.7345,1.0451,1.4561,0.1531,0.0318,1.3329,0.1787,0.0448,0.1293,0.0629,0.0314,0.0162,0.1297,0.0052,0.0462,0.0089,0.0634,0.0113,0.0316,0.0115,0.3481,0.0648,0.0356,0.3306,0.0041,0.0125,0.0118,0.0071,0.0673,0.0402,0.0195
2714400,2696400,2692800,1.5954,0.3541,1.0633,0.0552,0.1063,0.1566,0.2624,0.1663,0.1374,2.0447,10.9330,0.8745,1.4502,0.1476,0.0354,1.3053,0.1896,0.0523,0.1169,0.0645,0.0286,0.0177,0.1267,0.0053,0.0439,0.0092,0.0615,0.0109,0.0286,0.0111,0.3376,0.0640,0.0335,0.3235,0.0063,0.0116,0.0131,0.0074,0.0695,0.0388,0.0191
2716200,2698200,2694600,1.7385,0.5546,1.1973,0.2125,0.1196,0.1823,0.3114,0.1920,0.1630,2.0431,10.5226,0.7713,1.3723,0.1315,0.0339,1.3184,0.1960,0.0602,0.1110,0.0542,0.0259,0.0177,0.1202,0.0061,0.0473,0.0119,0.0628,0.0118,0.0303,0.0113,0.3364,0.0657,0.0336,0.3146,0.0067,0.0147,0.0117,0.0087,0.0689,0.0347,0.0191
2718000,2700000,2696400,1.8375,0.4555,1.2833,0.0793,0.1278,0.2087,0.3514,0.2199,0.1928,1.9745,10.6214,0.6629,1.3611,0.1267,0.0278,1.3505,0.1870,0.0746,0.0996,0.0537,0.0246,0.0180,0.1241,0.0067,0.0518,0.0110,0.0700,0.0128,0.0309,0.0140,0.3136,0.0615,0.0333,0.3024,0.0055,0.0147,0.0105,0.0102,0.0641,0.0328,0.0202
2719800,2701800,2698200,1.9426,0.4812,1.3875,0.0758,0.1348,0.2446,0.4118,0.2573,0.2298,1.9586,11.5731,0.6763,1.3904,0.1301,0.0214,1.3704,0.1865,0.0938,0.0947,0.0583,0.0268,0.0201,0.1248,0.0053,0.0560,0.0109,0.0746,0.0136,0.0356,0.0149,0.3194,0.0638,0.0349,0.3036,0.0054,0.0153,0.0120,0.0096,0.0707,0.0382,0.0185
2721600,2703600,2700000,2.0463,0.4888,1.4822,0.0710,0.1497,0.2633,0.4511,0.2947,0.2694,1.9808,11.9751,0.8378,1.4560,0.1262,0.0181,1.3866,0.1723,0.1146,0.0878,0.0533,0.0234,0.0181,0.1273,0.0068,0.0615,0.0105,0.0935,0.0189,0.0474,0.0204,0.3844,0.0685,0.0384,0.3315,0.0095,0.0135,0.0147,0.0170,0.0787,0.0510,0.0221
2723400,2705400,2701800,2.1730,0.4923,1.6230,0.0839,0.1470,0.2992,0.5164,0.3341,0.2920,1.9654,11.6534,1.0397,1.4073,0.1288,0.0136,1.4653,0.1764,0.1242,0.0963,0.0558,0.0312,0.0157,0.1405,0.0069,0.0662,0.0107,0.0770,0.0147,0.0357,0.0141,0.3312,0.0600,0.0339,0.2940,0.0062,0.0159,0.0112,0.0108,0.0788,0.0488,0.0210
2725200,2707200,2703600,2.2554,0.4540,1.6648,0.0708,0.1578,0.3139,0.5516,0.3827,0.3246,2.0123,10.9441,1.9618,1.3853,0.1253,0.0117,1.5127,0.1686,0.1309,0.1228,0.0501,0.0431,0.0197,0.1501,0.0060,0.0690,0.0131,0.0811,0.0159,0.0352,0.0156,0.3312,0.0586,0.0343,0.2843,0.0066,0.0133,0.0110,0.0095,0.0766,0.0560,0.0207
2727000,2709000,2705400,2.2114,0.4726,1.5985,0.0753,0.1616,0.3146,0.5623,0.4012,0.3405,1.9889,9.6763,2.6769,1.3561,0.1253,0.0083,1.5391,0.1694,0.1372,0.1855,0.0500,0.0689,0.0178,0.1781,0.0072,0.0731,0.0128,0.0817,0.0155,0.0353,0.0159,0.3196,0.0584,0.0322,0.2806,0.0072,0.0122,0.0136,0.0088,0.0652,0.0806,0.0199
2728800,2710800,2707200,2.1638,0.5378,1.6552,0.0751,0.1815,0.3105,0.5383,0.3929,0.3286,1.3912,8.1946,3.1694,1.4652,0.1006,0.0068,1.6469,0.1760,0.1311,0.2281,0.0397,0.0799,0.0160,0.2065,0.0055,0.0809,0.0144,0.0779,0.0153,0.0316,0.0132,0.3362,0.0516,0.0304,0.2674,0.0059,0.0118,0.0131,0.0085,0.0744,0.0706,0.0169
2730600,2712600,2709000,2.1211,0.4845,1.5606,0.0686,0.1795,0.3103,0.5164,0.3991,0.3303,2.0865,8.7346,3.4290,1.5368,0.1166,0.0063,1.7011,0.2016,0.1283,0.2492,0.0508,0.0936,0.0211,0.2257,0.0063,0.0897,0.0138,0.0748,0.0135,0.0280,0.0125,0.2986,0.0448,0.0273,0.2419,0.0059,0.0112,0.0114,0.0054,0.1009,0.0731,0.0163
2732400,2714400,2710800,2.0755,0.5579,1.4938,0.0695,0.1903,0.3081,0.4962,0.3808,0.3097,2.2215,9.1798,5.5450,1.5119,0.1210,0.0068,1.9200,0.1939,0.1202,0.3070,0.0522,0.1211,0.0232,0.2665,0.0072,0.0904,0.0130,0.0801,0.0138,0.0261,0.0128,0.2853,0.0381,0.0281,0.2474,0.0022,0.0121,0.0113,0.0062,0.0754,0.1016,0.0182
2734200,2716200,2712600,1.6778,0.3783,1.0869,0.0495,0.1688,0.2161,0.3167,0.2298,0.1817,2.1589,9.4855,5.6055,1.4596,0.1223,0.0047,1.6015,0.2160,0.0734,0.2570,0.0458,0.1217,0.0234,0.2291,0.0061,0.0656,0.0094,0.0561,0.0110,0.0176,0.0094,0.2160,0.0241,0.0217,0.1939,0.0026,0.0128,0.0107,0.0044,0.0728,0.0947,0.0122
2736000,2718000,2714400,1.7245,0.3803,1.0853,0.0487,0.1585,0.2105,0.2978,0.2121,0.1592,1.9895,9.5350,5.8836,1.4701,0.1078,0.0054,1.7225,0.2259,0.0660,0.2801,0.0469,0.1297,0.0215,0.2304,0.0061,0.0635,0.0111,0.0484,0.0094,0.0145,0.0074,0.1952,0.0208,0.0199,0.1759,0.0016,0.0102,0.0106,0.0032,0.0721,0.0822,0.0135
